i,j,val,ci,cj
0,18,5.95e-05,0,0
0,33,4.26e-06,0,0
0,50,7.48e-04,0,0
0,75,5.19e-10,0,0
0,145,4.00e-03,0,1
0,186,1.87e-04,0,1
1,46,5.82e-06,0,0
1,63,5.60e-04,0,0
1,111,6.91e-08,0,0
1,142,2.12e-09,0,1
1,151,4.43e-03,0,1
1,177,8.83e-06,0,1
2,6,1.49e-08,0,0
2,17,2.62e-03,0,0
2,54,1.09e-03,0,0
2,85,1.18e-03,0,0
2,94,1.09e-04,0,0
3,165,3.05e-04,0,1
3,172,4.69e-03,0,1
4,93,3.30e-05,0,0
4,100,3.00e-05,0,0
4,113,4.94e-03,0,0
5,42,1.37e-03,0,0
5,56,1.31e-09,0,0
5,120,6.20e-08,0,1
5,150,3.63e-03,0,1
6,24,3.04e-03,0,0
6,31,1.34e-08,0,0
6,48,1.92e-03,0,0
6,97,2.22e-09,0,0
6,110,5.31e-09,0,0
6,114,3.90e-05,0,0
7,55,2.95e-03,0,0
7,135,4.64e-04,0,1
7,155,3.54e-05,0,1
7,167,1.55e-03,0,1
7,182,1.21e-07,0,1
7,184,3.88e-06,0,1
8,38,1.75e-05,0,0
8,125,1.94e-04,0,1
8,129,4.73e-03,0,1
8,134,3.81e-08,0,1
8,144,5.36e-05,0,1
9,29,4.23e-03,0,0
9,82,3.32e-04,0,0
9,116,4.42e-04,0,1
10,42,2.17e-04,0,0
10,56,4.78e-03,0,0
10,120,3.92e-07,0,1
11,127,1.46e-04,0,1
11,145,2.85e-10,0,1
11,179,4.84e-03,0,1
11,186,1.43e-05,0,1
12,102,2.68e-08,0,0
12,104,9.26e-04,0,0
12,107,4.17e-04,0,0
12,109,2.57e-04,0,0
12,189,3.40e-03,0,1
13,38,3.85e-03,0,0
13,125,1.12e-03,0,1
13,167,3.60e-05,0,1
14,9,4.98e-03,0,0
14,31,2.16e-05,0,0
14,71,2.59e-06,0,0
14,97,1.95e-10,0,0
14,191,1.19e-10,0,1
15,2,2.88e-08,0,0
15,30,4.73e-03,0,0
15,69,2.73e-04,0,0
16,28,1.60e-04,0,0
16,62,4.70e-03,0,0
16,121,1.35e-04,0,1
17,24,1.93e-03,0,0
17,48,3.07e-03,0,0
17,97,1.49e-10,0,0
17,110,1.83e-08,0,0
17,114,7.81e-10,0,0
18,16,4.69e-06,0,0
18,61,7.93e-04,0,0
18,103,4.77e-05,0,0
18,127,4.15e-03,0,1
18,178,4.90e-06,0,1
19,5,5.68e-10,0,0
19,6,2.64e-03,0,0
19,17,2.36e-03,0,0
19,162,2.25e-10,0,1
20,12,4.93e-03,0,0
20,51,1.01e-09,0,0
20,193,7.49e-05,0,1
21,8,5.38e-07,0,0
21,13,6.19e-06,0,0
21,22,2.87e-03,0,0
21,40,2.08e-03,0,0
21,148,8.98e-09,0,1
21,154,3.82e-05,0,1
22,70,2.94e-04,0,0
22,89,4.68e-03,0,0
22,190,2.23e-05,0,1
23,9,2.13e-06,0,0
23,25,4.14e-03,0,0
23,71,1.19e-07,0,0
23,99,5.78e-05,0,0
23,141,7.97e-04,0,1
23,191,3.36e-07,0,1
24,82,5.09e-04,0,0
24,87,3.02e-08,0,0
24,116,5.82e-05,0,1
24,156,4.43e-03,0,1
25,29,5.90e-04,0,0
25,43,4.12e-06,0,0
25,82,8.90e-09,0,0
25,116,7.57e-06,0,1
25,194,4.40e-03,0,1
26,2,2.02e-06,0,0
26,19,4.73e-03,0,0
26,30,2.68e-04,0,0
26,69,2.31e-09,0,0
26,158,5.73e-07,0,1
27,1,4.41e-03,0,0
27,45,1.30e-06,0,0
27,66,2.52e-06,0,0
27,136,5.57e-04,0,1
27,147,5.28e-07,0,1
27,157,2.43e-10,0,1
27,159,2.51e-06,0,1
27,194,2.32e-05,0,1
28,47,4.59e-03,0,0
