i,j,val,ci,cj
0,35,1.91e-07,0,0
0,121,1.08e-07,0,1
0,128,1.82e-09,0,1
0,158,4.60e-03,0,1
0,162,3.98e-04,0,1
1,49,3.49e-03,0,0
1,52,8.77e-06,0,0
1,72,2.41e-04,0,0
1,80,1.26e-03,0,0
2,115,1.78e-04,0,1
2,125,4.75e-03,0,1
2,141,7.46e-05,0,1
2,189,6.86e-09,0,1
2,191,2.40e-08,0,1
3,92,1.39e-06,0,0
3,135,1.19e-07,0,1
3,181,9.47e-05,0,1
3,182,3.57e-03,0,1
3,198,1.33e-03,0,1
4,116,1.83e-03,0,1
4,135,2.66e-05,0,1
4,175,3.11e-03,0,1
4,181,3.32e-05,0,1
5,6,1.00e-04,0,0
5,28,2.72e-04,0,0
5,90,1.32e-09,0,0
5,124,3.11e-03,0,1
5,168,1.52e-03,0,1
6,6,2.65e-03,0,0
6,28,1.76e-03,0,0
6,124,2.69e-05,0,1
6,143,5.67e-04,0,1
6,168,5.28e-08,0,1
7,18,8.28e-04,0,0
7,27,1.76e-04,0,0
7,43,1.62e-03,0,0
7,101,2.38e-03,0,0
7,127,4.57e-09,0,1
8,44,1.78e-04,0,0
8,125,2.53e-04,0,1
8,129,4.57e-03,0,1
8,149,2.22e-06,0,1
9,56,1.79e-03,0,0
9,126,3.21e-03,0,1
10,8,1.18e-05,0,0
10,13,8.98e-04,0,0
10,40,2.79e-03,0,0
10,60,1.30e-03,0,0
11,5,4.72e-04,0,0
11,123,1.21e-05,0,1
11,140,6.62e-05,0,1
11,153,1.32e-07,0,1
11,183,4.45e-03,0,1
11,184,7.61e-08,0,1
12,26,4.87e-08,0,0
12,100,4.68e-06,0,0
12,113,5.00e-03,0,0
13,7,3.05e-03,0,0
13,31,1.52e-03,0,0
13,32,4.23e-04,0,0
13,101,4.13e-08,0,0
14,14,1.33e-09,0,0
14,16,6.31e-05,0,0
14,76,1.35e-05,0,0
14,86,2.50e-08,0,0
14,103,4.92e-03,0,0
14,171,9.53e-09,0,1
15,23,1.39e-05,0,0
15,95,3.38e-03,0,0
15,102,2.42e-04,0,0
15,179,1.36e-03,0,1
16,22,7.85e-05,0,0
16,48,2.90e-06,0,0
16,86,6.10e-05,0,0
16,88,1.22e-09,0,0
16,139,4.86e-03,0,1
17,33,1.80e-10,0,0
17,49,1.44e-03,0,0
17,72,3.56e-03,0,0
18,11,7.45e-04,0,0
18,27,1.49e-07,0,0
18,38,4.25e-03,0,0
18,67,2.31e-10,0,0
19,65,2.40e-03,0,0
19,84,2.52e-03,0,0
19,98,7.92e-05,0,0
20,129,4.30e-04,0,1
20,145,3.93e-03,0,1
20,155,2.30e-04,0,1
20,186,4.09e-04,0,1
21,115,2.65e-05,0,1
21,133,1.79e-04,0,1
21,169,6.49e-05,0,1
21,187,4.67e-03,0,1
21,189,6.27e-05,0,1
22,6,9.46e-10,0,0
22,22,3.12e-04,0,0
22,28,1.08e-08,0,0
22,48,2.46e-04,0,0
22,62,4.05e-03,0,0
22,136,3.92e-04,0,1
23,50,1.21e-06,0,0
23,75,5.42e-05,0,0
23,94,4.94e-03,0,0
24,130,1.56e-10,0,1
24,152,5.00e-03,0,1
25,122,1.61e-03,0,1
25,131,1.11e-03,0,1
25,138,2.23e-03,0,1
25,154,3.46e-06,0,1
25,195,5.13e-05,0,1
26,107,2.82e-05,0,0
26,134,1.20e-04,0,1
26,188,4.85e-03,0,1
26,192,3.94e-08,0,1
27,42,1.81e-05,0,0
27,117,1.31e-03,0,1
27,147,5.59e-06,0,1
27,151,1.06e-03,0,1
27,157,1.14e-05,0,1
27,159,1.11e-09,0,1
27,166,6.30e-07,0,1
