i,j,val,ci,cj
0,115,1.78e-04,0,1
0,125,4.75e-03,0,1
0,141,7.46e-05,0,1
0,189,6.86e-09,0,1
0,191,2.40e-08,0,1
1,49,3.49e-03,0,0
1,52,8.77e-06,0,0
1,72,2.41e-04,0,0
1,80,1.26e-03,0,0
2,118,1.68e-09,0,1
2,146,6.54e-05,0,1
2,196,4.93e-03,0,1
3,9,1.79e-03,0,0
3,56,3.21e-03,0,0
4,33,3.74e-03,0,0
4,49,6.72e-05,0,0
4,72,1.20e-03,0,0
5,5,3.11e-03,0,0
5,6,1.00e-04,0,0
5,28,2.72e-04,0,0
5,77,1.52e-03,0,0
5,90,1.32e-09,0,0
6,148,3.09e-03,0,1
6,150,1.91e-03,0,1
6,161,6.51e-06,0,1
7,18,8.28e-04,0,0
7,27,1.76e-04,0,0
7,35,4.57e-09,0,0
7,43,1.62e-03,0,0
7,101,2.38e-03,0,0
8,7,2.62e-07,0,0
8,13,1.95e-05,0,0
8,31,5.48e-08,0,0
8,32,1.78e-09,0,0
8,42,1.25e-03,0,0
8,59,3.73e-03,0,0
9,56,1.79e-03,0,0
9,126,3.21e-03,0,1
10,8,1.18e-05,0,0
10,13,8.98e-04,0,0
10,40,2.79e-03,0,0
10,60,1.30e-03,0,0
11,174,4.02e-03,0,1
11,176,9.83e-04,0,1
12,123,3.20e-03,0,1
12,124,1.26e-08,0,1
12,140,1.80e-03,0,1
12,153,2.08e-10,0,1
12,183,4.04e-07,0,1
13,153,1.69e-04,0,1
13,163,4.83e-03,0,1
13,199,1.85e-07,0,1
14,14,1.33e-09,0,0
14,16,6.31e-05,0,0
14,76,1.35e-05,0,0
14,86,2.50e-08,0,0
14,92,9.53e-09,0,0
14,103,4.92e-03,0,0
15,125,2.53e-04,0,1
15,129,4.57e-03,0,1
15,139,1.78e-04,0,1
15,149,2.22e-06,0,1
16,165,2.58e-04,0,1
16,172,4.74e-03,0,1
17,33,1.80e-10,0,0
17,49,1.44e-03,0,0
17,72,3.56e-03,0,0
18,11,7.45e-04,0,0
18,27,1.49e-07,0,0
18,38,4.25e-03,0,0
18,67,2.31e-10,0,0
19,65,2.40e-03,0,0
19,84,2.52e-03,0,0
19,98,7.92e-05,0,0
20,4,4.95e-03,0,0
20,17,1.21e-10,0,0
20,34,4.79e-05,0,0
21,121,1.86e-03,0,1
21,128,5.19e-04,0,1
21,167,2.61e-03,0,1
21,190,1.39e-05,0,1
21,197,1.89e-08,0,1
22,123,1.21e-05,0,1
22,124,4.72e-04,0,1
22,140,6.63e-05,0,1
22,153,1.32e-07,0,1
22,183,4.45e-03,0,1
22,184,7.61e-08,0,1
23,50,1.21e-06,0,0
23,75,5.42e-05,0,0
23,94,4.94e-03,0,0
24,130,1.56e-10,0,1
24,152,5.00e-03,0,1
25,129,4.30e-04,0,1
25,145,3.93e-03,0,1
25,155,2.30e-04,0,1
25,186,4.09e-04,0,1
26,121,5.07e-06,0,1
26,128,3.37e-08,0,1
26,167,6.54e-07,0,1
26,190,4.94e-03,0,1
26,197,5.61e-05,0,1
27,143,1.12e-04,0,1
27,148,4.64e-10,0,1
27,161,3.91e-03,0,1
27,166,9.76e-04,0,1
28,116,3.00e-03,0,1
28,117,1.96e-06,0,1
28,147,1.82e-04,0,1
28,156,3.10e-06,0,1
28,159,5.11e-07,0,1
28,175,1.81e-03,0,1
29,156,1.06e-07,0,1
29,178,3.57e-10,0,1
