i,j,val,ci,cj
0,84,1.64e-03,0,0
0,110,2.08e-04,0,0
0,164,6.99e-08,0,1
0,165,4.65e-10,0,1
0,171,3.15e-03,0,1
1,36,2.78e-09,0,0
1,78,4.91e-03,0,0
1,153,8.58e-05,0,1
2,69,1.58e-04,0,0
2,99,4.81e-03,0,0
2,104,2.20e-07,0,0
2,107,2.08e-05,0,0
2,176,7.64e-06,0,1
2,178,1.77e-08,0,1
3,57,9.94e-04,0,0
3,108,4.01e-03,0,0
4,36,4.67e-05,0,0
4,129,4.95e-03,0,1
5,5,3.11e-03,0,0
5,6,2.68e-05,0,0
5,86,2.88e-10,0,0
5,144,1.94e-05,0,1
5,167,1.85e-03,0,1
6,5,1.01e-04,0,0
6,6,2.65e-03,0,0
6,22,9.48e-10,0,0
6,48,2.46e-05,0,0
6,144,2.23e-03,0,1
6,167,2.72e-08,0,1
7,13,3.05e-03,0,0
7,40,1.90e-03,0,0
7,42,4.73e-05,0,0
7,59,6.23e-09,0,0
7,125,2.63e-07,0,1
8,10,1.18e-05,0,0
8,46,2.79e-03,0,0
8,63,2.20e-03,0,0
9,57,2.23e-03,0,0
9,108,9.78e-04,0,0
9,116,1.79e-03,0,1
10,45,2.44e-03,0,0
10,63,1.39e-04,0,0
10,85,1.22e-06,0,0
10,183,2.42e-03,0,1
11,18,7.45e-04,0,0
11,35,3.62e-04,0,0
11,43,3.89e-03,0,0
12,33,4.23e-06,0,0
12,49,1.57e-03,0,0
12,72,3.43e-03,0,0
13,10,9.00e-04,0,0
13,40,4.38e-09,0,0
13,46,2.21e-09,0,0
13,88,4.08e-03,0,0
13,125,1.95e-05,0,1
14,14,1.24e-09,0,0
14,29,4.27e-03,0,0
14,98,1.84e-08,0,0
14,155,4.52e-04,0,1
14,179,2.71e-04,0,1
14,186,9.09e-06,0,1
15,12,1.06e-10,0,0
15,51,3.10e-07,0,0
15,93,5.00e-03,0,0
15,112,3.62e-08,0,0
16,14,6.39e-05,0,0
16,76,2.32e-03,0,0
16,92,2.22e-08,0,0
16,133,6.83e-06,0,1
16,177,2.61e-03,0,1
17,36,4.95e-03,0,0
17,78,4.57e-05,0,0
17,129,1.21e-10,0,1
18,7,8.29e-04,0,0
18,31,1.39e-04,0,0
18,32,2.39e-04,0,0
18,43,8.77e-10,0,0
18,172,3.79e-03,0,1
19,75,2.61e-07,0,0
19,115,4.81e-03,0,1
19,150,1.86e-04,0,1
20,58,1.18e-10,0,0
20,68,2.54e-07,0,0
20,142,5.00e-03,0,1
21,29,3.30e-04,0,0
21,98,4.09e-04,0,0
21,155,4.21e-03,0,1
21,182,5.44e-05,0,1
22,16,7.89e-05,0,0
22,22,3.11e-04,0,0
22,44,3.80e-03,0,0
22,48,7.20e-04,0,0
22,86,9.15e-05,0,0
23,15,1.40e-05,0,0
23,35,1.32e-03,0,0
23,73,1.59e-03,0,0
23,128,6.08e-10,0,1
23,140,2.07e-03,0,1
24,170,5.00e-03,0,1
25,84,1.70e-03,0,0
25,110,1.45e-03,0,0
25,164,1.07e-07,0,1
25,165,8.32e-09,0,1
25,171,1.85e-03,0,1
26,12,5.42e-08,0,0
26,51,5.00e-03,0,0
26,93,5.29e-07,0,0
27,7,1.76e-04,0,0
27,18,1.49e-07,0,0
27,31,4.80e-03,0,0
27,32,5.82e-10,0,0
27,143,7.01e-10,0,1
27,172,2.40e-05,0,1
28,5,2.73e-04,0,0
28,6,1.76e-03,0,0
28,22,1.08e-08,0,0
28,48,2.14e-04,0,0
28,86,6.64e-10,0,0
28,144,2.75e-03,0,1
28,167,1.45e-06,0,1
29,38,2.21e-03,0,0
29,55,1.81e-03,0,0
29,67,1.28e-07,0,0
29,89,4.35e-04,0,0
29,91,4.72e-08,0,0
29,128,4.04e-04,0,1
29,143,1.40e-04,0,1
29,161,5.12e-08,0,1
29,168,8.88e-07,0,1
30,69,4.85e-03,0,0
30,99,1.47e-04,0,0
30,104,5.03e-09,0,0
30,107,6.92e-06,0,0
31,13,1.53e-03,0,0
31,40,6.39e-04,0,0
31,42,2.84e-03,0,0
31,125,5.51e-08,0,1
32,13,4.24e-04,0,0
32,40,2.21e-05,0,0
32,42,3.36e-09,0,0
32,59,4.55e-03,0,0
32,125,1.79e-09,0,1
33,17,1.80e-10,0,0
33,78,4.10e-05,0,0
33,117,3.74e-03,0,1
33,153,1.22e-03,0,1
34,45,2.56e-03,0,0
34,58,2.08e-03,0,0
34,63,4.60e-10,0,0
34,68,9.89e-08,0,0
34,79,7.04e-05,0,0
34,85,2.46e-04,0,0
34,129,4.76e-05,0,1
34,183,1.43e-10,0,1
35,7,4.58e-09,0,0
35,32,1.39e-03,0,0
35,43,1.07e-03,0,0
35,100,1.36e-03,0,0
35,172,1.18e-03,0,1
36,58,6.87e-05,0,0
36,68,4.39e-03,0,0
36,79,5.46e-04,0,0
37,75,1.74e-05,0,0
37,115,1.69e-04,0,1
37,150,4.81e-03,0,1
38,18,4.26e-03,0,0
38,35,7.02e-04,0,0
38,43,4.18e-05,0,0
39,39,3.48e-03,0,0
39,114,1.52e-03,0,0
40,10,2.79e-03,0,0
40,46,2.21e-03,0,0
40,63,3.41e-06,0,0
40,88,9.61e-07,0,0
41,37,5.00e-03,0,0
41,84,1.51e-09,0,0
41,164,4.12e-06,0,1
42,22,3.95e-04,0,0
42,40,2.44e-03,0,0
42,42,2.21e-09,0,0
42,48,2.38e-10,0,0
42,88,9.19e-04,0,0
