i,j,val,ci,cj
0,11,1.82e-09,0,0
0,121,1.08e-07,0,1
0,127,1.91e-07,0,1
0,158,4.60e-03,0,1
0,162,3.98e-04,0,1
1,49,3.49e-03,0,0
1,52,8.77e-06,0,0
1,72,2.41e-04,0,0
1,80,1.26e-03,0,0
2,19,4.81e-03,0,0
2,37,1.68e-04,0,0
2,54,1.77e-05,0,0
3,9,1.79e-03,0,0
3,56,3.21e-03,0,0
4,33,3.74e-03,0,0
4,49,6.72e-05,0,0
4,72,1.20e-03,0,0
5,5,3.11e-03,0,0
5,6,1.00e-04,0,0
5,77,1.52e-03,0,0
5,144,2.72e-04,0,1
5,167,1.32e-09,0,1
6,5,2.69e-05,0,0
6,6,2.65e-03,0,0
6,77,5.28e-08,0,0
6,144,1.76e-03,0,1
6,160,5.67e-04,0,1
7,18,8.28e-04,0,0
7,35,4.57e-09,0,0
7,43,1.62e-03,0,0
7,143,1.76e-04,0,1
7,172,2.38e-03,0,1
8,25,4.77e-03,0,0
8,26,1.10e-08,0,0
8,97,1.62e-07,0,0
8,188,1.83e-07,0,1
8,199,2.35e-04,0,1
9,56,1.79e-03,0,0
9,126,3.21e-03,0,1
10,13,8.98e-04,0,0
10,40,2.79e-03,0,0
10,60,1.30e-03,0,0
10,125,1.18e-05,0,1
11,23,6.06e-10,0,0
11,55,2.16e-03,0,0
11,67,2.38e-03,0,0
11,145,4.05e-04,0,1
11,161,5.20e-05,0,1
12,100,4.68e-06,0,0
12,140,4.87e-08,0,1
12,197,5.00e-03,0,1
13,7,3.05e-03,0,0
13,31,1.52e-03,0,0
13,32,4.23e-04,0,0
13,172,4.13e-08,0,1
14,14,1.33e-09,0,0
14,16,6.31e-05,0,0
14,76,1.35e-05,0,0
14,86,2.50e-08,0,0
14,92,9.53e-09,0,0
14,177,4.92e-03,0,1
15,23,1.39e-05,0,0
15,95,3.38e-03,0,0
15,106,1.36e-03,0,0
15,176,2.42e-04,0,1
16,34,1.69e-04,0,0
16,62,4.83e-03,0,0
16,199,1.85e-07,0,1
17,33,1.80e-10,0,0
17,49,1.44e-03,0,0
17,72,3.56e-03,0,0
18,38,4.25e-03,0,0
18,67,2.31e-10,0,0
18,128,7.45e-04,0,1
18,143,1.49e-07,0,1
19,84,2.52e-03,0,0
19,164,2.40e-03,0,1
19,171,7.92e-05,0,1
20,47,1.57e-05,0,0
20,50,3.08e-07,0,0
20,82,4.02e-03,0,0
20,120,9.61e-04,0,1
21,16,6.72e-06,0,0
21,45,2.68e-05,0,0
21,76,6.05e-06,0,0
21,85,4.52e-04,0,0
21,92,1.95e-07,0,0
21,177,7.58e-05,0,1
21,183,4.43e-03,0,1
22,6,9.46e-10,0,0
22,22,3.12e-04,0,0
22,42,3.92e-04,0,0
22,48,2.46e-04,0,0
22,144,1.08e-08,0,1
22,163,4.05e-03,0,1
23,75,5.42e-05,0,0
23,161,1.21e-06,0,1
23,168,4.94e-03,0,1
24,130,1.56e-10,0,1
24,152,5.00e-03,0,1
25,11,1.42e-10,0,0
25,121,1.95e-08,0,1
25,127,1.01e-04,0,1
25,158,2.97e-04,0,1
25,162,4.60e-03,0,1
26,23,2.07e-03,0,0
26,95,1.62e-03,0,0
26,106,3.98e-07,0,0
26,176,1.31e-03,0,1
27,89,1.49e-04,0,0
27,91,4.71e-03,0,0
27,143,7.00e-10,0,1
27,145,1.40e-04,0,1
28,5,1.95e-05,0,0
28,6,2.23e-03,0,0
28,144,2.75e-03,0,1
28,160,2.78e-08,0,1
29,110,2.94e-06,0,0
29,165,1.79e-03,0,1
29,170,3.21e-03,0,1
30,19,1.86e-04,0,0
30,37,4.81e-03,0,0
30,54,3.50e-09,0,0
31,18,1.39e-04,0,0
31,43,4.85e-06,0,0
31,143,4.80e-03,0,1
31,172,5.77e-05,0,1
32,18,2.39e-04,0,0
32,35,1.38e-03,0,0
32,43,3.38e-03,0,0
32,143,5.82e-10,0,1
32,172,6.33e-08,0,1
33,12,3.94e-06,0,0
33,49,5.85e-09,0,0
33,52,4.99e-03,0,0
33,80,6.34e-06,0,0
34,1,8.57e-05,0,0
34,33,1.22e-03,0,0
34,60,3.69e-03,0,0
35,23,1.32e-03,0,0
35,38,7.02e-04,0,0
35,67,2.61e-03,0,0
35,128,3.62e-04,0,1
35,176,3.09e-07,0,1
36,1,2.78e-09,0,0
36,17,4.95e-03,0,0
36,117,4.69e-05,0,1
37,20,1.60e-06,0,0
37,29,6.56e-07,0,0
37,139,4.82e-03,0,1
37,155,1.76e-04,0,1
38,55,2.70e-03,0,0
38,67,1.79e-08,0,0
38,145,2.21e-03,0,1
38,161,8.07e-05,0,1
39,26,3.14e-03,0,0
39,97,7.10e-05,0,0
39,123,1.79e-03,0,1
40,7,1.90e-03,0,0
40,13,4.39e-09,0,0
40,31,6.37e-04,0,0
40,32,2.21e-05,0,0
40,42,2.44e-03,0,0
40,59,2.90e-07,0,0
41,65,3.01e-08,0,0
41,158,4.47e-07,0,1
41,173,5.00e-03,0,1
42,7,4.74e-05,0,0
42,31,2.84e-03,0,0
