i,j,val,ci,cj
0,90,1.11e-07,0,0
0,111,1.37e-03,0,0
0,118,2.97e-04,0,1
0,124,3.34e-03,0,1
1,12,3.84e-03,0,0
1,51,7.82e-04,0,0
1,112,3.82e-04,0,0
2,41,8.50e-09,0,0
2,64,4.66e-05,0,0
2,81,1.06e-03,0,0
2,84,1.47e-05,0,0
2,164,8.95e-10,0,1
2,171,3.87e-03,0,1
3,126,2.01e-03,0,1
3,152,2.99e-03,0,1
4,12,1.14e-08,0,0
4,52,4.96e-03,0,0
4,112,3.71e-05,0,0
5,5,8.64e-06,0,0
5,6,6.90e-05,0,0
5,77,4.92e-03,0,0
5,144,2.42e-07,0,1
6,6,5.82e-08,0,0
6,77,6.16e-07,0,0
6,105,2.67e-03,0,0
6,160,2.33e-03,0,1
7,18,9.43e-04,0,0
7,38,1.98e-03,0,0
7,128,2.07e-03,0,1
7,143,6.24e-07,0,1
8,122,9.39e-06,0,1
8,131,1.64e-04,0,1
8,138,2.00e-03,0,1
8,195,2.83e-03,0,1
9,71,2.01e-03,0,0
9,101,4.81e-10,0,0
9,126,2.99e-03,0,1
10,7,4.01e-03,0,0
10,31,5.15e-04,0,0
10,32,4.72e-04,0,0
11,55,2.13e-03,0,0
11,145,3.46e-08,0,1
11,161,2.53e-03,0,1
11,168,3.46e-04,0,1
12,15,5.26e-07,0,0
12,73,1.91e-03,0,0
12,95,2.58e-04,0,0
12,106,2.82e-03,0,0
12,140,1.19e-05,0,1
13,18,9.15e-05,0,0
13,43,4.91e-03,0,0
14,16,8.13e-05,0,0
14,44,7.18e-06,0,0
14,86,4.91e-03,0,0
15,99,5.34e-04,0,0
15,104,1.84e-04,0,0
15,107,4.28e-03,0,0
16,154,5.00e-03,0,1
16,188,4.53e-10,0,1
16,192,1.63e-10,0,1
17,12,9.95e-04,0,0
17,52,3.66e-05,0,0
17,112,3.97e-03,0,0
18,55,3.85e-04,0,0
18,91,6.16e-09,0,0
18,145,4.62e-03,0,1
18,161,1.07e-07,0,1
19,0,3.38e-03,0,0
19,134,1.62e-03,0,1
20,4,3.42e-03,0,0
20,102,1.43e-05,0,0
20,136,1.31e-04,0,1
20,147,6.10e-05,0,1
20,159,1.38e-03,0,1
21,10,9.90e-05,0,0
21,16,8.26e-04,0,0
21,44,3.82e-03,0,0
21,46,2.50e-04,0,0
21,63,1.53e-06,0,0
21,86,4.83e-07,0,0
21,88,2.70e-07,0,0
22,70,3.72e-03,0,0
22,105,2.90e-09,0,0
22,163,1.28e-03,0,1
23,19,9.63e-04,0,0
23,37,4.44e-08,0,0
23,54,4.04e-03,0,0
23,87,7.42e-08,0,0
23,168,3.97e-09,0,1
24,113,3.29e-03,0,0
24,127,3.06e-09,0,1
24,162,3.84e-07,0,1
24,190,1.71e-03,0,1
25,90,2.03e-04,0,0
25,111,3.61e-03,0,0
25,113,1.36e-09,0,0
25,118,1.49e-05,0,1
25,124,1.17e-03,0,1
26,99,4.09e-03,0,0
26,104,1.98e-04,0,0
26,107,7.16e-04,0,0
27,91,4.61e-03,0,0
27,145,3.85e-04,0,1
28,5,2.75e-08,0,0
28,6,4.31e-04,0,0
28,77,4.89e-07,0,0
28,105,1.90e-03,0,0
28,144,3.41e-07,0,1
28,160,2.67e-03,0,1
29,24,4.99e-03,0,0
29,53,1.09e-05,0,0
29,110,1.01e-07,0,0
29,165,8.88e-07,0,1
30,41,4.65e-06,0,0
30,64,4.96e-03,0,0
30,81,3.57e-05,0,0
31,18,3.96e-03,0,0
31,38,3.51e-04,0,0
31,128,2.60e-04,0,1
31,143,4.27e-04,0,1
32,18,4.70e-09,0,0
32,38,2.34e-03,0,0
32,128,2.66e-03,0,1
33,12,1.70e-04,0,0
33,51,4.22e-03,0,0
33,93,2.53e-07,0,0
33,112,6.12e-04,0,0
34,52,4.94e-07,0,0
34,80,5.00e-03,0,0
35,55,4.10e-10,0,0
35,75,3.82e-04,0,0
35,161,1.27e-09,0,1
35,168,4.62e-03,0,1
36,49,1.29e-03,0,0
36,59,7.57e-06,0,0
36,60,2.66e-09,0,0
36,72,3.70e-03,0,0
37,29,3.03e-03,0,0
37,98,1.95e-03,0,0
37,155,2.10e-05,0,1
37,186,7.71e-08,0,1
38,55,2.49e-03,0,0
38,145,5.51e-07,0,1
38,161,2.47e-03,0,1
38,168,3.65e-05,0,1
39,25,1.99e-03,0,0
39,138,3.00e-03,0,1
39,188,4.60e-06,0,1
40,7,6.14e-06,0,0
40,31,1.27e-05,0,0
40,32,5.75e-05,0,0
40,43,2.22e-05,0,0
40,172,4.90e-03,0,1
41,103,4.92e-03,0,0
41,118,4.10e-07,0,1
41,184,7.67e-05,0,1
42,18,1.65e-09,0,0
42,70,4.29e-04,0,0
42,143,4.57e-03,0,1
43,23,4.45e-03,0,0
43,67,3.28e-04,0,0
43,176,2.18e-04,0,1
44,6,3.81e-03,0,0
44,22,1.35e-09,0,0
44,48,6.85e-07,0,0
44,144,1.19e-03,0,1
45,13,4.58e-03,0,0
45,40,4.05e-04,0,0
45,42,6.26e-10,0,0
45,60,8.86e-06,0,0
45,125,3.03e-06,0,1
46,7,9.12e-08,0,0
46,13,1.28e-10,0,0
46,31,1.62e-08,0,0
46,32,1.59e-10,0,0
