i,j,val,ci,cj
0,19,3.38e-03,0,0
0,54,1.62e-03,0,0
1,58,3.61e-03,0,0
1,68,8.36e-04,0,0
1,79,5.58e-04,0,0
2,73,4.64e-06,0,0
2,95,5.00e-03,0,0
2,106,4.25e-10,0,0
3,89,2.38e-05,0,0
3,91,1.40e-09,0,0
3,105,4.49e-03,0,0
3,160,4.87e-04,0,1
4,68,6.23e-10,0,0
4,142,5.00e-03,0,1
5,5,8.46e-06,0,0
5,83,5.53e-04,0,0
5,86,6.70e-08,0,0
5,144,2.64e-08,0,1
5,167,4.44e-03,0,1
6,5,6.81e-05,0,0
6,6,5.61e-08,0,0
6,44,3.82e-03,0,0
6,48,4.92e-06,0,0
6,86,1.74e-04,0,0
6,144,4.17e-04,0,1
6,167,5.14e-04,0,1
7,10,4.02e-03,0,0
7,40,6.19e-06,0,0
7,46,8.40e-08,0,0
7,88,7.32e-04,0,0
7,125,2.44e-04,0,1
8,65,4.77e-03,0,0
8,127,1.20e-04,0,1
8,130,1.10e-04,0,1
8,162,2.78e-10,0,1
9,57,4.54e-06,0,0
9,91,3.55e-09,0,0
9,105,6.07e-09,0,0
9,108,3.81e-03,0,0
9,160,1.18e-03,0,1
10,58,3.40e-07,0,0
10,76,4.75e-04,0,0
10,92,4.43e-03,0,0
10,133,9.89e-05,0,1
10,198,3.12e-08,0,1
11,7,2.07e-03,0,0
11,31,2.61e-04,0,0
11,32,2.66e-03,0,0
11,172,7.24e-06,0,1
12,1,3.84e-03,0,0
12,17,9.95e-04,0,0
12,33,1.70e-04,0,0
12,117,1.14e-08,0,1
13,45,4.58e-03,0,0
13,46,1.26e-10,0,0
13,63,2.83e-04,0,0
13,183,1.34e-04,0,1
14,20,2.48e-03,0,0
14,29,9.54e-04,0,0
14,139,3.61e-04,0,1
14,155,9.91e-06,0,1
14,186,1.20e-03,0,1
15,12,5.27e-07,0,0
15,49,3.10e-10,0,0
15,52,1.87e-03,0,0
15,112,3.13e-03,0,0
16,0,3.34e-03,0,0
16,65,1.73e-04,0,0
16,134,1.17e-03,0,1
16,173,3.23e-04,0,1
17,58,1.25e-03,0,0
17,68,3.75e-03,0,0
17,79,1.35e-06,0,0
18,7,9.41e-04,0,0
18,13,8.67e-05,0,0
18,31,3.97e-03,0,0
18,32,4.69e-09,0,0
18,42,1.70e-09,0,0
18,59,6.78e-07,0,0
19,23,9.62e-04,0,0
19,104,2.93e-07,0,0
19,176,4.02e-03,0,1
19,178,1.69e-05,0,1
20,26,7.40e-05,0,0
20,34,4.93e-03,0,0
21,3,1.37e-07,0,0
21,4,1.52e-05,0,0
21,20,1.25e-08,0,0
21,29,4.76e-07,0,0
21,135,2.31e-04,0,1
21,139,4.62e-03,0,1
21,147,1.28e-04,0,1
21,155,7.19e-07,0,1
21,175,1.37e-10,0,1
21,194,1.27e-06,0,1
22,16,1.57e-03,0,0
22,44,1.31e-09,0,0
22,86,2.28e-06,0,0
22,177,3.43e-03,0,1
23,43,4.46e-03,0,0
23,51,3.16e-04,0,0
23,100,2.25e-04,0,0
24,55,7.21e-08,0,0
24,91,1.87e-05,0,0
24,145,4.98e-03,0,1
24,161,1.35e-09,0,1
25,19,1.62e-03,0,0
25,54,3.38e-03,0,0
25,161,6.29e-09,0,1
25,168,1.02e-09,0,1
26,12,1.20e-05,0,0
26,49,1.16e-10,0,0
26,52,3.14e-03,0,0
26,80,1.85e-03,0,0
26,112,1.02e-09,0,0
27,7,6.05e-07,0,0
27,31,4.16e-04,0,0
27,42,4.58e-03,0,0
28,5,2.36e-07,0,0
28,44,1.18e-03,0,0
28,48,4.89e-09,0,0
28,86,3.77e-03,0,0
28,144,3.26e-07,0,1
28,167,4.81e-05,0,1
29,18,4.61e-03,0,0
29,38,5.43e-07,0,0
29,128,3.41e-08,0,1
29,143,3.90e-04,0,1
30,95,4.14e-07,0,0
30,104,2.14e-05,0,0
30,178,4.98e-03,0,1
31,10,5.16e-04,0,0
31,40,1.28e-05,0,0
31,46,1.49e-08,0,0
31,88,4.27e-03,0,0
31,125,1.99e-04,0,1
32,10,4.72e-04,0,0
32,40,5.80e-05,0,0
32,46,1.46e-10,0,0
32,88,2.43e-07,0,0
32,125,4.47e-03,0,1
33,58,1.33e-04,0,0
33,68,4.15e-04,0,0
33,79,4.44e-03,0,0
33,129,1.18e-05,0,1
34,156,3.93e-10,0,1
34,181,5.00e-03,0,1
35,59,4.94e-03,0,0
35,80,6.31e-05,0,0
36,109,8.95e-09,0,0
36,156,4.77e-03,0,1
36,180,2.32e-04,0,1
37,2,1.06e-06,0,0
37,141,2.39e-06,0,1
37,187,7.08e-10,0,1
37,189,5.00e-03,0,1
38,7,1.99e-03,0,0
38,31,3.53e-04,0,0
38,32,2.34e-03,0,0
38,172,3.17e-04,0,1
39,0,1.12e-07,0,0
39,53,6.70e-04,0,0
39,81,4.12e-03,0,0
39,134,2.05e-04,0,1
40,45,4.05e-04,0,0
40,85,1.37e-04,0,0
40,183,4.46e-03,0,1
41,69,4.99e-03,0,0
41,115,1.35e-08,0,1
41,150,7.12e-06,0,1
42,45,6.27e-10,0,0
42,46,7.51e-06,0,0
42,63,4.72e-03,0,0
42,88,1.57e-10,0,0
42,183,2.75e-04,0,1
43,13,4.92e-03,0,0
43,40,2.07e-05,0,0
43,59,6.39e-05,0,0
43,60,2.53e-07,0,0
44,14,7.29e-06,0,0
44,76,1.02e-04,0,0
44,133,3.83e-03,0,1
44,177,1.06e-03,0,1
45,3,9.91e-04,0,0
45,98,1.94e-10,0,0
45,156,7.79e-06,0,1
45,175,4.00e-03,0,1
45,182,4.57e-07,0,1
46,76,7.72e-09,0,0
46,92,2.05e-08,0,0
46,133,2.48e-04,0,1
46,181,4.40e-06,0,1
46,198,4.75e-03,0,1
47,6,2.33e-03,0,0
47,144,2.67e-03,0,1
48,16,3.43e-03,0,0
48,44,6.71e-07,0,0
48,86,1.05e-03,0,0
48,177,5.19e-04,0,1
49,4,6.39e-08,0,0
49,147,2.51e-10,0,1
49,151,3.08e-03,0,1
49,157,9.69e-05,0,1
49,194,1.82e-03,0,1
50,18,1.09e-07,0,0
50,35,1.26e-09,0,0
50,38,2.47e-03,0,0
50,128,2.53e-03,0,1
51,1,7.82e-04,0,0
51,33,4.22e-03,0,0
52,17,3.66e-05,0,0
52,78,1.21e-08,0,0
52,117,4.96e-03,0,1
52,153,4.81e-07,0,1
53,55,8.86e-05,0,0
53,145,1.18e-05,0,1
53,161,4.88e-03,0,1
53,168,2.17e-05,0,1
54,23,4.03e-03,0,0
54,176,9.66e-04,0,1
55,18,3.90e-04,0,0
55,35,4.05e-10,0,0
55,38,2.49e-03,0,0
55,128,2.12e-03,0,1
56,57,3.81e-03,0,0
56,108,1.19e-03,0,0
57,127,3.21e-09,0,1
57,130,1.82e-03,0,1
57,152,3.18e-03,0,1
58,4,2.32e-10,0,0
58,159,5.00e-03,0,1
59,36,7.48e-06,0,0
59,46,4.99e-03,0,0
59,63,4.38e-10,0,0
59,78,3.31e-10,0,0
60,36,2.55e-09,0,0
60,45,8.71e-06,0,0
60,58,1.12e-05,0,0
60,85,9.59e-10,0,0
60,129,4.98e-03,0,1
61,96,3.36e-07,0,0
61,179,4.73e-03,0,1
61,186,2.66e-04,0,1
62,22,1.28e-03,0,0
62,48,3.72e-03,0,0
63,98,1.29e-06,0,0
63,133,1.51e-06,0,1
63,156,8.20e-10,0,1
63,181,1.02e-08,0,1
63,182,4.74e-03,0,1
63,198,2.54e-04,0,1
64,69,8.97e-09,0,0
64,115,4.82e-05,0,1
64,150,4.95e-03,0,1
65,75,2.96e-09,0,0
65,99,1.58e-03,0,0
65,104,1.41e-09,0,0
65,107,3.42e-03,0,0
65,115,1.12e-09,0,1
66,39,2.70e-08,0,0
66,66,4.43e-03,0,0
66,74,2.67e-04,0,0
66,114,6.44e-08,0,0
66,166,3.06e-04,0,1
67,43,3.23e-04,0,0
67,172,4.68e-03,0,1
68,102,4.83e-03,0,0
68,137,1.65e-04,0,1
68,159,7.17e-07,0,1
69,95,7.55e-08,0,0
69,106,5.00e-03,0,0
69,178,3.21e-08,0,1
70,22,3.72e-03,0,0
70,42,4.18e-04,0,0
70,48,8.59e-04,0,0
71,55,3.49e-03,0,0
71,75,1.21e-03,0,0
71,91,6.58e-05,0,0
71,145,9.68e-07,0,1
71,161,2.00e-05,0,1
71,168,2.08e-04,0,1
72,36,3.70e-03,0,0
72,78,1.29e-03,0,0
72,129,8.13e-06,0,1
73,12,1.91e-03,0,0
73,52,9.71e-09,0,0
73,80,3.09e-03,0,0
74,74,1.75e-03,0,0
74,77,3.25e-03,0,0
75,35,3.86e-04,0,0
75,73,4.61e-03,0,0
76,3,2.10e-05,0,0
76,4,1.68e-07,0,0
76,29,2.44e-05,0,0
76,135,4.75e-03,0,1
76,139,1.70e-05,0,1
76,147,1.35e-05,0,1
76,155,1.69e-04,0,1
76,175,1.03e-07,0,1
77,5,4.92e-03,0,0
77,6,6.02e-07,0,0
77,77,6.63e-05,0,0
77,144,4.79e-07,0,1
77,160,9.25e-06,0,1
78,2,1.29e-08,0,0
78,8,3.24e-03,0,0
78,20,9.56e-04,0,0
78,149,7.79e-08,0,1
78,186,6.66e-09,0,1
78,193,8.00e-04,0,1
79,102,1.63e-04,0,0
79,137,4.84e-03,0,1
79,159,2.86e-10,0,1
80,78,7.87e-07,0,0
80,153,5.00e-03,0,1
81,111,4.35e-06,0,0
81,118,5.00e-03,0,1
82,66,3.13e-04,0,0
82,74,8.44e-08,0,0
82,166,4.69e-03,0,1
83,61,4.41e-03,0,0
83,83,3.69e-05,0,0
83,96,5.51e-04,0,0
84,75,1.44e-05,0,0
84,99,3.42e-03,0,0
84,104,1.30e-10,0,0
84,107,1.55e-03,0,0
84,115,1.84e-05,0,1
85,3,3.95e-03,0,0
85,4,2.60e-08,0,0
85,147,4.75e-05,0,1
85,175,1.00e-03,0,1
86,14,4.91e-03,0,0
86,133,4.77e-07,0,1
86,179,8.74e-05,0,1
87,23,2.09e-07,0,0
87,67,5.00e-03,0,0
87,176,1.15e-07,0,1
88,76,4.42e-03,0,0
88,92,5.75e-04,0,0
88,133,2.70e-07,0,1
89,70,1.36e-06,0,0
89,163,5.00e-03,0,1
90,61,5.89e-04,0,0
90,83,4.41e-03,0,0
91,18,6.05e-09,0,0
91,70,3.92e-04,0,0
91,143,4.61e-03,0,1
92,3,3.74e-05,0,0
92,4,1.61e-04,0,0
92,135,1.58e-05,0,1
92,139,1.13e-10,0,1
92,147,4.79e-03,0,1
92,155,1.36e-10,0,1
92,175,1.66e-07,0,1
92,194,6.05e-10,0,1
93,33,4.97e-07,0,0
93,49,6.41e-05,0,0
93,72,4.94e-03,0,0
94,23,1.39e-09,0,0
94,35,4.61e-03,0,0
94,38,3.69e-05,0,0
94,128,3.50e-04,0,1
95,12,2.55e-04,0,0
95,51,4.68e-03,0,0
95,93,6.51e-05,0,0
96,66,2.60e-04,0,0
96,96,4.45e-03,0,0
96,166,6.72e-06,0,1
96,179,1.80e-04,0,1
96,186,1.05e-04,0,1
97,89,8.87e-05,0,0
97,91,4.91e-03,0,0
98,39,5.00e-03,0,0
98,193,8.11e-07,0,1
99,15,5.34e-04,0,0
99,73,3.80e-04,0,0
99,140,4.09e-03,0,1
99,197,8.11e-07,0,1
100,49,4.68e-10,0,0
100,60,5.00e-03,0,0
100,72,6.98e-10,0,0
101,40,4.91e-03,0,0
101,125,9.27e-05,0,1
102,43,2.19e-04,0,0
102,51,5.09e-06,0,0
102,100,4.78e-03,0,0
103,29,3.94e-03,0,0
103,155,1.06e-03,0,1
103,186,2.25e-08,0,1
104,15,1.84e-04,0,0
104,73,4.58e-10,0,0
104,140,1.98e-04,0,1
104,197,4.62e-03,0,1
105,6,2.67e-03,0,0
105,22,2.81e-09,0,0
105,48,4.16e-04,0,0
105,144,1.91e-03,0,1
105,163,7.50e-07,0,1
106,12,2.82e-03,0,0
106,93,3.15e-04,0,0
106,112,1.87e-03,0,0
107,15,4.28e-03,0,0
107,73,6.85e-08,0,0
107,140,7.17e-04,0,1
107,197,1.64e-06,0,1
108,70,4.34e-03,0,0
108,89,1.56e-04,0,0
108,105,5.08e-04,0,0
108,160,4.66e-08,0,1
109,93,4.62e-03,0,0
109,197,3.80e-04,0,1
110,55,1.41e-03,0,0
110,75,2.63e-03,0,0
110,91,3.06e-08,0,0
110,145,1.11e-07,0,1
110,161,4.54e-05,0,1
110,168,9.10e-04,0,1
111,3,4.03e-10,0,0
111,29,8.46e-06,0,0
111,98,9.73e-04,0,0
111,135,1.71e-08,0,1
111,155,3.76e-03,0,1
111,175,5.59e-10,0,1
111,182,2.57e-04,0,1
112,1,3.82e-04,0,0
112,17,3.97e-03,0,0
112,33,6.12e-04,0,0
112,117,3.71e-05,0,1
113,49,4.94e-03,0,0
113,72,6.43e-05,0,0
114,74,2.89e-08,0,0
114,77,1.68e-03,0,0
114,160,3.32e-03,0,1
115,21,2.52e-03,1,0
115,169,8.99e-04,1,1
115,187,1.58e-03,1,1
115,193,1.46e-10,1,1
116,27,3.33e-03,1,0
116,82,3.96e-05,1,0
116,94,4.74e-06,1,0
116,151,4.46e-04,1,1
116,157,1.18e-03,1,1
117,27,4.69e-07,1,0
117,28,3.42e-03,1,0
117,50,1.58e-04,1,0
117,94,1.82e-10,1,0
117,122,1.00e-08,1,1
117,131,1.32e-04,1,1
117,195,1.29e-03,1,1
118,0,2.97e-04,1,0
118,41,4.07e-07,1,0
118,64,1.62e-05,1,0
118,134,1.49e-05,1,1
118,173,4.67e-03,1,1
119,118,4.74e-07,1,1
119,196,5.00e-03,1,1
120,62,5.34e-06,1,0
120,188,1.80e-04,1,1
120,192,4.81e-03,1,1
121,53,1.49e-09,1,0
121,64,1.35e-08,1,0
121,81,7.39e-04,1,0
121,84,1.48e-03,1,0
121,164,5.08e-05,1,1
121,171,2.73e-03,1,1
122,97,2.99e-03,1,0
122,113,2.00e-03,1,0
122,123,9.37e-06,1,1
122,190,2.12e-08,1,1
123,45,3.03e-06,1,0
123,58,4.27e-07,1,0
123,85,4.86e-03,1,0
123,183,1.34e-04,1,1
124,14,8.15e-05,1,0
124,29,6.96e-05,1,0
124,98,4.03e-03,1,0
124,133,8.18e-04,1,1
124,155,3.61e-06,1,1
124,179,1.67e-09,1,1
124,182,1.09e-09,1,1
124,186,8.75e-10,1,1
125,21,9.23e-09,1,0
125,169,2.38e-10,1,1
125,187,1.20e-03,1,1
125,193,3.80e-03,1,1
126,9,2.98e-03,1,0
126,114,2.08e-09,1,0
126,116,2.02e-03,1,1
127,24,3.25e-09,1,0
127,110,8.42e-04,1,0
127,165,4.16e-03,1,1
128,64,3.61e-06,1,0
128,81,1.36e-04,1,0
128,84,2.52e-03,1,0
128,164,1.06e-04,1,1
128,171,2.23e-03,1,1
129,2,4.62e-03,1,0
129,8,1.73e-05,1,0
129,141,1.46e-06,1,1
129,189,5.69e-08,1,1
129,193,3.57e-04,1,1
130,110,1.44e-06,1,0
130,165,8.33e-04,1,1
130,170,4.17e-03,1,1
131,26,4.76e-03,1,0
131,34,7.46e-05,1,0
131,123,1.64e-04,1,1
132,113,7.68e-07,1,0
132,130,1.57e-08,1,1
132,152,2.46e-07,1,1
132,190,5.00e-03,1,1
133,71,2.33e-03,1,0
133,126,2.67e-03,1,1
134,11,8.12e-05,1,0
134,90,2.00e-03,1,0
134,121,2.92e-03,1,1
134,162,4.83e-10,1,1
135,94,3.00e-03,1,0
135,151,2.58e-04,1,1
135,157,1.56e-03,1,1
135,191,1.76e-04,1,1
136,28,1.31e-04,1,0
136,131,4.87e-03,1,1
137,30,3.27e-04,1,0
137,50,1.54e-08,1,0
137,148,4.67e-03,1,1
138,90,3.00e-03,1,0
138,123,2.00e-03,1,1
139,2,2.71e-04,1,0
139,141,4.62e-03,1,1
139,189,5.50e-06,1,1
139,191,1.06e-04,1,1
140,65,5.70e-05,1,0
140,127,2.94e-03,1,1
140,130,1.23e-06,1,1
140,162,2.00e-03,1,1
141,21,2.40e-05,1,0
141,169,2.76e-03,1,1
141,187,2.22e-03,1,1
142,102,5.26e-06,1,0
142,174,4.99e-03,1,1
143,25,5.00e-03,1,0
143,97,1.21e-06,1,0
143,199,1.87e-10,1,1
144,109,5.00e-03,1,0
144,137,1.01e-09,1,1
145,2,9.93e-05,1,0
145,8,1.74e-03,1,0
145,20,1.85e-09,1,0
145,141,9.56e-05,1,1
145,149,3.04e-03,1,1
145,191,2.95e-05,1,1
146,11,2.12e-08,1,0
146,103,5.00e-03,1,0
146,158,3.52e-06,1,1
147,27,4.81e-04,1,0
147,28,6.11e-05,1,0
147,50,7.48e-04,1,0
147,94,3.39e-08,1,0
147,122,3.94e-08,1,1
147,131,1.29e-07,1,1
147,195,3.71e-03,1,1
148,62,4.96e-03,1,0
148,199,4.01e-05,1,1
149,23,3.67e-08,1,0
149,104,4.97e-03,1,0
149,107,1.91e-05,1,0
149,176,8.10e-06,1,1
149,178,3.01e-10,1,1
150,34,7.69e-09,1,0
150,146,5.00e-03,1,1
151,25,1.34e-08,1,0
151,122,9.84e-04,1,1
151,132,1.44e-07,1,1
151,138,4.02e-03,1,1
151,188,1.14e-07,1,1
152,57,1.18e-03,1,0
152,116,2.98e-03,1,1
152,170,8.34e-04,1,1
153,11,1.79e-03,1,0
153,65,1.96e-08,1,0
153,121,2.10e-04,1,1
153,158,2.39e-10,1,1
153,162,3.00e-03,1,1
154,111,2.53e-10,1,0
154,118,1.05e-08,1,1
154,124,5.00e-03,1,1
154,196,1.39e-08,1,1
155,2,4.72e-06,1,0
155,8,7.37e-07,1,0
155,141,2.84e-04,1,1
155,149,2.09e-05,1,1
155,191,4.69e-03,1,1
156,47,4.99e-04,1,0
156,82,4.50e-03,1,0
157,25,6.86e-07,1,0
157,122,1.01e-03,1,1
157,132,3.00e-03,1,1
157,138,9.85e-04,1,1
157,185,6.99e-10,1,1
157,188,2.25e-08,1,1
158,84,4.11e-04,1,0
158,164,4.59e-03,1,1
158,171,7.63e-09,1,1
159,28,1.38e-03,1,0
159,50,3.62e-03,1,0
159,131,2.06e-09,1,1
159,148,5.99e-08,1,1
160,154,4.81e-03,1,1
160,188,1.18e-07,1,1
160,192,1.85e-04,1,1
161,25,1.11e-10,1,0
161,62,3.47e-05,1,0
161,188,5.30e-06,1,1
161,199,4.96e-03,1,1
162,24,4.01e-07,1,0
162,84,5.52e-04,1,0
162,110,4.16e-03,1,0
162,164,2.41e-04,1,1
162,165,7.84e-06,1,1
162,171,4.20e-05,1,1
163,11,1.01e-09,1,0
163,111,1.13e-08,1,0
163,118,3.91e-07,1,1
163,184,5.00e-03,1,1
164,87,5.00e-03,1,0
164,170,4.32e-09,1,1
165,9,2.02e-03,1,0
165,39,6.14e-10,1,0
165,114,2.98e-03,1,0
166,154,1.86e-04,1,1
166,188,4.81e-03,1,1
167,74,2.99e-03,1,0
167,77,2.30e-09,1,0
167,114,2.01e-03,1,0
168,97,1.41e-07,1,0
168,113,3.00e-03,1,0
168,185,2.00e-03,1,1
169,71,1.51e-03,1,0
169,126,2.33e-03,1,1
169,152,1.15e-03,1,1
170,65,8.56e-09,1,0
170,127,1.94e-03,1,1
170,130,3.06e-03,1,1
170,162,2.53e-09,1,1
171,4,3.89e-09,1,0
171,139,7.30e-08,1,1
171,147,1.45e-10,1,1
171,149,1.94e-03,1,1
171,151,2.41e-07,1,1
171,157,1.93e-08,1,1
171,194,3.06e-03,1,1
172,9,9.30e-09,1,0
172,56,5.00e-03,1,0
173,37,5.00e-03,1,0
174,119,5.00e-03,1,1
175,27,1.19e-03,1,0
175,82,4.32e-04,1,0
175,94,4.46e-08,1,0
175,151,1.22e-03,1,1
175,157,2.16e-03,1,1
176,28,1.36e-05,1,0
176,30,4.67e-03,1,0
176,50,7.24e-09,1,0
176,148,3.12e-04,1,1
177,41,4.92e-03,1,0
177,64,3.45e-05,1,0
177,84,2.94e-05,1,0
177,164,1.32e-05,1,1
177,171,8.18e-08,1,1
178,50,4.72e-04,1,0
178,120,4.51e-03,1,1
178,148,1.73e-05,1,1
179,20,1.57e-03,1,0
179,186,3.43e-03,1,1
180,47,4.50e-03,1,0
180,50,1.85e-10,1,0
180,120,4.90e-04,1,1
180,174,7.40e-06,1,1
181,82,2.86e-05,1,0
181,136,4.97e-03,1,1
182,36,1.29e-03,1,0
182,78,3.71e-03,1,0
182,129,1.07e-07,1,1
183,0,1.37e-03,1,0
183,64,2.16e-05,1,0
183,134,3.61e-03,1,1
184,41,7.64e-05,1,0
184,64,4.92e-03,1,0
185,70,2.69e-04,1,0
185,89,4.73e-03,1,0
185,105,1.35e-06,1,0
186,156,2.28e-04,1,1
186,180,4.77e-03,1,1
187,21,9.73e-04,1,0
187,71,1.15e-03,1,0
187,101,2.83e-03,1,0
187,126,3.90e-07,1,1
187,169,4.28e-07,1,1
187,187,5.37e-10,1,1
187,193,4.13e-05,1,1
188,90,6.08e-06,1,0
188,111,4.99e-03,1,0
188,118,2.31e-08,1,1
188,184,9.02e-10,1,1
189,21,1.48e-03,1,0
189,101,2.17e-03,1,0
189,113,1.84e-07,1,0
189,169,1.34e-03,1,1
189,187,4.12e-06,1,1
190,24,1.71e-03,1,0
190,53,3.29e-03,1,0
190,81,2.75e-08,1,0
191,132,2.00e-03,1,1
191,169,5.08e-08,1,1
191,185,3.00e-03,1,1
191,187,4.80e-07,1,1
192,55,4.84e-08,1,0
192,75,4.71e-09,1,0
192,115,1.06e-03,1,1
192,150,3.44e-05,1,1
192,161,5.03e-05,1,1
192,168,3.85e-03,1,1
193,75,1.13e-03,1,0
193,99,2.03e-08,1,0
193,107,4.02e-10,1,0
193,115,3.87e-03,1,1
194,94,1.99e-03,1,0
194,122,3.00e-03,1,1
194,195,7.36e-07,1,1
195,26,1.65e-04,1,0
195,97,2.01e-03,1,0
195,123,2.83e-03,1,1
196,103,1.17e-09,1,0
196,158,4.99e-03,1,1
196,173,6.24e-06,1,1
197,24,3.29e-03,1,0
197,53,1.04e-03,1,0
197,134,1.35e-09,1,1
197,152,6.71e-04,1,1
198,4,4.83e-03,1,0
198,136,2.98e-05,1,1
198,147,2.62e-05,1,1
198,159,2.13e-10,1,1
198,194,1.19e-04,1,1
199,11,3.13e-03,1,0
199,121,1.87e-03,1,1
