i,j,val,ci,cj
0,27,1.97e-03,0,0
0,163,1.70e-07,0,1
0,199,3.02e-03,0,1
1,15,1.40e-03,0,0
1,26,9.84e-05,0,0
1,73,3.50e-03,0,0
2,18,5.95e-05,0,0
2,33,4.26e-06,0,0
2,50,7.48e-04,0,0
2,75,5.19e-10,0,0
2,145,4.00e-03,0,1
2,186,1.87e-04,0,1
3,46,3.22e-03,0,0
3,63,3.79e-04,0,0
3,88,1.06e-06,0,0
3,111,8.01e-08,0,0
3,124,1.40e-03,0,1
4,46,5.82e-06,0,0
4,63,5.60e-04,0,0
4,111,6.91e-08,0,0
4,142,2.12e-09,0,1
4,151,4.43e-03,0,1
4,177,8.83e-06,0,1
5,47,2.65e-04,0,0
5,74,3.06e-04,0,0
5,77,3.51e-03,0,0
5,195,9.23e-04,0,1
6,47,1.50e-04,0,0
6,57,3.25e-07,0,0
6,108,4.85e-03,0,0
6,190,3.58e-06,0,1
7,55,2.95e-03,0,0
7,135,4.64e-04,0,1
7,155,3.54e-05,0,1
7,167,1.55e-03,0,1
7,182,1.21e-07,0,1
7,184,3.88e-06,0,1
8,127,1.46e-04,0,1
8,145,2.85e-10,0,1
8,179,4.84e-03,0,1
8,186,1.43e-05,0,1
9,72,2.33e-04,0,0
9,133,4.77e-03,0,1
9,172,1.76e-07,0,1
10,129,7.96e-05,0,1
10,144,1.37e-09,0,1
10,149,4.92e-03,0,1
11,24,1.93e-03,0,0
11,48,3.07e-03,0,0
11,97,1.49e-10,0,0
11,110,1.83e-08,0,0
11,114,7.81e-10,0,0
12,102,2.68e-08,0,0
12,104,9.26e-04,0,0
12,107,4.17e-04,0,0
12,109,2.57e-04,0,0
12,189,3.40e-03,0,1
13,38,3.85e-03,0,0
13,125,1.12e-03,0,1
13,167,3.60e-05,0,1
14,22,1.97e-03,0,0
14,154,3.03e-03,0,1
15,2,2.88e-08,0,0
15,30,4.73e-03,0,0
15,69,2.73e-04,0,0
16,28,1.60e-04,0,0
16,62,4.70e-03,0,0
16,121,1.35e-04,0,1
17,15,4.32e-05,0,0
17,26,4.90e-03,0,0
17,73,2.77e-08,0,0
17,113,6.04e-05,0,0
17,144,2.20e-10,0,1
18,168,1.72e-10,0,1
18,180,5.00e-03,0,1
18,188,4.73e-10,0,1
19,5,5.68e-10,0,0
19,6,2.64e-03,0,0
19,17,2.36e-03,0,0
19,162,2.25e-10,0,1
20,16,4.69e-06,0,0
20,61,7.93e-04,0,0
20,103,4.77e-05,0,0
20,127,4.15e-03,0,1
20,178,4.90e-06,0,1
21,11,4.18e-03,0,0
21,18,6.96e-04,0,0
21,33,7.59e-06,0,0
21,43,1.13e-04,0,0
21,186,1.56e-09,0,1
22,70,2.94e-04,0,0
22,89,4.68e-03,0,0
22,190,2.23e-05,0,1
23,53,1.40e-08,0,0
23,64,1.78e-04,0,0
23,81,3.74e-03,0,0
23,98,1.08e-03,0,0
23,132,2.02e-10,0,1
23,176,8.81e-08,0,1
24,25,4.77e-05,0,0
24,72,2.62e-07,0,0
24,95,4.95e-03,0,0
24,170,3.85e-08,0,1
25,1,4.41e-03,0,0
25,45,1.30e-06,0,0
25,66,2.52e-06,0,0
25,136,5.57e-04,0,1
25,147,5.28e-07,0,1
25,157,2.43e-10,0,1
25,159,2.51e-06,0,1
25,194,2.32e-05,0,1
26,45,3.58e-04,0,0
26,66,4.47e-03,0,0
26,143,1.52e-04,0,1
26,157,2.39e-05,0,1
27,21,1.88e-04,0,0
27,92,6.44e-08,0,0
27,173,7.70e-10,0,1
27,198,4.81e-03,0,1
28,87,3.06e-07,0,0
28,156,5.66e-04,0,1
28,181,4.43e-03,0,1
29,16,1.38e-03,0,0
29,44,1.52e-03,0,0
29,178,2.10e-03,0,1
30,34,1.18e-06,0,0
30,87,5.00e-03,0,0
30,156,1.47e-07,0,1
30,181,3.67e-07,0,1
31,55,4.71e-04,0,0
31,135,4.52e-03,0,1
31,155,2.25e-06,0,1
31,167,1.01e-07,0,1
31,182,8.02e-06,0,1
31,184,8.68e-09,0,1
32,55,5.80e-05,0,0
32,130,1.39e-10,0,1
32,135,9.87e-10,0,1
32,155,1.15e-05,0,1
32,167,3.16e-03,0,1
32,184,1.77e-03,0,1
33,15,3.55e-03,0,0
33,26,3.07e-06,0,0
33,73,1.44e-03,0,0
34,56,3.40e-05,0,0
34,66,4.95e-09,0,0
34,120,1.18e-07,0,1
34,160,4.97e-03,0,1
35,146,1.65e-03,0,1
35,158,3.35e-03,0,1
35,180,3.56e-07,0,1
36,12,7.18e-05,0,0
36,51,4.92e-03,0,0
36,93,1.08e-05,0,0
36,193,8.60e-09,0,1
37,5,6.27e-04,0,0
37,6,3.14e-08,0,0
37,183,4.37e-03,0,1
38,65,7.25e-07,0,0
38,98,6.78e-07,0,0
38,168,1.85e-03,0,1
38,176,8.22e-06,0,1
38,192,3.14e-03,0,1
39,112,4.99e-03,0,0
39,133,6.34e-06,0,1
39,166,1.64e-07,0,1
40,38,1.14e-03,0,0
40,125,3.69e-03,0,1
40,129,1.77e-04,0,1
40,134,1.86e-07,0,1
40,144,4.41e-08,0,1
41,37,1.26e-03,0,0
41,153,1.01e-09,0,1
41,196,3.74e-03,0,1
42,89,5.50e-08,0,0
42,134,7.27e-06,0,1
42,167,3.26e-09,0,1
42,182,4.99e-03,0,1
43,55,1.28e-06,0,0
43,135,4.31e-10,0,1
43,155,2.25e-03,0,1
43,158,2.74e-04,0,1
43,184,2.47e-03,0,1
44,62,2.96e-04,0,0
44,70,4.70e-03,0,0
45,7,3.40e-03,0,0
45,32,1.03e-03,0,0
45,138,5.71e-04,0,1
46,101,4.92e-03,0,0
46,149,7.83e-05,0,1
47,20,5.00e-03,0,0
47,68,4.56e-09,0,0
47,79,2.36e-06,0,0
47,164,2.75e-08,0,1
48,70,1.26e-06,0,0
48,89,3.17e-04,0,0
48,190,4.68e-03,0,1
49,106,2.16e-03,0,0
49,185,2.84e-03,0,1
50,34,3.79e-06,0,0
50,68,4.87e-03,0,0
50,79,1.23e-04,0,0
50,164,1.80e-07,0,1
50,181,2.14e-07,0,1
51,2,1.83e-07,0,0
51,69,4.23e-03,0,0
51,104,5.39e-09,0,0
51,107,2.53e-07,0,0
51,171,1.13e-05,0,1
51,189,7.59e-04,0,1
52,102,2.56e-04,0,0
52,104,6.39e-08,0,0
52,107,1.14e-10,0,0
52,109,4.74e-03,0,0
52,130,4.20e-09,0,1
53,25,7.53e-04,0,0
53,95,4.89e-05,0,0
53,140,5.46e-07,0,1
53,170,4.20e-03,0,1
54,6,2.37e-03,0,0
54,17,1.56e-05,0,0
54,162,2.62e-03,0,1
55,14,9.96e-04,0,0
55,23,2.66e-03,0,0
55,58,1.35e-03,0,0
55,132,2.27e-08,0,1
55,162,1.89e-08,0,1
56,72,4.77e-03,0,0
56,96,2.51e-05,0,0
56,133,2.07e-04,0,1
57,126,1.77e-03,0,1
57,152,1.20e-03,0,1
57,165,2.03e-03,0,1
58,59,1.68e-04,0,0
58,174,4.83e-03,0,1
59,102,1.15e-06,0,0
59,130,4.75e-03,0,1
59,167,2.53e-04,0,1
60,38,1.53e-08,0,0
60,73,5.42e-05,0,0
60,125,8.02e-07,0,1
60,144,4.94e-03,0,1
61,28,2.48e-04,0,0
