i,j,val,ci,cj
0,0,4.74e-03,0,0
0,96,1.01e-07,0,0
0,99,2.42e-04,0,0
0,141,1.82e-05,0,1
1,1,3.30e-03,0,0
1,147,1.66e-03,0,1
1,159,2.45e-10,0,1
1,194,4.31e-05,0,1
2,2,4.85e-03,0,0
2,30,1.53e-04,0,0
2,171,3.69e-09,0,1
3,3,5.00e-03,0,0
3,188,1.36e-09,0,1
4,4,5.00e-03,0,0
4,128,3.38e-06,0,1
5,5,4.97e-03,0,0
5,196,3.41e-05,0,1
6,6,3.77e-03,0,0
6,17,1.23e-03,0,0
6,67,4.13e-10,0,0
7,7,2.62e-03,0,0
7,32,4.45e-04,0,0
7,101,5.07e-10,0,0
7,138,1.93e-03,0,1
8,8,4.00e-03,0,0
8,13,9.54e-09,0,0
8,40,1.00e-03,0,0
9,9,4.97e-03,0,0
9,71,2.61e-05,0,0
10,10,5.00e-03,0,0
10,153,1.34e-08,0,1
10,183,4.69e-07,0,1
11,0,8.63e-10,0,0
11,11,5.00e-03,0,0
12,12,5.00e-03,0,0
12,51,3.30e-07,0,0
12,52,1.02e-06,0,0
13,8,9.54e-09,0,0
13,13,4.99e-03,0,0
13,40,1.09e-05,0,0
14,14,4.99e-03,0,0
14,23,9.69e-06,0,0
14,58,1.82e-09,0,0
14,162,2.14e-10,0,1
15,15,4.92e-03,0,0
15,26,7.93e-05,0,0
16,16,5.00e-03,0,0
16,178,2.61e-06,0,1
17,6,1.23e-03,0,0
17,17,3.77e-03,0,0
17,54,1.52e-08,0,0
18,18,4.92e-03,0,0
18,33,4.59e-06,0,0
18,50,1.28e-06,0,0
18,145,1.70e-05,0,1
18,186,5.25e-05,0,1
19,19,4.99e-03,0,0
19,158,1.24e-05,0,1
20,20,5.00e-03,0,0
20,36,6.74e-10,0,0
21,21,4.96e-03,0,0
21,92,8.54e-06,0,0
21,127,3.09e-06,0,1
21,173,2.45e-05,0,1
22,22,3.53e-03,0,0
22,154,1.47e-03,0,1
23,14,9.70e-06,0,0
23,23,4.99e-03,0,0
23,58,1.17e-06,0,0
24,24,5.00e-03,0,0
24,35,3.70e-09,0,0
25,25,5.00e-03,0,0
25,95,1.53e-09,0,0
26,15,7.93e-05,0,0
26,26,4.92e-03,0,0
26,73,4.31e-07,0,0
27,27,4.96e-03,0,0
27,199,4.47e-05,0,1
28,28,2.85e-03,0,0
28,118,8.14e-05,0,1
28,121,2.07e-03,0,1
29,29,5.00e-03,0,0
29,33,7.28e-10,0,0
29,82,2.94e-09,0,0
29,116,1.98e-09,0,1
30,2,1.53e-04,0,0
30,30,4.85e-03,0,0
30,69,1.07e-07,0,0
31,31,5.00e-03,0,0
32,7,4.45e-04,0,0
32,32,4.48e-03,0,0
32,101,1.04e-08,0,0
32,138,7.01e-05,0,1
33,18,4.58e-06,0,0
33,29,1.40e-10,0,0
33,33,4.99e-03,0,0
33,43,1.33e-09,0,0
33,50,1.17e-06,0,0
33,145,1.70e-07,0,1
34,34,5.00e-03,0,0
35,24,3.55e-09,0,0
35,35,5.00e-03,0,0
36,20,2.86e-10,0,0
36,36,4.97e-03,0,0
36,78,3.10e-05,0,0
37,37,5.00e-03,0,0
38,38,2.86e-03,0,0
38,125,2.14e-03,0,1
39,39,5.00e-03,0,0
39,195,1.53e-08,0,1
40,8,1.00e-03,0,0
40,13,1.09e-05,0,0
40,40,3.99e-03,0,0
41,41,5.00e-03,0,0
41,64,5.21e-07,0,0
42,42,4.69e-03,0,0
42,56,3.03e-04,0,0
42,150,6.02e-06,0,1
43,33,7.25e-09,0,0
43,43,5.00e-03,0,0
44,44,5.00e-03,0,0
45,45,2.91e-03,0,0
45,66,9.16e-10,0,0
45,143,2.77e-09,0,1
45,157,2.09e-03,0,1
46,46,4.99e-03,0,0
46,63,7.12e-10,0,0
46,124,6.34e-06,0,1
46,142,3.47e-10,0,1
47,47,5.00e-03,0,0
47,190,6.41e-09,0,1
48,48,5.00e-03,0,0
48,119,2.07e-10,0,1
49,49,2.76e-03,0,0
49,169,2.24e-03,0,1
50,18,1.28e-06,0,0
50,33,1.17e-06,0,0
50,50,3.44e-03,0,0
50,75,6.21e-09,0,0
50,145,1.56e-03,0,1
50,186,2.81e-07,0,1
51,12,3.34e-07,0,0
51,51,5.00e-03,0,0
52,12,1.02e-06,0,0
52,52,5.00e-03,0,0
53,53,4.73e-03,0,0
53,81,2.72e-04,0,0
54,6,1.57e-10,0,0
54,17,3.97e-08,0,0
54,54,5.00e-03,0,0
54,85,5.49e-07,0,0
55,55,3.69e-03,0,0
55,135,2.42e-08,0,1
55,155,1.31e-03,0,1
55,184,7.52e-09,0,1
56,42,3.03e-04,0,0
56,56,4.70e-03,0,0
56,150,1.57e-10,0,1
57,57,3.62e-03,0,0
57,108,1.38e-03,0,0
58,14,1.84e-09,0,0
58,23,1.19e-06,0,0
58,58,5.00e-03,0,0
59,59,5.00e-03,0,0
60,60,5.00e-03,0,0
61,61,5.00e-03,0,0
61,187,2.57e-08,0,1
62,62,5.00e-03,0,0
63,46,6.87e-10,0,0
63,63,5.00e-03,0,0
63,151,8.51e-09,0,1
64,41,5.00e-07,0,0
64,64,5.00e-03,0,0
64,81,6.27e-08,0,0
65,65,3.49e-03,0,0
65,98,6.47e-06,0,0
65,176,1.50e-03,0,1
66,45,3.98e-09,0,0
66,66,5.00e-03,0,0
67,6,1.90e-09,0,0
67,67,5.00e-03,0,0
67,105,6.97e-10,0,0
68,68,3.41e-03,0,0
68,79,1.59e-03,0,0
68,164,2.07e-07,0,1
69,30,1.39e-07,0,0
69,69,5.00e-03,0,0
69,189,9.90e-10,0,1
70,70,5.00e-03,0,0
71,9,2.60e-05,0,0
71,71,4.97e-03,0,0
71,191,1.15e-06,0,1
72,72,3.87e-03,0,0
72,96,1.59e-04,0,0
72,133,9.76e-04,0,1
73,26,4.89e-07,0,0
73,73,5.00e-03,0,0
74,74,5.00e-03,0,0
74,77,4.55e-10,0,0
74,195,7.77e-10,0,1
75,50,9.67e-09,0,0
75,75,4.42e-03,0,0
75,91,5.75e-04,0,0
75,145,1.75e-09,0,1
75,198,6.23e-10,0,1
76,76,5.00e-03,0,0
77,74,5.38e-10,0,0
77,77,5.00e-03,0,0
78,36,3.10e-05,0,0
78,78,4.97e-03,0,0
79,68,1.59e-03,0,0
79,79,3.41e-03,0,0
79,164,3.15e-08,0,1
80,80,5.00e-03,0,0
81,53,2.72e-04,0,0
81,64,3.24e-08,0,0
81,81,4.73e-03,0,0
82,29,8.05e-10,0,0
82,82,2.66e-03,0,0
82,116,2.34e-03,0,1
82,147,2.22e-10,0,1
83,83,5.00e-03,0,0
83,90,4.19e-10,0,0
84,84,5.00e-03,0,0
84,137,4.00e-09,0,1
85,54,5.67e-07,0,0
85,85,5.00e-03,0,0
86,86,5.00e-03,0,0
87,87,4.99e-03,0,0
87,156,9.15e-06,0,1
88,88,5.00e-03,0,0
88,124,6.55e-08,0,1
89,89,5.00e-03,0,0
90,90,5.00e-03,0,0
90,118,1.95e-06,0,1
91,75,5.75e-04,0,0
91,91,4.42e-03,0,0
91,198,1.25e-07,0,1
92,21,8.53e-06,0,0
92,92,3.23e-03,0,0
92,173,1.76e-03,0,1
93,12,1.24e-10,0,0
93,93,5.00e-03,0,0
94,94,4.93e-03,0,0
94,183,7.07e-05,0,1
95,25,1.54e-09,0,0
95,95,5.00e-03,0,0
96,0,6.06e-08,0,0
96,72,1.59e-04,0,0
96,96,4.80e-03,0,0
96,99,2.29e-07,0,0
96,133,3.87e-05,0,1
97,97,4.91e-03,0,0
97,110,9.33e-05,0,0
98,65,6.47e-06,0,0
98,98,4.73e-03,0,0
98,168,1.90e-09,0,1
98,176,2.63e-04,0,1
98,192,1.31e-07,0,1
99,0,2.42e-04,0,0
99,96,3.80e-07,0,0
99,99,4.75e-03,0,0
99,141,1.19e-05,0,1
100,100,5.00e-03,0,0
101,7,1.92e-09,0,0
101,32,3.93e-08,0,0
101,101,5.00e-03,0,0
101,138,1.66e-09,0,1
102,102,3.70e-03,0,0
102,130,1.30e-03,0,1
103,103,5.00e-03,0,0
104,104,3.61e-03,0,0
104,107,1.19e-03,0,0
104,189,2.01e-04,0,1
105,67,6.01e-10,0,0
105,105,5.00e-03,0,0
105,197,2.79e-06,0,1
106,106,5.00e-03,0,0
106,185,3.02e-09,0,1
107,104,1.19e-03,0,0
107,107,2.95e-03,0,0
107,189,8.64e-04,0,1
108,57,1.38e-03,0,0
108,108,3.62e-03,0,0
109,104,1.27e-09,0,0
109,109,5.00e-03,0,0
110,97,9.33e-05,0,0
110,110,4.91e-03,0,0
111,111,5.00e-03,0,0
111,151,2.06e-07,0,1
111,177,1.07e-07,0,1
112,112,5.00e-03,0,0
113,113,5.00e-03,0,0
114,114,5.00e-03,0,0
114,143,3.05e-09,0,1
115,115,2.76e-03,1,1
115,132,2.24e-03,1,1
116,29,5.42e-10,1,0
116,82,2.34e-03,1,0
116,116,2.66e-03,1,1
116,147,1.49e-09,1,1
117,117,4.56e-03,1,1
117,139,4.40e-04,1,1
118,28,8.15e-05,1,0
118,90,1.82e-06,1,0
118,118,4.86e-03,1,1
118,121,5.89e-05,1,1
119,48,2.34e-10,1,0
119,119,5.00e-03,1,1
120,56,1.41e-10,1,0
120,120,5.00e-03,1,1
120,160,1.65e-10,1,1
121,28,2.07e-03,1,0
121,118,5.88e-05,1,1
121,121,2.87e-03,1,1
122,3,1.34e-10,1,0
122,122,5.00e-03,1,1
123,123,4.50e-03,1,1
123,140,5.01e-04,1,1
123,170,2.37e-06,1,1
124,46,6.35e-06,1,0
124,88,5.64e-08,1,0
124,124,4.99e-03,1,1
124,142,8.09e-09,1,1
125,38,2.14e-03,1,0
125,125,2.86e-03,1,1
126,126,4.97e-03,1,1
126,165,3.40e-05,1,1
127,21,3.14e-06,1,0
127,127,5.00e-03,1,1
127,173,5.45e-10,1,1
128,4,3.38e-06,1,0
128,128,5.00e-03,1,1
129,129,5.00e-03,1,1
129,134,2.27e-10,1,1
130,102,1.30e-03,1,0
130,130,3.70e-03,1,1
131,131,5.00e-03,1,1
132,115,2.24e-03,1,1
132,132,2.76e-03,1,1
133,72,9.76e-04,1,0
133,96,3.86e-05,1,0
133,133,3.99e-03,1,1
134,129,2.61e-10,1,1
134,134,5.00e-03,1,1
135,55,5.01e-08,1,0
135,135,5.00e-03,1,1
135,182,3.82e-06,1,1
136,136,5.00e-03,1,1
136,159,3.21e-06,1,1
137,84,4.09e-09,1,0
137,137,5.00e-03,1,1
138,7,1.93e-03,1,0
138,32,7.01e-05,1,0
138,101,4.41e-10,1,0
138,138,3.00e-03,1,1
139,117,4.40e-04,1,1
139,139,4.56e-03,1,1
140,123,5.01e-04,1,1
140,140,4.50e-03,1,1
140,170,1.60e-07,1,1
141,0,1.83e-05,1,0
141,99,1.20e-05,1,0
141,141,4.97e-03,1,1
141,191,3.10e-06,1,1
142,46,4.18e-10,1,0
142,78,1.68e-10,1,0
142,124,9.72e-09,1,1
142,142,5.00e-03,1,1
143,45,7.70e-09,1,0
143,114,1.63e-09,1,0
143,143,5.00e-03,1,1
143,157,3.89e-08,1,1
144,144,5.00e-03,1,1
145,18,1.70e-05,1,0
145,33,1.70e-07,1,0
145,50,1.56e-03,1,0
145,75,1.12e-09,1,0
145,145,3.39e-03,1,1
145,186,2.97e-05,1,1
146,146,5.00e-03,1,1
147,1,1.66e-03,1,0
147,82,1.69e-10,1,0
147,116,1.13e-09,1,1
147,147,3.31e-03,1,1
147,194,3.41e-05,1,1
148,13,3.32e-10,1,0
148,148,5.00e-03,1,1
149,149,5.00e-03,1,1
150,42,6.02e-06,1,0
150,56,1.57e-10,1,0
150,150,4.99e-03,1,1
151,63,6.73e-09,1,0
151,111,2.11e-07,1,0
151,151,5.00e-03,1,1
151,177,2.82e-09,1,1
152,152,5.00e-03,1,1
153,10,2.00e-08,1,0
153,153,5.00e-03,1,1
154,22,1.47e-03,1,0
154,154,3.53e-03,1,1
155,55,1.31e-03,1,0
155,155,3.69e-03,1,1
155,184,1.92e-06,1,1
156,87,9.15e-06,1,0
156,156,4.99e-03,1,1
157,45,2.09e-03,1,0
157,143,1.40e-08,1,1
157,157,2.91e-03,1,1
158,19,1.24e-05,1,0
158,158,4.99e-03,1,1
158,184,3.64e-08,1,1
159,1,2.51e-09,1,0
159,136,3.21e-06,1,1
159,159,5.00e-03,1,1
160,120,2.50e-10,1,1
160,160,5.00e-03,1,1
161,161,5.00e-03,1,1
162,14,3.93e-10,1,0
162,162,5.00e-03,1,1
163,163,5.00e-03,1,1
163,199,9.84e-10,1,1
164,68,3.30e-07,1,0
164,79,5.02e-08,1,0
164,164,5.00e-03,1,1
165,126,3.40e-05,1,1
165,165,4.97e-03,1,1
166,166,4.83e-03,1,1
166,175,1.66e-04,1,1
167,167,5.00e-03,1,1
168,98,2.38e-09,1,0
168,168,4.06e-03,1,1
168,176,3.12e-10,1,1
168,192,9.38e-04,1,1
169,49,2.24e-03,1,0
169,169,2.76e-03,1,1
170,123,2.41e-06,1,1
170,140,1.62e-07,1,1
170,170,5.00e-03,1,1
171,2,9.24e-09,1,0
171,171,5.00e-03,1,1
172,172,5.00e-03,1,1
173,21,2.44e-05,1,0
173,92,1.76e-03,1,0
173,127,5.35e-10,1,1
173,173,3.22e-03,1,1
174,174,5.00e-03,1,1
175,166,1.66e-04,1,1
175,175,4.83e-03,1,1
176,65,1.50e-03,1,0
176,98,2.63e-04,1,0
176,168,2.49e-10,1,1
176,176,3.24e-03,1,1
176,192,6.40e-10,1,1
177,111,1.06e-07,1,0
177,151,2.73e-09,1,1
177,177,5.00e-03,1,1
178,16,2.61e-06,1,0
178,178,5.00e-03,1,1
179,179,5.00e-03,1,1
179,186,3.07e-07,1,1
180,180,5.00e-03,1,1
181,181,5.00e-03,1,1
182,135,3.83e-06,1,1
182,182,5.00e-03,1,1
183,10,4.03e-07,1,0
183,94,7.07e-05,1,0
183,183,4.93e-03,1,1
184,55,7.86e-09,1,0
184,155,2.01e-06,1,1
184,158,2.17e-08,1,1
184,184,5.00e-03,1,1
185,106,2.57e-09,1,0
185,130,2.37e-10,1,1
185,185,5.00e-03,1,1
186,18,5.25e-05,1,0
186,50,2.81e-07,1,0
186,145,2.97e-05,1,1
186,179,1.97e-07,1,1
186,186,4.92e-03,1,1
187,61,2.51e-08,1,0
187,187,5.00e-03,1,1
188,3,9.53e-10,1,0
188,168,4.26e-10,1,1
188,188,5.00e-03,1,1
189,104,2.01e-04,1,0
189,107,8.64e-04,1,0
189,189,3.94e-03,1,1
190,47,6.28e-09,1,0
190,190,5.00e-03,1,1
191,71,9.41e-07,1,0
191,141,3.34e-06,1,1
191,191,5.00e-03,1,1
192,98,1.64e-07,1,0
192,168,9.38e-04,1,1
192,176,8.00e-10,1,1
192,192,4.06e-03,1,1
193,52,1.46e-10,1,0
193,193,5.00e-03,1,1
194,1,4.31e-05,1,0
194,147,3.41e-05,1,1
194,194,4.92e-03,1,1
195,39,1.53e-08,1,0
195,74,6.99e-10,1,0
195,195,5.00e-03,1,1
196,5,3.41e-05,1,0
196,196,4.97e-03,1,1
197,105,2.79e-06,1,0
197,197,5.00e-03,1,1
198,75,1.07e-09,1,0
198,91,2.14e-07,1,0
198,198,5.00e-03,1,1
199,27,4.47e-05,1,0
199,163,3.21e-10,1,1
199,199,4.96e-03,1,1
