i,j,val,ci,cj
0,5,2.97e-04,0,0
0,10,3.34e-03,0,0
0,67,1.11e-07,0,0
0,183,1.37e-03,0,1
1,12,3.84e-03,0,0
1,51,7.82e-04,0,0
1,193,3.82e-04,0,1
2,18,4.62e-03,0,0
2,33,2.73e-04,0,0
2,43,1.16e-06,0,0
2,50,4.76e-06,0,0
2,145,9.92e-05,0,1
2,186,1.28e-08,0,1
3,21,1.34e-07,0,0
3,92,3.72e-05,0,0
3,111,3.88e-10,0,0
3,151,9.91e-04,0,1
3,173,2.05e-05,0,1
3,177,3.95e-03,0,1
4,21,1.49e-05,0,0
4,75,3.90e-09,0,0
4,91,6.44e-08,0,0
4,92,1.59e-04,0,0
4,164,2.04e-10,0,1
4,173,1.64e-07,0,1
4,177,2.60e-08,0,1
4,198,4.83e-03,0,1
5,28,2.42e-07,0,0
5,77,4.92e-03,0,0
5,118,8.64e-06,0,1
5,121,6.90e-05,0,1
6,47,2.33e-03,0,0
6,77,6.17e-07,0,0
6,121,5.82e-08,0,1
6,190,2.67e-03,0,1
7,38,1.98e-03,0,0
7,125,2.07e-03,0,1
7,129,9.43e-04,0,1
7,134,6.24e-07,0,1
8,18,1.74e-05,0,0
8,50,7.49e-07,0,0
8,145,1.75e-03,0,1
8,186,3.23e-03,0,1
9,126,2.99e-03,0,1
9,165,2.01e-03,0,1
9,172,4.81e-10,0,1
10,7,4.01e-03,0,0
10,32,4.72e-04,0,0
10,138,5.15e-04,0,1
11,27,8.14e-05,0,0
11,37,7.46e-09,0,0
11,153,1.78e-03,0,1
11,163,1.40e-10,0,1
11,199,3.13e-03,0,1
12,15,5.26e-07,0,0
12,26,1.19e-05,0,0
12,73,1.91e-03,0,0
12,106,2.82e-03,0,0
12,185,2.58e-04,0,1
13,129,9.15e-05,0,1
13,149,4.91e-03,0,1
14,16,8.13e-05,0,0
14,44,7.18e-06,0,0
14,178,4.91e-03,0,1
15,104,1.84e-04,0,0
15,107,4.28e-03,0,0
15,189,5.34e-04,0,1
16,22,1.58e-03,0,0
16,154,3.42e-03,0,1
17,12,9.95e-04,0,0
17,52,3.66e-05,0,0
17,193,3.97e-03,0,1
18,55,3.85e-04,0,0
18,135,4.62e-03,0,1
18,155,1.07e-07,0,1
18,182,6.16e-09,0,1
19,115,3.38e-03,0,1
19,132,1.62e-03,0,1
20,21,1.25e-08,0,0
20,127,2.47e-03,0,1
20,145,1.89e-09,0,1
20,179,1.56e-03,0,1
20,186,9.68e-04,0,1
21,0,2.52e-03,0,0
21,11,9.23e-09,0,0
21,96,9.72e-04,0,0
21,99,1.48e-03,0,0
21,141,2.40e-05,0,1
22,62,1.28e-03,0,0
22,70,3.72e-03,0,0
22,190,2.90e-09,0,1
23,19,9.63e-04,0,0
23,146,4.44e-08,0,1
23,158,4.04e-03,0,1
23,180,7.42e-08,0,1
23,184,3.97e-09,0,1
24,14,3.07e-09,0,0
24,105,1.71e-03,0,0
24,162,3.84e-07,0,1
24,197,3.29e-03,0,1
25,45,1.68e-08,0,0
25,143,5.00e-03,0,1
25,157,8.65e-07,0,1
26,24,4.76e-03,0,0
26,35,7.42e-05,0,0
26,114,1.65e-04,0,0
27,1,4.73e-07,0,0
27,82,1.19e-03,0,0
27,116,3.33e-03,0,1
27,147,4.84e-04,0,1
28,1,3.42e-03,0,0
28,84,1.43e-05,0,0
28,136,1.31e-04,0,1
28,147,6.10e-05,0,1
28,159,1.38e-03,0,1
29,16,6.85e-05,0,0
29,21,4.81e-07,0,0
29,103,3.94e-03,0,0
29,111,8.39e-06,0,0
29,127,9.59e-04,0,1
29,173,2.46e-05,0,1
30,84,4.67e-03,0,0
30,137,3.27e-04,0,1
31,38,3.51e-04,0,0
31,125,2.60e-04,0,1
31,129,3.96e-03,0,1
31,134,4.27e-04,0,1
32,38,2.34e-03,0,0
32,125,2.66e-03,0,1
32,129,4.70e-09,0,1
33,12,1.70e-04,0,0
33,51,4.22e-03,0,0
33,93,2.53e-07,0,0
33,193,6.12e-04,0,1
34,24,7.43e-05,0,0
34,35,4.93e-03,0,0
34,150,3.92e-10,0,1
