i,j,val,ci,cj
0,52,7.46e-05,0,0
0,103,6.86e-09,0,0
0,115,1.78e-04,0,1
0,125,4.75e-03,0,1
0,191,2.40e-08,0,1
1,49,3.49e-03,0,0
1,72,2.41e-04,0,0
1,141,8.77e-06,0,1
1,165,1.26e-03,0,1
2,118,1.68e-09,0,1
2,146,6.54e-05,0,1
2,196,4.93e-03,0,1
3,56,3.21e-03,0,0
3,124,1.79e-03,0,1
4,33,3.74e-03,0,0
4,49,6.72e-05,0,0
4,72,1.20e-03,0,0
5,5,3.11e-03,0,0
5,6,1.00e-04,0,0
5,28,2.72e-04,0,0
5,77,1.52e-03,0,0
5,172,1.32e-09,0,1
6,66,3.09e-03,0,0
6,150,1.91e-03,0,1
6,161,6.51e-06,0,1
7,18,8.28e-04,0,0
7,27,1.76e-04,0,0
7,35,4.57e-09,0,0
7,43,1.62e-03,0,0
7,101,2.38e-03,0,0
8,7,2.62e-07,0,0
8,13,1.95e-05,0,0
8,31,5.48e-08,0,0
8,32,1.78e-09,0,0
8,59,3.73e-03,0,0
8,133,1.25e-03,0,1
9,21,3.21e-03,0,0
9,56,1.79e-03,0,0
10,13,8.98e-04,0,0
10,40,2.79e-03,0,0
10,60,1.30e-03,0,0
10,121,1.18e-05,0,1
11,174,4.02e-03,0,1
11,176,9.83e-04,0,1
12,9,1.26e-08,0,0
12,123,3.20e-03,0,1
12,140,1.80e-03,0,1
12,153,2.08e-10,0,1
12,183,4.04e-07,0,1
13,153,1.69e-04,0,1
13,163,4.83e-03,0,1
13,199,1.85e-07,0,1
14,14,1.33e-09,0,0
14,16,6.31e-05,0,0
14,76,1.35e-05,0,0
14,86,2.50e-08,0,0
14,177,9.53e-09,0,1
14,189,4.92e-03,0,1
15,30,4.57e-03,0,0
15,125,2.53e-04,0,1
15,139,1.78e-04,0,1
15,149,2.22e-06,0,1
16,80,2.58e-04,0,0
16,90,4.74e-03,0,0
17,33,1.80e-10,0,0
17,49,1.44e-03,0,0
17,72,3.56e-03,0,0
18,11,7.45e-04,0,0
18,27,1.49e-07,0,0
18,38,4.25e-03,0,0
18,67,2.31e-10,0,0
19,145,2.40e-03,0,1
19,169,2.52e-03,0,1
19,181,7.92e-05,0,1
20,4,4.95e-03,0,0
20,17,1.21e-10,0,0
20,130,4.79e-05,0,1
21,8,1.86e-03,0,0
21,26,5.19e-04,0,0
21,104,1.39e-05,0,0
21,110,1.89e-08,0,0
21,167,2.61e-03,0,1
22,9,4.72e-04,0,0
22,123,1.21e-05,0,1
22,140,6.63e-05,0,1
22,153,1.32e-07,0,1
22,183,4.45e-03,0,1
22,184,7.61e-08,0,1
23,50,1.21e-06,0,0
23,94,4.94e-03,0,0
23,160,5.42e-05,0,1
24,34,1.56e-10,0,0
24,152,5.00e-03,0,1
25,30,4.30e-04,0,0
25,65,3.93e-03,0,0
25,155,2.30e-04,0,1
25,186,4.09e-04,0,1
26,8,5.07e-06,0,0
26,26,3.37e-08,0,0
26,104,4.94e-03,0,0
26,110,5.61e-05,0,0
26,167,6.54e-07,0,1
27,66,4.64e-10,0,0
27,143,1.12e-04,0,1
27,161,3.91e-03,0,1
27,166,9.76e-04,0,1
28,68,3.10e-06,0,0
28,74,5.11e-07,0,0
28,116,3.00e-03,0,1
28,117,1.96e-06,0,1
28,147,1.82e-04,0,1
28,175,1.81e-03,0,1
29,68,1.06e-07,0,0
29,95,3.57e-10,0,0
29,180,5.00e-03,0,1
30,30,9.56e-08,0,0
30,65,6.22e-04,0,0
30,88,6.49e-09,0,0
30,155,4.38e-03,0,1
30,186,3.80e-10,0,1
31,74,1.11e-09,0,0
31,117,1.31e-03,0,1
31,136,1.81e-05,0,1
31,147,5.59e-06,0,1
31,151,1.06e-03,0,1
31,157,1.14e-05,0,1
31,166,6.30e-07,0,1
31,194,2.59e-03,0,1
32,18,2.39e-04,0,0
32,27,5.82e-10,0,0
32,35,1.38e-03,0,0
32,43,3.38e-03,0,0
32,101,6.33e-08,0,0
33,14,4.27e-03,0,0
33,30,9.61e-10,0,0
33,65,3.50e-04,0,0
33,76,1.41e-10,0,0
33,88,1.88e-05,0,0
33,126,3.29e-04,0,1
33,155,3.19e-05,0,1
33,179,1.49e-09,0,1
33,186,2.58e-06,0,1
34,1,8.57e-05,0,0
34,33,1.22e-03,0,0
34,60,3.69e-03,0,0
35,11,3.62e-04,0,0
35,23,1.32e-03,0,0
35,38,7.02e-04,0,0
35,67,2.61e-03,0,0
35,102,3.09e-07,0,0
36,1,2.78e-09,0,0
36,4,4.69e-05,0,0
36,17,4.95e-03,0,0
37,132,4.99e-03,0,1
37,181,5.87e-06,0,1
38,29,2.21e-03,0,0
38,50,8.07e-05,0,0
38,55,2.70e-03,0,0
38,67,1.79e-08,0,0
39,98,4.84e-03,0,0
39,116,1.59e-05,0,1
39,135,1.11e-04,0,1
39,175,3.74e-05,0,1
40,30,1.60e-06,0,0
40,65,6.56e-07,0,0
40,139,4.82e-03,0,1
40,155,1.76e-04,0,1
41,116,4.02e-05,0,1
41,117,1.65e-03,0,1
41,147,3.02e-03,0,1
41,175,3.10e-07,0,1
41,194,2.83e-04,0,1
42,163,8.84e-06,0,1
42,188,1.46e-04,0,1
42,192,1.05e-04,0,1
42,199,4.74e-03,0,1
43,11,3.89e-03,0,0
43,18,8.79e-10,0,0
43,35,1.07e-03,0,0
43,38,4.17e-05,0,0
44,62,5.01e-04,0,0
44,66,1.92e-03,0,0
44,150,1.50e-03,0,1
44,161,1.08e-03,0,1
44,195,1.65e-10,0,1
45,14,4.52e-04,0,0
45,65,5.03e-05,0,0
45,76,2.00e-09,0,0
45,88,2.79e-04,0,0
45,126,4.20e-03,0,1
45,155,2.08e-05,0,1
45,177,1.32e-10,0,1
45,186,7.09e-09,0,1
46,13,2.20e-09,0,0
