i,j,val,ci,cj
0,118,2.97e-04,0,1
0,124,3.34e-03,0,1
0,167,1.11e-07,0,1
0,183,1.37e-03,0,1
1,12,3.84e-03,0,0
1,51,7.82e-04,0,0
1,112,3.82e-04,0,0
2,129,4.62e-03,0,1
2,139,2.73e-04,0,1
2,145,9.92e-05,0,1
2,149,1.16e-06,0,1
2,155,4.76e-06,0,1
2,186,1.28e-08,0,1
3,21,1.34e-07,0,0
3,45,9.91e-04,0,0
3,76,2.05e-05,0,0
3,85,3.95e-03,0,0
3,92,3.72e-05,0,0
3,111,3.88e-10,0,0
4,21,1.49e-05,0,0
4,58,2.04e-10,0,0
4,76,1.64e-07,0,0
4,85,2.60e-08,0,0
4,92,1.59e-04,0,0
4,171,3.90e-09,0,1
4,182,6.44e-08,0,1
4,198,4.83e-03,0,1
5,5,8.64e-06,0,0
5,6,6.90e-05,0,0
5,28,2.42e-07,0,0
5,77,4.92e-03,0,0
6,6,5.82e-08,0,0
6,47,2.33e-03,0,0
6,77,6.17e-07,0,0
6,105,2.67e-03,0,0
7,11,2.07e-03,0,0
7,18,9.43e-04,0,0
7,27,6.24e-07,0,0
7,38,1.98e-03,0,0
8,129,1.74e-05,0,1
8,145,1.75e-03,0,1
8,155,7.49e-07,0,1
8,186,3.23e-03,0,1
9,126,2.99e-03,0,1
9,165,2.01e-03,0,1
9,172,4.81e-10,0,1
10,7,4.01e-03,0,0
10,31,5.15e-04,0,0
10,32,4.72e-04,0,0
11,134,8.14e-05,0,1
11,146,7.46e-09,0,1
11,153,1.78e-03,0,1
11,163,1.40e-10,0,1
11,199,3.13e-03,0,1
12,15,5.26e-07,0,0
12,26,1.19e-05,0,0
12,73,1.91e-03,0,0
12,95,2.58e-04,0,0
12,106,2.82e-03,0,0
13,18,9.15e-05,0,0
13,43,4.91e-03,0,0
14,16,8.13e-05,0,0
14,44,7.18e-06,0,0
14,86,4.91e-03,0,0
15,99,5.34e-04,0,0
15,104,1.84e-04,0,0
15,107,4.28e-03,0,0
16,22,1.58e-03,0,0
16,48,3.42e-03,0,0
17,12,9.95e-04,0,0
17,52,3.66e-05,0,0
17,112,3.97e-03,0,0
18,29,4.62e-03,0,0
18,50,1.07e-07,0,0
18,55,3.85e-04,0,0
18,91,6.16e-09,0,0
19,0,3.38e-03,0,0
19,25,1.62e-03,0,0
20,14,2.47e-03,0,0
20,21,1.25e-08,0,0
20,145,1.89e-09,0,1
20,179,1.56e-03,0,1
20,186,9.68e-04,0,1
21,115,2.52e-03,0,1
21,125,9.23e-09,0,1
21,141,2.40e-05,0,1
21,187,9.72e-04,0,1
21,189,1.48e-03,0,1
22,62,1.28e-03,0,0
22,70,3.72e-03,0,0
22,105,2.90e-09,0,0
23,19,9.63e-04,0,0
23,37,4.44e-08,0,0
23,54,4.04e-03,0,0
23,87,7.42e-08,0,0
23,94,3.97e-09,0,0
24,127,3.07e-09,0,1
24,162,3.84e-07,0,1
24,190,1.71e-03,0,1
24,197,3.29e-03,0,1
25,143,5.00e-03,0,1
25,151,1.68e-08,0,1
25,157,8.65e-07,0,1
26,131,4.76e-03,0,1
26,144,7.42e-05,0,1
26,195,1.65e-04,0,1
27,116,3.33e-03,0,1
27,117,4.73e-07,0,1
27,147,4.84e-04,0,1
27,175,1.19e-03,0,1
28,117,3.42e-03,0,1
28,136,1.31e-04,0,1
28,147,6.10e-05,0,1
28,159,1.38e-03,0,1
28,176,1.43e-05,0,1
29,14,9.59e-04,0,0
29,16,6.85e-05,0,0
29,21,4.81e-07,0,0
29,76,2.46e-05,0,0
29,103,3.94e-03,0,0
29,111,8.39e-06,0,0
