i,j,val,ci,cj
0,26,4.62e-03,0,0
0,139,2.73e-04,0,1
0,145,9.92e-05,0,1
0,149,1.16e-06,0,1
0,155,4.76e-06,0,1
0,186,1.28e-08,0,1
1,58,2.04e-10,0,0
1,85,2.60e-08,0,0
1,92,1.59e-04,0,0
1,125,1.49e-05,0,1
1,171,3.90e-09,0,1
1,182,6.44e-08,0,1
1,187,1.64e-07,0,1
1,198,4.83e-03,0,1
2,41,8.49e-09,0,0
2,64,4.66e-05,0,0
2,65,8.95e-10,0,0
2,81,1.06e-03,0,0
2,84,1.47e-05,0,0
2,98,3.87e-03,0,0
3,126,2.01e-03,0,1
3,152,2.99e-03,0,1
4,12,1.14e-08,0,0
4,52,4.96e-03,0,0
4,112,3.71e-05,0,0
5,119,1.11e-07,0,1
5,154,2.36e-09,0,1
5,163,1.11e-07,0,1
5,188,3.61e-08,0,1
5,192,5.00e-03,0,1
6,29,2.93e-03,0,0
6,153,2.09e-04,0,1
6,199,1.87e-03,0,1
7,11,2.07e-03,0,0
7,18,9.43e-04,0,0
7,27,6.24e-07,0,0
7,38,1.98e-03,0,0
8,7,2.43e-04,0,0
8,31,1.99e-04,0,0
8,32,4.47e-03,0,0
8,101,9.33e-05,0,0
9,88,3.00e-03,0,0
9,117,1.01e-08,0,1
9,147,3.97e-08,0,1
9,151,9.84e-04,0,1
9,157,1.01e-03,0,1
10,154,5.00e-03,0,1
10,188,4.53e-10,0,1
10,192,1.63e-10,0,1
11,26,1.74e-05,0,0
11,145,1.75e-03,0,1
11,155,7.49e-07,0,1
11,186,3.23e-03,0,1
12,73,1.91e-03,0,0
12,95,2.58e-04,0,0
12,106,2.82e-03,0,0
12,121,5.26e-07,0,1
12,129,1.19e-05,0,1
13,18,9.15e-05,0,0
13,43,4.91e-03,0,0
14,123,1.19e-04,0,1
14,140,2.95e-03,0,1
14,170,1.93e-03,0,1
14,185,3.19e-09,0,1
15,99,5.34e-04,0,0
15,104,1.84e-04,0,0
15,107,4.28e-03,0,0
16,22,1.58e-03,0,0
16,48,3.42e-03,0,0
17,29,8.14e-05,0,0
17,146,7.46e-09,0,1
17,153,1.78e-03,0,1
17,163,1.40e-10,0,1
17,199,3.13e-03,0,1
18,14,2.47e-03,0,0
18,125,1.25e-08,0,1
18,145,1.89e-09,0,1
18,179,1.56e-03,0,1
18,186,9.68e-04,0,1
19,0,3.38e-03,0,0
19,25,1.62e-03,0,0
20,33,1.20e-05,0,0
20,49,1.02e-07,0,0
20,60,4.98e-03,0,0
20,72,7.78e-06,0,0
21,10,9.90e-05,0,0
21,16,8.26e-04,0,0
21,46,2.50e-04,0,0
21,63,1.53e-06,0,0
21,86,4.83e-07,0,0
21,168,3.82e-03,0,1
21,194,2.70e-07,0,1
22,70,3.72e-03,0,0
22,105,2.90e-09,0,0
22,174,1.28e-03,0,1
23,123,1.10e-04,0,1
23,132,1.22e-08,0,1
23,140,1.23e-06,0,1
23,170,3.07e-03,0,1
23,185,1.82e-03,0,1
24,117,1.31e-04,0,1
24,136,4.87e-03,0,1
24,147,1.28e-07,0,1
24,159,2.06e-09,0,1
25,151,1.44e-07,0,1
25,157,3.00e-03,0,1
25,191,2.00e-03,0,1
26,99,4.09e-03,0,0
26,104,1.98e-04,0,0
26,107,7.16e-04,0,0
27,143,5.00e-03,0,1
27,151,1.68e-08,0,1
27,157,8.65e-07,0,1
28,5,2.75e-08,0,0
28,6,4.31e-04,0,0
28,28,3.41e-07,0,0
28,47,2.67e-03,0,0
28,77,4.89e-07,0,0
28,105,1.90e-03,0,0
29,92,1.61e-05,0,0
29,111,1.68e-08,0,0
29,125,2.32e-04,0,1
29,187,4.75e-03,0,1
30,41,4.65e-06,0,0
30,64,4.96e-03,0,0
30,81,3.57e-05,0,0
31,151,4.02e-03,0,1
31,157,9.85e-04,0,1
32,11,2.66e-03,0,0
32,18,4.70e-09,0,0
32,38,2.34e-03,0,0
33,14,3.59e-04,0,0
33,92,1.15e-10,0,0
33,125,4.62e-03,0,1
33,171,7.49e-08,0,1
33,187,1.69e-05,0,1
34,4,5.00e-03,0,0
35,117,3.42e-03,0,1
35,136,1.31e-04,0,1
35,147,6.10e-05,0,1
35,159,1.38e-03,0,1
35,176,1.43e-05,0,1
36,49,1.29e-03,0,0
36,59,7.57e-06,0,0
36,60,2.66e-09,0,0
36,72,3.70e-03,0,0
37,150,5.00e-03,0,1
38,50,2.47e-03,0,0
38,55,2.49e-03,0,0
38,94,3.65e-05,0,0
38,134,5.51e-07,0,1
39,66,2.86e-08,0,0
39,165,6.38e-10,0,1
39,193,5.00e-03,0,1
40,7,6.14e-06,0,0
40,31,1.27e-05,0,0
40,32,5.75e-05,0,0
40,43,2.22e-05,0,0
40,101,4.90e-03,0,0
41,118,4.10e-07,0,1
41,177,4.92e-03,0,1
41,184,7.66e-05,0,1
42,30,4.67e-03,0,0
42,159,5.70e-08,0,1
42,176,3.12e-04,0,1
42,178,1.64e-05,0,1
43,145,3.03e-03,0,1
43,155,2.10e-05,0,1
43,171,1.95e-03,0,1
43,186,7.71e-08,0,1
44,6,3.81e-03,0,0
44,22,1.35e-09,0,0
44,28,1.19e-03,0,0
44,48,6.85e-07,0,0
45,116,4.48e-04,0,1
45,135,2.58e-04,0,1
45,171,2.39e-07,0,1
45,175,1.22e-03,0,1
45,182,3.07e-03,0,1
46,7,9.12e-08,0,0
46,13,1.28e-10,0,0
46,31,1.62e-08,0,0
46,32,1.59e-10,0,0
46,42,7.62e-06,0,0
46,59,4.99e-03,0,0
47,3,4.67e-04,0,0
47,9,1.19e-03,0,0
47,77,9.48e-06,0,0
47,108,4.30e-08,0,0
47,114,3.33e-03,0,0
48,151,1.13e-10,0,1
48,160,4.81e-03,0,1
48,166,1.86e-04,0,1
49,93,6.41e-05,0,0
49,100,2.04e-10,0,0
49,113,4.94e-03,0,0
49,121,1.48e-09,0,1
49,129,5.54e-10,0,1
50,14,1.00e-05,0,0
50,16,3.57e-06,0,0
50,92,1.40e-10,0,0
50,103,1.06e-03,0,0
50,111,3.75e-03,0,0
50,125,7.31e-07,0,1
50,187,1.71e-04,0,1
51,23,3.20e-04,0,0
51,95,4.68e-03,0,0
51,102,5.14e-06,0,0
52,73,9.72e-09,0,0
52,121,1.86e-03,0,1
52,129,3.14e-03,0,1
53,15,1.46e-09,0,0
53,167,6.63e-04,0,1
53,190,3.29e-03,0,1
53,197,1.04e-03,0,1
54,146,1.59e-06,0,1
54,153,3.07e-10,0,1
54,196,5.00e-03,0,1
55,24,7.89e-08,0,0
55,53,8.88e-05,0,0
55,71,3.50e-03,0,0
55,81,4.82e-08,0,0
55,110,1.41e-03,0,0
56,30,1.62e-08,0,0
56,117,1.58e-04,0,1
56,147,7.46e-04,0,1
56,159,3.62e-03,0,1
56,176,7.61e-09,0,1
56,178,4.72e-04,0,1
56,180,1.85e-10,0,1
57,9,4.49e-06,0,0
57,56,3.80e-03,0,0
57,152,1.19e-03,0,1
58,123,4.77e-03,0,1
58,124,1.71e-04,0,1
58,140,5.74e-05,0,1
58,153,1.98e-08,0,1
58,170,8.61e-09,0,1
59,18,7.20e-07,0,0
59,35,4.94e-03,0,0
59,43,6.42e-05,0,0
60,43,2.78e-06,0,0
60,100,5.00e-03,0,0
61,83,4.41e-03,0,0
61,90,5.85e-04,0,0
62,89,5.00e-03,0,0
62,105,4.22e-06,0,0
63,13,2.83e-04,0,0
63,42,4.72e-03,0,0
63,59,4.31e-10,0,0
64,15,1.33e-08,0,0
64,118,1.63e-05,0,1
64,128,3.54e-06,0,1
64,177,3.44e-05,0,1
64,183,2.17e-05,0,1
64,184,4.92e-03,0,1
65,15,5.11e-05,0,0
65,128,1.07e-04,0,1
65,158,4.59e-03,0,1
65,162,2.39e-04,0,1
65,177,1.35e-05,0,1
66,116,3.94e-05,0,1
66,156,4.50e-03,0,1
66,175,4.29e-04,0,1
