i,j,val,ci,cj
0,19,3.38e-03,0,0
0,54,1.62e-03,0,0
1,58,3.61e-03,0,0
1,68,8.37e-04,0,0
1,79,5.58e-04,0,0
2,73,4.64e-06,0,0
2,95,5.00e-03,0,0
2,106,4.25e-10,0,0
3,47,4.87e-04,0,0
3,89,2.38e-05,0,0
3,91,1.40e-09,0,0
3,105,4.49e-03,0,0
4,68,6.23e-10,0,0
4,142,5.00e-03,0,1
5,5,8.46e-06,0,0
5,28,2.64e-08,0,0
5,83,5.53e-04,0,0
5,86,6.70e-08,0,0
5,90,4.44e-03,0,0
6,5,6.81e-05,0,0
6,6,5.61e-08,0,0
6,28,4.17e-04,0,0
6,44,3.82e-03,0,0
6,48,4.92e-06,0,0
6,86,1.74e-04,0,0
6,90,5.14e-04,0,0
7,10,4.02e-03,0,0
7,40,6.19e-06,0,0
7,46,8.40e-08,0,0
7,88,7.32e-04,0,0
7,123,2.44e-04,0,1
8,45,3.03e-06,0,0
8,58,4.27e-07,0,0
8,85,4.86e-03,0,0
8,111,1.34e-04,0,0
9,47,1.18e-03,0,0
9,91,3.55e-09,0,0
9,105,6.07e-09,0,0
9,108,3.81e-03,0,0
9,185,4.54e-06,0,1
10,21,9.89e-05,0,0
10,58,3.40e-07,0,0
10,76,4.75e-04,0,0
10,92,4.43e-03,0,0
10,198,3.12e-08,0,1
11,7,2.07e-03,0,0
11,31,2.61e-04,0,0
11,32,2.66e-03,0,0
11,101,7.24e-06,0,0
12,1,3.84e-03,0,0
12,4,1.14e-08,0,0
12,17,9.95e-04,0,0
12,33,1.70e-04,0,0
13,45,4.58e-03,0,0
13,46,1.26e-10,0,0
13,63,2.83e-04,0,0
13,111,1.34e-04,0,0
14,78,1.20e-03,0,0
14,129,2.48e-03,0,1
14,139,3.61e-04,0,1
14,145,9.54e-04,0,1
14,155,9.91e-06,0,1
15,12,5.27e-07,0,0
15,52,1.87e-03,0,0
15,112,3.13e-03,0,0
15,182,3.10e-10,0,1
16,14,8.15e-05,0,0
16,21,8.18e-04,0,0
16,49,1.09e-09,0,0
16,78,8.75e-10,0,0
16,145,6.96e-05,0,1
16,155,3.61e-06,0,1
16,171,4.03e-03,0,1
16,179,1.67e-09,0,1
17,58,1.25e-03,0,0
17,68,3.75e-03,0,0
17,79,1.35e-06,0,0
18,7,9.41e-04,0,0
18,13,8.67e-05,0,0
18,31,3.97e-03,0,0
18,32,4.69e-09,0,0
18,42,1.70e-09,0,0
18,59,6.77e-07,0,0
19,23,9.62e-04,0,0
19,102,4.02e-03,0,0
19,104,2.93e-07,0,0
19,109,1.69e-05,0,0
20,137,1.01e-09,0,1
20,178,5.00e-03,0,1
21,116,1.37e-07,0,1
21,117,1.52e-05,0,1
21,129,1.25e-08,0,1
21,135,2.31e-04,0,1
21,139,4.62e-03,0,1
21,145,4.76e-07,0,1
21,147,1.28e-04,0,1
21,155,7.19e-07,0,1
21,175,1.37e-10,0,1
21,194,1.27e-06,0,1
22,44,1.31e-09,0,0
22,86,2.28e-06,0,0
22,103,3.43e-03,0,0
22,124,1.57e-03,0,1
23,43,4.46e-03,0,0
23,51,3.16e-04,0,0
23,100,2.25e-04,0,0
24,29,4.98e-03,0,0
24,50,1.35e-09,0,0
24,55,7.21e-08,0,0
24,91,1.87e-05,0,0
25,19,1.62e-03,0,0
25,50,6.29e-09,0,0
25,54,3.38e-03,0,0
25,94,1.02e-09,0,0
26,12,1.20e-05,0,0
26,52,3.14e-03,0,0
26,80,1.85e-03,0,0
26,112,1.02e-09,0,0
26,182,1.16e-10,0,1
27,7,6.05e-07,0,0
27,31,4.16e-04,0,0
27,42,4.58e-03,0,0
28,5,2.36e-07,0,0
28,28,3.26e-07,0,0
28,44,1.18e-03,0,0
28,48,4.89e-09,0,0
28,86,3.77e-03,0,0
28,90,4.81e-05,0,0
29,11,3.41e-08,0,0
29,18,4.61e-03,0,0
29,27,3.90e-04,0,0
29,38,5.43e-07,0,0
30,95,4.14e-07,0,0
30,104,2.14e-05,0,0
30,109,4.98e-03,0,0
31,10,5.16e-04,0,0
31,40,1.28e-05,0,0
31,46,1.49e-08,0,0
31,88,4.27e-03,0,0
31,123,1.99e-04,0,1
32,10,4.72e-04,0,0
32,40,5.80e-05,0,0
32,46,1.46e-10,0,0
32,88,2.43e-07,0,0
32,123,4.47e-03,0,1
33,58,1.33e-04,0,0
33,68,4.15e-04,0,0
33,79,4.44e-03,0,0
33,144,1.18e-05,0,1
34,156,3.93e-10,0,1
34,181,5.00e-03,0,1
35,59,4.94e-03,0,0
35,80,6.31e-05,0,0
36,156,4.77e-03,0,1
36,178,8.95e-09,0,1
36,180,2.32e-04,0,1
37,23,3.67e-08,0,0
37,102,8.10e-06,0,0
37,104,4.97e-03,0,0
37,107,1.91e-05,0,0
37,109,3.01e-10,0,0
38,7,1.98e-03,0,0
38,31,3.53e-04,0,0
38,32,2.34e-03,0,0
38,101,3.18e-04,0,0
39,74,2.99e-03,0,0
39,77,2.30e-09,0,0
39,114,2.01e-03,0,0
40,45,4.05e-04,0,0
40,85,1.37e-04,0,0
40,111,4.46e-03,0,0
41,2,1.35e-08,0,0
41,30,7.12e-06,0,0
41,69,4.99e-03,0,0
42,45,6.27e-10,0,0
42,46,7.51e-06,0,0
42,63,4.72e-03,0,0
42,88,1.57e-10,0,0
42,111,2.75e-04,0,0
43,13,4.92e-03,0,0
43,40,2.07e-05,0,0
43,59,6.39e-05,0,0
43,60,2.53e-07,0,0
44,14,7.29e-06,0,0
44,21,3.83e-03,0,0
44,76,1.02e-04,0,0
44,103,1.06e-03,0,0
45,49,4.57e-07,0,0
45,116,9.91e-04,0,1
45,156,7.79e-06,0,1
45,171,1.94e-10,0,1
45,175,4.00e-03,0,1
46,21,2.48e-04,0,0
46,76,7.72e-09,0,0
46,92,2.05e-08,0,0
46,181,4.40e-06,0,1
46,198,4.75e-03,0,1
47,6,2.33e-03,0,0
47,28,2.67e-03,0,0
48,44,6.71e-07,0,0
48,86,1.05e-03,0,0
48,103,5.19e-04,0,0
48,124,3.43e-03,0,1
49,36,1.29e-03,0,0
49,144,1.07e-07,0,1
49,186,3.71e-03,0,1
50,11,2.53e-03,0,0
50,18,1.09e-07,0,0
50,35,1.26e-09,0,0
50,38,2.47e-03,0,0
51,1,7.82e-04,0,0
51,33,4.22e-03,0,0
52,4,4.96e-03,0,0
52,17,3.66e-05,0,0
52,34,4.81e-07,0,0
52,186,1.21e-08,0,1
53,29,1.18e-05,0,0
53,50,4.88e-03,0,0
53,55,8.86e-05,0,0
53,94,2.17e-05,0,0
54,23,4.03e-03,0,0
54,102,9.66e-04,0,0
55,11,2.12e-03,0,0
55,18,3.90e-04,0,0
55,35,4.05e-10,0,0
55,38,2.49e-03,0,0
56,108,1.19e-03,0,0
56,185,3.81e-03,0,1
57,70,2.69e-04,0,0
57,89,4.73e-03,0,0
57,105,1.35e-06,0,0
58,117,2.32e-10,0,1
58,159,5.00e-03,0,1
59,36,7.48e-06,0,0
59,46,4.99e-03,0,0
59,63,4.38e-10,0,0
59,186,3.31e-10,0,1
60,36,2.55e-09,0,0
60,45,8.71e-06,0,0
60,58,1.12e-05,0,0
60,85,9.59e-10,0,0
60,144,4.98e-03,0,1
61,78,2.66e-04,0,0
61,96,3.36e-07,0,0
61,179,4.73e-03,0,1
62,22,1.28e-03,0,0
62,48,3.72e-03,0,0
63,21,1.51e-06,0,0
63,49,4.74e-03,0,0
63,156,8.20e-10,0,1
63,171,1.29e-06,0,1
63,181,1.02e-08,0,1
63,198,2.54e-04,0,1
64,2,4.82e-05,0,0
64,30,4.95e-03,0,0
64,69,8.97e-09,0,0
65,2,1.12e-09,0,0
65,75,2.96e-09,0,0
65,99,1.58e-03,0,0
65,104,1.41e-09,0,0
65,107,3.42e-03,0,0
66,66,4.43e-03,0,0
66,74,2.67e-04,0,0
66,82,3.06e-04,0,0
66,114,6.44e-08,0,0
66,167,2.70e-08,0,1
67,43,3.23e-04,0,0
67,101,4.68e-03,0,0
68,137,1.65e-04,0,1
68,159,7.17e-07,0,1
68,176,4.83e-03,0,1
69,95,7.55e-08,0,0
69,106,5.00e-03,0,0
69,109,3.21e-08,0,0
70,22,3.72e-03,0,0
70,42,4.18e-04,0,0
70,48,8.59e-04,0,0
71,29,9.68e-07,0,0
71,50,2.00e-05,0,0
71,55,3.49e-03,0,0
71,75,1.21e-03,0,0
71,91,6.58e-05,0,0
71,94,2.08e-04,0,0
72,36,3.70e-03,0,0
72,144,8.13e-06,0,1
72,186,1.29e-03,0,1
73,12,1.91e-03,0,0
73,52,9.71e-09,0,0
73,80,3.09e-03,0,0
74,74,1.75e-03,0,0
74,77,3.25e-03,0,0
75,35,3.86e-04,0,0
75,73,4.61e-03,0,0
76,116,2.10e-05,0,1
76,117,1.68e-07,0,1
76,135,4.75e-03,0,1
76,139,1.70e-05,0,1
76,145,2.44e-05,0,1
76,147,1.35e-05,0,1
76,155,1.69e-04,0,1
76,175,1.03e-07,0,1
77,5,4.92e-03,0,0
77,6,6.02e-07,0,0
77,28,4.79e-07,0,0
77,47,9.25e-06,0,0
77,77,6.63e-05,0,0
78,156,2.28e-04,0,1
78,180,4.77e-03,0,1
79,137,4.84e-03,0,1
79,159,2.86e-10,0,1
79,176,1.63e-04,0,1
80,34,5.00e-03,0,0
80,186,7.87e-07,0,1
81,2,1.06e-03,0,0
81,30,3.44e-05,0,0
81,50,5.03e-05,0,0
81,55,4.84e-08,0,0
81,75,4.71e-09,0,0
81,94,3.85e-03,0,0
82,66,3.13e-04,0,0
82,74,8.44e-08,0,0
82,82,4.69e-03,0,0
83,61,4.41e-03,0,0
83,83,3.69e-05,0,0
83,96,5.51e-04,0,0
84,2,1.84e-05,0,0
84,75,1.44e-05,0,0
84,99,3.42e-03,0,0
84,104,1.30e-10,0,0
84,107,1.55e-03,0,0
85,116,3.95e-03,0,1
85,117,2.60e-08,0,1
85,147,4.75e-05,0,1
85,175,1.00e-03,0,1
86,14,4.91e-03,0,0
86,21,4.77e-07,0,0
86,179,8.74e-05,0,1
87,23,2.09e-07,0,0
87,67,5.00e-03,0,0
87,102,1.15e-07,0,0
88,21,2.70e-07,0,0
88,76,4.42e-03,0,0
88,92,5.75e-04,0,0
89,62,5.00e-03,0,0
89,70,1.36e-06,0,0
90,61,5.89e-04,0,0
90,83,4.41e-03,0,0
91,18,6.06e-09,0,0
91,27,4.61e-03,0,0
91,70,3.92e-04,0,0
92,116,3.74e-05,0,1
92,117,1.61e-04,0,1
92,135,1.58e-05,0,1
92,139,1.13e-10,0,1
92,147,4.79e-03,0,1
92,155,1.36e-10,0,1
92,175,1.66e-07,0,1
92,194,6.05e-10,0,1
93,33,4.97e-07,0,0
93,72,4.94e-03,0,0
93,182,6.41e-05,0,1
94,11,3.50e-04,0,0
94,23,1.39e-09,0,0
94,35,4.61e-03,0,0
94,38,3.69e-05,0,0
95,12,2.55e-04,0,0
95,51,4.68e-03,0,0
95,93,6.51e-05,0,0
96,66,2.60e-04,0,0
96,78,1.05e-04,0,0
96,82,6.72e-06,0,0
96,96,4.45e-03,0,0
96,179,1.80e-04,0,1
97,89,8.87e-05,0,0
97,91,4.91e-03,0,0
98,2,3.87e-03,0,0
98,75,1.13e-03,0,0
98,99,2.03e-08,0,0
98,107,4.02e-10,0,0
99,15,5.34e-04,0,0
99,26,4.09e-03,0,0
99,73,3.81e-04,0,0
99,113,8.11e-07,0,0
100,60,5.00e-03,0,0
100,72,6.98e-10,0,0
100,182,4.67e-10,0,1
101,40,4.91e-03,0,0
101,123,9.27e-05,0,1
102,43,2.19e-04,0,0
102,51,5.09e-06,0,0
102,100,4.78e-03,0,0
103,78,2.25e-08,0,0
103,145,3.94e-03,0,1
103,155,1.06e-03,0,1
104,15,1.84e-04,0,0
104,26,1.98e-04,0,0
104,73,4.58e-10,0,0
104,113,4.62e-03,0,0
105,6,2.67e-03,0,0
105,22,2.81e-09,0,0
105,28,1.91e-03,0,0
105,48,4.16e-04,0,0
105,62,7.50e-07,0,0
106,12,2.82e-03,0,0
106,93,3.15e-04,0,0
106,112,1.87e-03,0,0
107,15,4.28e-03,0,0
107,26,7.17e-04,0,0
107,73,6.85e-08,0,0
107,113,1.64e-06,0,0
108,47,4.66e-08,0,0
108,70,4.34e-03,0,0
108,89,1.56e-04,0,0
108,105,5.08e-04,0,0
109,93,4.62e-03,0,0
109,113,3.80e-04,0,0
110,29,1.11e-07,0,0
110,50,4.54e-05,0,0
110,55,1.41e-03,0,0
110,75,2.63e-03,0,0
110,91,3.06e-08,0,0
110,94,9.10e-04,0,0
111,49,2.57e-04,0,0
111,116,4.04e-10,0,1
111,135,1.71e-08,0,1
111,145,8.46e-06,0,1
111,155,3.76e-03,0,1
111,171,9.73e-04,0,1
111,175,5.59e-10,0,1
112,1,3.82e-04,0,0
112,4,3.71e-05,0,0
112,17,3.97e-03,0,0
112,33,6.12e-04,0,0
113,72,6.43e-05,0,0
113,182,4.94e-03,0,1
114,47,3.32e-03,0,0
114,74,2.89e-08,0,0
114,77,1.68e-03,0,0
115,98,1.46e-10,1,0
115,133,2.52e-03,1,1
115,169,8.99e-04,1,1
115,187,1.58e-03,1,1
116,143,3.33e-03,1,1
116,151,4.46e-04,1,1
116,157,1.18e-03,1,1
116,166,3.96e-05,1,1
116,168,4.74e-06,1,1
117,20,3.42e-03,1,0
117,122,1.00e-08,1,1
117,131,1.32e-04,1,1
117,143,4.69e-07,1,1
117,161,1.58e-04,1,1
117,168,1.82e-10,1,1
117,195,1.29e-03,1,1
118,0,2.97e-04,1,0
118,25,1.49e-05,1,0
118,41,4.07e-07,1,0
118,64,1.62e-05,1,0
118,173,4.67e-03,1,1
119,118,4.74e-07,1,1
119,196,5.00e-03,1,1
120,81,4.81e-03,1,0
120,163,5.34e-06,1,1
120,188,1.80e-04,1,1
121,53,1.49e-09,1,0
121,64,1.35e-08,1,0
121,65,5.08e-05,1,0
121,84,1.48e-03,1,0
121,192,7.39e-04,1,1
121,193,2.73e-03,1,1
122,8,9.36e-06,1,0
122,170,2.99e-03,1,1
122,190,2.12e-08,1,1
122,197,2.00e-03,1,1
123,127,1.20e-04,1,1
123,130,1.10e-04,1,1
123,162,2.78e-10,1,1
123,164,4.77e-03,1,1
124,0,3.34e-03,1,0
124,25,1.17e-03,1,0
124,164,1.73e-04,1,1
124,173,3.23e-04,1,1
125,98,3.80e-03,1,0
125,133,9.23e-09,1,1
125,169,2.38e-10,1,1
125,187,1.20e-03,1,1
126,3,2.02e-03,1,0
126,9,2.98e-03,1,0
126,114,2.08e-09,1,0
127,24,3.25e-09,1,0
127,71,4.16e-03,1,0
127,110,8.42e-04,1,0
128,64,3.61e-06,1,0
128,65,1.06e-04,1,0
128,84,2.52e-03,1,0
128,192,1.36e-04,1,1
128,193,2.23e-03,1,1
129,98,3.57e-04,1,0
129,115,4.62e-03,1,1
129,125,1.73e-05,1,1
129,141,1.46e-06,1,1
129,189,5.69e-08,1,1
130,71,8.33e-04,1,0
130,97,4.17e-03,1,0
130,110,1.44e-06,1,0
131,8,1.64e-04,1,0
131,140,4.76e-03,1,1
131,153,7.46e-05,1,1
132,130,1.57e-08,1,1
132,152,2.46e-07,1,1
132,190,5.00e-03,1,1
132,197,7.68e-07,1,1
133,126,2.67e-03,1,1
133,165,2.33e-03,1,1
134,39,2.00e-03,1,0
134,121,2.92e-03,1,1
134,128,8.12e-05,1,1
134,162,4.83e-10,1,1
135,151,2.58e-04,1,1
135,157,1.56e-03,1,1
135,168,3.00e-03,1,1
135,191,1.76e-04,1,1
136,20,1.31e-04,1,0
136,131,4.87e-03,1,1
137,148,4.67e-03,1,1
137,150,3.27e-04,1,1
137,161,1.54e-08,1,1
138,8,2.00e-03,1,0
138,39,3.00e-03,1,0
139,115,2.71e-04,1,1
139,141,4.62e-03,1,1
139,189,5.50e-06,1,1
139,191,1.06e-04,1,1
140,127,2.94e-03,1,1
140,130,1.23e-06,1,1
140,162,2.00e-03,1,1
140,164,5.70e-05,1,1
141,133,2.40e-05,1,1
141,169,2.76e-03,1,1
141,187,2.22e-03,1,1
142,174,4.99e-03,1,1
142,176,5.26e-06,1,1
143,134,5.00e-03,1,1
143,170,1.21e-06,1,1
143,199,1.87e-10,1,1
144,140,7.40e-05,1,1
144,153,4.93e-03,1,1
145,37,3.04e-03,1,0
145,115,9.93e-05,1,1
145,125,1.74e-03,1,1
145,129,1.85e-09,1,1
145,141,9.56e-05,1,1
145,191,2.95e-05,1,1
146,128,2.12e-08,1,1
146,158,3.52e-06,1,1
146,177,5.00e-03,1,1
147,20,6.11e-05,1,0
147,122,3.94e-08,1,1
147,131,1.29e-07,1,1
147,143,4.81e-04,1,1
147,161,7.48e-04,1,1
147,168,3.39e-08,1,1
147,195,3.71e-03,1,1
148,163,4.96e-03,1,1
148,199,4.01e-05,1,1
149,115,1.06e-06,1,1
149,141,2.39e-06,1,1
149,187,7.08e-10,1,1
149,189,5.00e-03,1,1
150,146,5.00e-03,1,1
150,153,7.68e-09,1,1
151,122,9.84e-04,1,1
151,132,1.44e-07,1,1
151,134,1.34e-08,1,1
151,138,4.02e-03,1,1
151,188,1.14e-07,1,1
152,3,2.98e-03,1,0
152,97,8.34e-04,1,0
152,185,1.18e-03,1,1
153,121,2.10e-04,1,1
153,128,1.79e-03,1,1
153,158,2.39e-10,1,1
153,162,3.00e-03,1,1
153,164,1.96e-08,1,1
154,16,5.00e-03,1,0
154,118,1.05e-08,1,1
154,183,2.53e-10,1,1
154,196,1.39e-08,1,1
155,37,2.09e-05,1,0
155,115,4.72e-06,1,1
155,125,7.37e-07,1,1
155,141,2.84e-04,1,1
155,191,4.69e-03,1,1
156,160,4.99e-04,1,1
156,166,4.50e-03,1,1
157,57,6.99e-10,1,0
157,122,1.01e-03,1,1
157,132,3.00e-03,1,1
157,134,6.86e-07,1,1
157,138,9.85e-04,1,1
157,188,2.25e-08,1,1
158,65,4.59e-03,1,0
158,84,4.11e-04,1,0
158,193,7.63e-09,1,1
159,20,1.38e-03,1,0
159,131,2.06e-09,1,1
159,148,5.99e-08,1,1
159,161,3.62e-03,1,1
160,81,1.85e-04,1,0
160,154,4.81e-03,1,1
160,188,1.18e-07,1,1
161,134,1.11e-10,1,1
161,163,3.47e-05,1,1
161,188,5.30e-06,1,1
161,199,4.96e-03,1,1
162,24,4.01e-07,1,0
162,65,2.41e-04,1,0
162,71,7.84e-06,1,0
162,84,5.52e-04,1,0
162,110,4.16e-03,1,0
162,193,4.20e-05,1,1
163,118,3.92e-07,1,1
163,128,1.01e-09,1,1
163,183,1.13e-08,1,1
163,184,5.00e-03,1,1
164,87,5.00e-03,1,0
164,97,4.32e-09,1,0
165,9,2.02e-03,1,0
165,114,2.98e-03,1,0
165,167,6.14e-10,1,1
166,154,1.86e-04,1,1
166,188,4.81e-03,1,1
167,0,1.12e-07,1,0
167,25,2.05e-04,1,0
167,53,6.70e-04,1,0
167,192,4.12e-03,1,1
168,57,2.00e-03,1,0
168,170,1.41e-07,1,1
168,197,3.00e-03,1,1
169,126,2.33e-03,1,1
169,152,1.15e-03,1,1
169,165,1.51e-03,1,1
170,127,1.94e-03,1,1
170,130,3.06e-03,1,1
170,162,2.53e-09,1,1
170,164,8.56e-09,1,1
171,37,1.94e-03,1,0
171,117,3.89e-09,1,1
171,139,7.30e-08,1,1
171,147,1.45e-10,1,1
171,151,2.41e-07,1,1
171,157,1.93e-08,1,1
171,194,3.06e-03,1,1
172,9,9.30e-09,1,0
172,56,5.00e-03,1,0
173,149,5.00e-03,1,1
174,119,5.00e-03,1,1
175,143,1.19e-03,1,1
175,151,1.22e-03,1,1
175,157,2.16e-03,1,1
175,166,4.32e-04,1,1
175,168,4.46e-08,1,1
176,20,1.36e-05,1,0
176,148,3.12e-04,1,1
176,150,4.67e-03,1,1
176,161,7.24e-09,1,1
177,41,4.92e-03,1,0
177,64,3.45e-05,1,0
177,65,1.32e-05,1,0
177,84,2.94e-05,1,0
177,193,8.18e-08,1,1
178,120,4.51e-03,1,1
178,148,1.73e-05,1,1
178,161,4.72e-04,1,1
179,78,3.43e-03,1,0
179,129,1.57e-03,1,1
180,120,4.90e-04,1,1
180,160,4.50e-03,1,1
180,161,1.85e-10,1,1
180,174,7.40e-06,1,1
181,136,4.97e-03,1,1
181,166,2.86e-05,1,1
182,117,6.39e-08,1,1
182,147,2.51e-10,1,1
182,151,3.08e-03,1,1
182,157,9.69e-05,1,1
182,194,1.82e-03,1,1
183,0,1.37e-03,1,0
183,25,3.61e-03,1,0
183,64,2.16e-05,1,0
184,41,7.63e-05,1,0
184,64,4.92e-03,1,0
185,127,3.21e-09,1,1
185,130,1.82e-03,1,1
185,152,3.18e-03,1,1
186,37,7.79e-08,1,0
186,78,6.66e-09,1,0
186,98,8.00e-04,1,0
186,115,1.29e-08,1,1
186,125,3.24e-03,1,1
186,129,9.56e-04,1,1
187,98,4.13e-05,1,0
187,126,3.90e-07,1,1
187,133,9.73e-04,1,1
187,165,1.15e-03,1,1
187,169,4.28e-07,1,1
187,172,2.83e-03,1,1
187,187,5.37e-10,1,1
188,39,6.08e-06,1,0
188,118,2.31e-08,1,1
188,183,4.99e-03,1,1
188,184,9.02e-10,1,1
189,133,1.48e-03,1,1
189,169,1.34e-03,1,1
189,172,2.17e-03,1,1
189,187,4.12e-06,1,1
189,197,1.84e-07,1,1
190,24,1.71e-03,1,0
190,53,3.29e-03,1,0
190,192,2.75e-08,1,1
191,57,3.00e-03,1,0
191,132,2.00e-03,1,1
191,169,5.08e-08,1,1
191,187,4.80e-07,1,1
192,118,5.00e-03,1,1
192,183,4.35e-06,1,1
193,98,8.11e-07,1,0
193,167,5.00e-03,1,1
194,122,3.00e-03,1,1
194,168,1.99e-03,1,1
194,195,7.36e-07,1,1
195,8,2.83e-03,1,0
195,140,1.65e-04,1,1
195,170,2.01e-03,1,1
196,158,4.99e-03,1,1
196,173,6.24e-06,1,1
196,177,1.17e-09,1,1
197,24,3.29e-03,1,0
197,25,1.35e-09,1,0
197,53,1.04e-03,1,0
197,152,6.71e-04,1,1
198,117,4.83e-03,1,1
198,136,2.98e-05,1,1
198,147,2.62e-05,1,1
198,159,2.13e-10,1,1
198,194,1.19e-04,1,1
199,121,1.87e-03,1,1
199,128,3.13e-03,1,1
