id,x,y,label
0,22.45305633544922,-17.41071891784668,x
1,10.309517860412598,-4.2527546882629395,a
2,31.565839767456055,-7.10392951965332,x
3,1.198424220085144,-3.4986774921417236,e
4,7.466035842895508,7.143889904022217,u
5,-3.924835205078125,-19.949264526367188,m
6,31.0685977935791,0.8776464462280273,l
7,24.96023178100586,-10.032590866088867,v
8,5.664909362792969,-8.936073303222656,r
9,17.056791305541992,14.155755996704102,f
10,-20.25985336303711,1.0901401042938232,w
11,26.85485076904297,-15.97358512878418,k
12,32.17304229736328,-0.8022121787071228,l
13,31.910287857055664,9.781391143798828,f
14,-7.57950496673584,-3.673279047012329,g
15,28.75535774230957,-9.859578132629395,x
16,18.444345474243164,5.057388782501221,b
17,25.088064193725586,0.587832510471344,b
18,1.1602134704589844,-20.96696662902832,m
19,-5.113502502441406,0.18946556746959686,c
20,-6.278128147125244,8.597097396850586,b
21,18.563232421875,13.514947891235352,z
22,4.222045421600342,-1.8141756057739258,o
23,17.648799896240234,19.788990020751953,f
24,-1.2600228786468506,-19.908565521240234,m
25,17.19546127319336,-14.886981010437012,r
26,-2.1670570373535156,-4.845472812652588,c
27,32.335044860839844,6.841886520385742,i
28,9.250518798828125,-6.699480056762695,c
29,-9.638985633850098,12.736214637756348,g
30,3.184800386428833,4.248071193695068,u
31,-11.961999893188477,-3.5591304302215576,k
32,0.021604174748063087,1.1368165016174316,a
33,29.508655548095703,-5.448687553405762,i
34,6.5115251541137695,-2.1409764289855957,o
35,23.081989288330078,-1.1675822734832764,e
36,25.370407104492188,-11.730886459350586,v
37,-6.175849437713623,2.065246820449829,e
38,-7.649003982543945,-14.86939525604248,w
39,19.280559539794922,5.093824863433838,h
40,8.795541763305664,-0.6152770519256592,q
41,6.725860595703125,20.209716796875,j
42,5.240602970123291,-9.371184349060059,e
43,16.497814178466797,-9.598477363586426,p
44,0.25852444767951965,-8.629344940185547,q
45,29.058259963989258,1.4317635297775269,y
46,-1.7561407089233398,12.660332679748535,s
47,-2.140932083129883,-22.156322479248047,m
48,2.426670789718628,11.594435691833496,f
49,12.454915046691895,7.254490375518799,v
50,12.821056365966797,-8.174570083618164,h
51,-3.317265748977661,10.975634574890137,s
52,14.181232452392578,14.544062614440918,q
53,25.888444900512695,-15.060139656066895,k
54,32.45295715332031,9.585046768188477,i
55,13.87145709991455,-16.791662216186523,r
56,5.402084827423096,10.258454322814941,q
57,1.8447924852371216,18.14028549194336,d
58,10.592767715454102,-3.494286060333252,b
59,5.189013957977295,20.854293823242188,j
60,-11.15771484375,-2.470885753631592,c
61,13.924175262451172,-16.45937156677246,r
62,-2.670483350753784,-7.850661754608154,e
63,8.959582328796387,-17.87775993347168,a
64,29.972536087036133,10.60110092163086,h
65,-5.17371940612793,2.921420097351074,g
66,3.7402639389038086,22.713397979736328,d
67,5.287234306335449,22.740522384643555,d
68,-3.2051265239715576,-0.8607262372970581,c
69,5.272326946258545,-1.2170754671096802,o
70,29.398069381713867,-14.87972354888916,x
71,-13.346726417541504,-1.4322099685668945,j
72,6.457891464233398,-2.7094624042510986,o
73,32.216644287109375,6.5500383377075195,t
74,20.8686466217041,20.888656616210938,d
75,7.795223712921143,-2.6818506717681885,o
76,29.81826400756836,4.89152193069458,k
77,28.495609283447266,-0.7334734201431274,y
78,4.510284900665283,-0.4975423514842987,o
79,31.83308982849121,6.7195611000061035,i
80,5.854354381561279,20.177980422973633,j
81,-3.7564594745635986,-1.194143295288086,c
82,30.39984893798828,9.259611129760742,y
83,12.378573417663574,-15.301189422607422,f
84,24.118757247924805,-7.380491256713867,x
85,29.139192581176758,2.0962016582489014,y
86,31.701868057250977,-0.28773221373558044,l
87,6.039824962615967,21.745405197143555,j
88,26.32693862915039,-8.657750129699707,z
89,-4.343720436096191,-21.29836082458496,m
90,-3.6419715881347656,-22.19965934753418,m
91,24.81932830810547,-15.440411567687988,r
92,4.921404838562012,7.174646854400635,h
93,-11.83553695678711,-2.752105474472046,j
94,1.4985685348510742,21.872995376586914,j
95,0.21690604090690613,20.96767234802246,j
96,32.79410934448242,7.996864318847656,l
97,-3.8927805423736572,0.3259676694869995,e
98,-0.18453463912010193,-2.8840978145599365,c
99,17.084604263305664,-15.798600196838379,r
100,1.258545994758606,-9.927956581115723,w
101,3.266251564025879,-8.881519317626953,e
102,13.600054740905762,-4.029221534729004,z
103,5.062833309173584,28.57665252685547,b
104,4.067570686340332,19.78631591796875,j
105,9.689849853515625,-12.932365417480469,r
106,1.256402850151062,11.93183708190918,s
107,8.057531356811523,19.930700302124023,j
108,-5.405803680419922,7.004737377166748,b
109,12.17663288116455,-19.355470657348633,r
110,33.10177230834961,3.958071708679199,t
111,13.584657669067383,-11.958272933959961,p
112,-1.4476906061172485,-7.898209095001221,e
113,0.23332202434539795,-9.287910461425781,z
114,31.129405975341797,4.9734978675842285,i
115,5.884773254394531,-1.9801918268203735,o
116,6.816514492034912,25.346128463745117,d
117,32.633026123046875,-6.783240795135498,y
118,-8.566929817199707,-15.103487968444824,w
119,33.72441101074219,3.086686134338379,l
120,-0.3473517596721649,-20.6486759185791,m
121,33.728458404541016,1.8632203340530396,i
122,9.296658515930176,15.927282333374023,g
123,-1.6046301126480103,-20.28277587890625,m
124,-7.937575340270996,9.439445495605469,a
125,-6.076760768890381,-6.962777614593506,u
126,-12.302915573120117,-9.355646133422852,s
127,30.070125579833984,-4.510468006134033,i
128,30.98590850830078,9.232202529907227,i
129,2.308152675628662,-5.821292400360107,e
130,32.4603157043457,-7.017348766326904,y
131,7.663060665130615,-15.843084335327148,n
132,6.041261672973633,19.44649887084961,j
133,-2.5413055419921875,10.250853538513184,s
134,21.290592193603516,-5.158896446228027,f
135,24.9550724029541,-19.704429626464844,r
136,23.329057693481445,-3.5501701831817627,t
137,17.133018493652344,5.316202163696289,h
138,25.085416793823242,-12.436915397644043,v
139,14.994257926940918,-1.564974308013916,z
140,-9.59105396270752,19.531822204589844,b
141,6.862115383148193,3.4997220039367676,u
142,32.26324462890625,3.0877416133880615,l
143,31.48410987854004,6.469020843505859,g
144,4.3517584800720215,10.140970230102539,q
145,7.680906772613525,28.149805068969727,d
146,26.743812561035156,8.539552688598633,t
147,7.052064418792725,-0.6757447123527527,o
148,14.435020446777344,5.505336284637451,h
149,6.442958354949951,17.43922233581543,g
150,2.7842941284179688,3.5492424964904785,n
151,5.245757579803467,-2.3151493072509766,o
152,13.208830833435059,-9.523350715637207,a
153,30.545644760131836,-3.600052833557129,i
154,28.506608963012695,-13.666035652160645,x
155,19.5555477142334,-8.852758407592773,p
156,14.449000358581543,16.657970428466797,u
157,15.521615028381348,17.879262924194336,g
158,-1.6668399572372437,-3.132178783416748,c
159,10.932449340820312,-17.41596221923828,a
160,-1.875779390335083,10.567658424377441,s
161,9.360135078430176,1.4350645542144775,a
162,7.5171990394592285,27.60302734375,d
163,34.80266189575195,9.593474388122559,p
164,14.509010314941406,-3.12266206741333,i
165,-5.894262790679932,-20.196189880371094,m
166,28.238210678100586,-5.738070964813232,t
167,-6.798233509063721,-8.430547714233398,u
168,12.593796730041504,-5.0355448722839355,z
169,9.181572914123535,-11.560373306274414,n
170,19.596113204956055,-9.170302391052246,p
171,9.37454605102539,-17.438657760620117,n
172,3.6485962867736816,23.666790008544922,d
173,4.898027420043945,-16.135395050048828,n
174,28.678667068481445,-5.567554950714111,h
175,-11.458391189575195,-4.1409831047058105,y
176,7.984961986541748,3.8982579708099365,v
177,29.64820098876953,-4.710439205169678,i
178,10.928240776062012,-14.198159217834473,f
179,5.781765937805176,-7.017862319946289,s
180,25.234304428100586,-20.05692481994629,x
181,20.896244049072266,12.877985954284668,y
182,9.600717544555664,-19.496971130371094,n
183,-8.784377098083496,3.4371702671051025,q
184,-1.8118313550949097,-8.572541236877441,c
185,-10.477462768554688,-11.396990776062012,u
186,-6.485862731933594,-6.921525001525879,u
187,18.934486389160156,8.826732635498047,g
188,11.179327011108398,7.324948787689209,v
189,4.16266393661499,4.696452617645264,u
190,14.087118148803711,-0.6854106783866882,z
191,0.3060152232646942,-11.932269096374512,z
192,18.257232666015625,5.191342830657959,h
193,32.30082321166992,5.052779197692871,l
194,0.38168832659721375,1.9745969772338867,n
195,16.58148193359375,5.725536346435547,b
196,31.946992874145508,6.6533284187316895,i
197,9.153068542480469,0.7249090075492859,q
198,-1.0885112285614014,-5.785417079925537,e
199,30.305246353149414,-9.764772415161133,x
200,-0.21886852383613586,11.168737411499023,s
201,-4.140366554260254,-8.733607292175293,a
202,32.12672805786133,-7.276081085205078,y
203,-0.8309231400489807,0.48964178562164307,o
204,8.54701042175293,21.11628532409668,v
205,32.2459831237793,6.043725967407227,i
206,-6.519253253936768,-13.938905715942383,w
207,19.290082931518555,3.9503471851348877,h
208,8.162981986999512,-1.5163791179656982,d
209,7.286861419677734,-14.144917488098145,b
210,5.922081470489502,5.1082000732421875,u
211,11.533431053161621,14.315011978149414,g
212,19.461387634277344,-8.765180587768555,p
213,34.086944580078125,0.4464991092681885,f
214,13.220951080322266,-5.091805458068848,z
215,25.187000274658203,-17.566129684448242,x
216,13.258453369140625,-13.257732391357422,p
217,14.363541603088379,-13.2311372756958,f
218,7.342385292053223,17.354969024658203,j
219,29.559316635131836,-14.001608848571777,x
220,27.2026309967041,-0.6280590891838074,q
221,17.078645706176758,-9.866300582885742,p
222,-9.097818374633789,-12.742047309875488,w
223,-15.5604248046875,-3.580855369567871,i
224,1.1237715482711792,2.103874444961548,l
225,15.386555671691895,-15.047150611877441,t
226,18.638071060180664,5.3507232666015625,h
227,-11.082776069641113,-4.926488399505615,d
228,-0.9433731436729431,-6.9967193603515625,c
229,-10.802251815795898,-12.0838623046875,u
230,2.464622735977173,-1.5089081525802612,o
231,31.360729217529297,7.989353179931641,i
232,32.1449089050293,7.6576337814331055,t
233,32.760494232177734,0.7191823720932007,i
234,-2.624380350112915,-4.027895450592041,c
235,-6.393152236938477,-23.436052322387695,m
236,17.846385955810547,-8.685516357421875,p
237,-2.2743420600891113,-3.830612897872925,c
238,2.8453989028930664,22.188215255737305,a
239,-0.21577173471450806,-3.0418753623962402,c
240,-2.4860851764678955,-3.5930490493774414,e
241,9.685961723327637,18.507587432861328,j
242,33.070587158203125,-0.47721126675605774,q
243,-2.2434628009796143,-3.9981849193573,c
244,-1.0552468299865723,-4.244169235229492,c
245,20.568857192993164,-8.719261169433594,f
246,10.0931396484375,-1.1772164106369019,c
247,26.065738677978516,-12.118614196777344,y
248,9.221531867980957,3.370528221130371,w
249,12.65163803100586,-8.016610145568848,h
250,19.755102157592773,-10.056315422058105,p
251,-1.6328521966934204,12.10710620880127,s
252,-15.672422409057617,-2.227616786956787,c
253,15.967765808105469,-16.238224029541016,t
254,1.0648574829101562,5.042428493499756,q
255,20.801191329956055,-8.502514839172363,p
256,14.181285858154297,-16.264738082885742,r
257,2.9062583446502686,20.307374954223633,d
258,-2.3426711559295654,-3.9692044258117676,c
259,10.049692153930664,-6.594290256500244,c
260,17.381214141845703,2.2789080142974854,b
261,-4.41055154800415,10.92863941192627,s
262,-10.911480903625488,18.368515014648438,v
263,-1.0903736352920532,-3.1278328895568848,e
264,33.62077713012695,0.3079923689365387,t
265,25.50435447692871,-15.550661087036133,k
266,7.9952569007873535,-2.7480416297912598,o
267,18.646499633789062,2.876939058303833,b
268,22.96533203125,-14.797002792358398,k
269,33.300628662109375,-1.803665041923523,h
270,0.12024544179439545,-6.001363277435303,c
271,5.049868583679199,22.767507553100586,d
272,5.604691982269287,-16.89604377746582,h
273,19.53542137145996,-8.8707914352417,p
274,-4.099106311798096,-21.454641342163086,m
275,25.361242294311523,-4.402585506439209,t
276,17.577800750732422,-5.732189178466797,p
277,15.759183883666992,9.843005180358887,y
278,5.643676280975342,24.130083084106445,d
279,-1.7101565599441528,-5.92014217376709,c
280,5.640161037445068,-9.099691390991211,r
281,3.6570823192596436,18.514667510986328,t
282,9.279412269592285,19.08390235900879,j
283,36.275238037109375,5.624544620513916,j
284,16.968374252319336,-9.855701446533203,f
285,15.728616714477539,-9.32772159576416,p
286,16.67975616455078,-15.457452774047852,r
287,-1.7167778015136719,-2.154646158218384,c
288,4.318653583526611,-8.68643856048584,e
289,3.3944718837738037,-7.848740100860596,e
290,0.009165930561721325,-20.27127456665039,m
291,-1.7555968761444092,-4.229197025299072,e
292,30.937944412231445,-15.093595504760742,x
293,7.9675750732421875,-16.45695686340332,n
294,33.24658966064453,1.8910588026046753,l
295,28.826560974121094,-12.031987190246582,x
296,6.299375534057617,-1.3750882148742676,o
297,-1.2192277908325195,-5.854549407958984,c
298,31.534042358398438,-0.6667322516441345,d
299,9.102605819702148,19.205156326293945,j
300,6.157486915588379,-15.652543067932129,n
301,-4.607565402984619,9.369898796081543,s
302,7.866287708282471,-12.53853988647461,a
303,22.897079467773438,-14.708945274353027,k
304,-3.2124273777008057,2.8511955738067627,g
305,-9.884708404541016,-15.7170991897583,w
306,32.578006744384766,2.120647668838501,l
307,-15.741214752197266,-4.985434532165527,q
308,5.6218109130859375,24.839555740356445,d
309,-1.80998694896698,-5.713216304779053,c
310,-0.8693137764930725,-8.496221542358398,o
311,3.730372667312622,-8.30002212524414,e
312,13.6151704788208,-3.045656204223633,z
313,-7.814147472381592,-18.580469131469727,w
314,0.22073699533939362,-3.404843807220459,c
315,-8.033266067504883,-10.791581153869629,w
316,-2.918473958969116,-3.8017098903656006,e
317,33.63810729980469,7.502415657043457,t
318,5.603590965270996,11.117451667785645,g
319,13.42483901977539,-11.674795150756836,k
320,16.442302703857422,-14.168256759643555,f
321,-3.0716757774353027,20.18837547302246,u
322,-6.664402961730957,-11.435637474060059,u
323,-0.3282730281352997,-0.37251153588294983,o
324,30.515893936157227,-18.792917251586914,e
325,33.045440673828125,3.939206600189209,t
326,23.69141387939453,-19.700607299804688,k
327,20.37833023071289,3.226036310195923,b
328,25.00908851623535,-19.656742095947266,k
329,29.850400924682617,-12.614463806152344,x
330,5.338181972503662,-0.47468599677085876,o
331,0.04974210634827614,0.19181188941001892,o
332,12.3020658493042,1.2349554300308228,k
333,-0.5278545618057251,2.7755653858184814,q
334,30.038448333740234,-5.295193672180176,i
335,30.851253509521484,10.02303695678711,i
336,8.090336799621582,-12.964956283569336,a
337,7.352195739746094,-4.897368907928467,o
338,31.45444107055664,-6.7956461906433105,y
339,31.921308517456055,-7.477815628051758,y
340,-3.6441633701324463,-0.5574782490730286,c
341,30.668489456176758,-4.224653720855713,t
342,10.57013988494873,-1.4319566488265991,c
343,31.237886428833008,-1.7166213989257812,i
344,22.907350540161133,3.8062453269958496,h
345,-0.13769233226776123,-11.598640441894531,z
346,20.966073989868164,-11.760313034057617,r
347,31.374732971191406,-2.595726251602173,l
348,16.010297775268555,-1.1243895292282104,z
349,18.533567428588867,-6.063499450683594,r
350,-7.689768314361572,-20.017351150512695,t
351,30.800439834594727,9.95207405090332,i
352,11.064257621765137,12.268753051757812,g
353,-0.6894873380661011,19.956787109375,u
354,33.39606475830078,-5.1164350509643555,x
355,-1.5450397729873657,20.50950813293457,d
356,10.537888526916504,6.5883402824401855,v
357,-8.293691635131836,-13.27949047088623,w
358,31.929105758666992,-4.241471767425537,l
359,19.22772216796875,3.0562326908111572,h
360,19.93779182434082,-16.375825881958008,y
361,7.729065895080566,8.832416534423828,y
362,3.0794999599456787,3.8929691314697266,u
363,4.672030925750732,-0.44445672631263733,o
364,0.9258372783660889,20.4632511138916,j
365,7.556485652923584,-10.213028907775879,v
366,2.0989372730255127,-13.600187301635742,u
367,29.77046775817871,-6.565977573394775,i
368,6.903166770935059,23.718339920043945,d
369,3.8286855220794678,-16.804588317871094,n
370,14.630199432373047,-9.346369743347168,p
371,-11.37385368347168,-11.924529075622559,w
372,0.08473268896341324,-12.250692367553711,z
373,19.04721450805664,0.8792364597320557,b
374,32.463802337646484,-15.340344429016113,x
375,13.17833423614502,-17.82058334350586,r
376,1.3770395517349243,17.973100662231445,d
377,-5.743292331695557,7.184600830078125,b
378,10.706750869750977,-1.0250730514526367,e
379,0.15013249218463898,9.995083808898926,g
380,-3.143380880355835,17.066173553466797,y
381,-4.383278846740723,-13.035259246826172,a
382,-0.5332233905792236,-9.024908065795898,z
383,34.061553955078125,3.567124843597412,i
384,6.341004848480225,-5.422553062438965,o
385,8.302148818969727,5.011843681335449,v
386,2.7518951892852783,-13.40133285522461,u
387,21.298988342285156,2.9508869647979736,b
388,9.26506519317627,-1.4223849773406982,o
389,29.90463638305664,-12.122401237487793,x
390,32.24797058105469,-0.719528079032898,i
391,21.256025314331055,10.833771705627441,b
392,2.455188274383545,20.307783126831055,j
393,30.782215118408203,11.609128952026367,d
394,-1.0193110704421997,12.368820190429688,s
395,30.68429946899414,-2.7853853702545166,f
396,17.601594924926758,-14.466257095336914,r
397,-4.713911056518555,2.612480640411377,q
398,28.786643981933594,-4.470870494842529,v
399,-5.190342903137207,-17.173574447631836,r
400,-1.9937056303024292,-9.632589340209961,e
401,-5.5521674156188965,-6.683993816375732,a
402,21.662120819091797,-16.187223434448242,k
403,-4.3640971183776855,0.08935867249965668,c
404,18.726572036743164,-10.207449913024902,f
405,17.6035099029541,16.331106185913086,p
406,11.032659530639648,-17.507625579833984,n
407,15.293828964233398,5.240110874176025,b
408,24.69598388671875,-9.257391929626465,v
409,7.165710926055908,-5.5353569984436035,o
410,3.8363139629364014,4.284426689147949,v
411,20.231464385986328,-5.8795037269592285,f
412,24.635278701782227,-6.169140815734863,j
413,-20.068218231201172,-2.407086133956909,a
414,3.219008684158325,-7.677495956420898,e
415,-0.3130497634410858,-7.935355186462402,l
416,-3.6169509887695312,0.6609891057014465,g
417,13.391378402709961,2.7696399688720703,l
418,-2.5036368370056152,-7.532566547393799,c
419,0.44415542483329773,-12.374076843261719,z
420,4.5802321434021,0.9737054109573364,q
421,7.730602741241455,-12.72456169128418,a
422,-2.9227089881896973,-19.310598373413086,m
423,2.2905845642089844,18.12946319580078,d
424,7.3176445960998535,-16.064916610717773,m
425,15.80477237701416,-2.7559075355529785,z
426,-4.497115612030029,-8.592499732971191,a
427,-8.955168724060059,6.4341044425964355,g
428,33.93827438354492,2.068903684616089,l
429,29.622819900512695,-6.112520217895508,t
430,-8.105375289916992,-2.198171854019165,v
431,20.76337432861328,-2.566357135772705,q
432,-1.6476999521255493,-21.739852905273438,m
433,17.335351943969727,-14.44676399230957,y
434,9.032048225402832,-4.463603973388672,d
435,5.073306560516357,-5.539036750793457,a
436,-10.135238647460938,-9.98206615447998,w
437,21.071399688720703,6.108235836029053,l
438,5.1016340255737305,17.4559268951416,j
439,16.112791061401367,-14.12944507598877,r
440,31.98657989501953,3.4735960960388184,i
441,-5.422314643859863,-15.988790512084961,n
442,-0.5904262065887451,10.923881530761719,s
443,6.969136714935303,-1.727103352546692,d
444,18.648561477661133,1.537110447883606,b
445,-1.195336937904358,1.1064996719360352,d
446,11.088632583618164,11.614999771118164,q
447,1.445992112159729,22.53636932373047,u
448,9.155997276306152,24.820524215698242,x
449,23.259517669677734,-19.665494918823242,k
450,12.003416061401367,15.213753700256348,y
451,4.53383731842041,19.737384796142578,d
452,8.48531723022461,5.6599836349487305,v
453,30.791757583618164,-12.062873840332031,x
454,-3.604768991470337,10.432438850402832,s
455,7.902030944824219,-3.2160415649414062,o
456,4.420417308807373,9.35859489440918,q
457,31.82302474975586,-12.746732711791992,x
458,6.085134029388428,9.400126457214355,e
459,9.327571868896484,5.539140701293945,v
460,16.25190544128418,-2.4198672771453857,z
461,1.7904988527297974,17.60730743408203,d
462,-11.635258674621582,-6.707866191864014,w
463,36.37118911743164,5.420786380767822,j
464,28.968807220458984,-8.900650024414062,i
465,-3.6971685886383057,-21.18171501159668,m
466,-3.0853328704833984,12.542786598205566,s
467,8.389993667602539,-2.453340530395508,n
468,16.308095932006836,-15.480188369750977,r
469,-7.372207164764404,3.5996718406677246,b
470,5.792614459991455,11.796052932739258,r
471,-2.538494825363159,-23.272220611572266,m
472,11.813126564025879,-0.36368709802627563,e
