id,x,y,label
0,-8.434520721435547,23.933862686157227,N6
1,-32.8931999206543,7.7441792488098145,N5
2,-5.15327262878418,-18.365201950073242,N4
3,-24.325164794921875,-20.45018196105957,N7
4,-37.161338806152344,-0.2953225374221802,N3
5,-19.001455307006836,17.03594207763672,N6
6,-33.11208724975586,-0.09165862202644348,N3
7,23.73397445678711,-14.27171802520752,N1
8,-28.54330062866211,21.651071548461914,N0
9,21.689559936523438,-12.044374465942383,N1
10,-17.345935821533203,19.97847557067871,N0
11,20.833431243896484,-10.174642562866211,N1
12,-14.3673734664917,-14.736321449279785,N4
13,-26.136154174804688,-6.019134044647217,N8
14,-4.638743877410889,-10.894938468933105,N4
15,-17.345529556274414,-5.667313575744629,N8
16,-7.238537311553955,-12.160465240478516,N4
17,-24.24468231201172,-18.326974868774414,N7
18,-37.94718551635742,1.865149736404419,N3
19,-22.705366134643555,-18.049646377563477,N7
20,-5.793277740478516,-16.575963973999023,N4
21,29.675291061401367,-10.049971580505371,N1
22,-3.6687397956848145,20.19168472290039,N6
23,-10.789212226867676,-16.16146469116211,N4
24,25.429092407226562,-14.089831352233887,N1
25,-33.55263137817383,1.4390981197357178,N3
26,-31.520313262939453,-19.27000617980957,N7
27,-25.198955535888672,-21.335865020751953,N7
28,-17.17694091796875,25.626140594482422,N4
29,-26.2353515625,3.9899840354919434,N5
30,-25.332748413085938,-22.17603874206543,N7
31,-8.208891868591309,-19.043792724609375,N4
32,28.44247055053711,-12.359230995178223,N1
33,-32.71467590332031,0.4286932349205017,N3
34,-30.293508529663086,-18.74240493774414,N7
35,-5.999115943908691,-9.249443054199219,N4
36,-35.37025833129883,2.6485342979431152,N3
37,-2.298787832260132,17.822874069213867,N6
38,-2.39485502243042,18.259605407714844,N6
39,-19.912015914916992,23.987289428710938,N0
40,-22.433250427246094,-6.708597660064697,N8
41,-28.52312660217285,-20.029403686523438,N7
42,-22.246150970458984,-5.931656360626221,N8
43,-10.447186470031738,5.130273342132568,N2
44,-15.42905044555664,-17.86321258544922,N9
45,-6.893906116485596,-0.888830840587616,N2
46,-14.223254203796387,7.359274387359619,N2
47,-22.946195602416992,28.015291213989258,N0
48,-23.670385360717773,-8.246849060058594,N8
49,32.811344146728516,-14.599725723266602,N1
50,-16.540359497070312,1.0838391780853271,N2
51,-17.076013565063477,22.342958450317383,N0
52,-22.92010498046875,-7.308406352996826,N8
53,-15.340373992919922,6.445202350616455,N2
54,-3.1090755462646484,-4.1634063720703125,N2
55,-17.29962730407715,1.8123918771743774,N2
56,-36.07233428955078,-3.015415668487549,N8
57,-5.657843589782715,-8.099607467651367,N4
