,x,y
0,913.8042544768568,95.79165249888477
1,920.8923560672865,94.85435541458288
2,927.9804576577161,93.91705833028102
3,935.0685592481458,92.97976124597915
4,942.1566608385755,92.04246416167726
5,949.2447624290052,91.10516707737538
6,956.3328640194347,90.16786999307351
7,963.4209656098644,89.23057290877163
8,970.5090672002941,88.29327582446976
9,977.5971687907238,87.35597874016787
10,984.6852703811534,86.41868165586601
11,991.7733719715831,85.48138457156412
12,998.8614735620127,84.54408748726223
13,1005.9495751524423,83.60679040296037
14,1013.037676742872,82.66949331865848
15,1020.1257783333017,81.73219623435662
16,1027.2138799237314,80.79489915005473
17,1034.301981514161,79.85760206575284
18,1041.3900831045908,78.92030498145095
19,1048.4781846950204,77.9830078971491
20,1055.56628628545,77.04571081284723
21,1062.6543878758796,76.10841372854534
22,1069.7424894663093,75.17111664424348
23,1076.830591056739,74.2338195599416
24,1083.9186926471687,73.2965224756397
25,1091.0067942375983,72.35922539133782
26,1098.0948958280278,71.42192830703598
27,1105.1829974184575,70.4846312227341
28,1112.2710990088872,69.5473341384322
29,1119.3592005993169,68.61003705413034
30,1126.4473021897466,67.67273996982846
31,1133.5354037801762,66.73544288552657
32,1140.623505370606,65.79814580122468
33,1147.7116069610356,64.86084871692282
34,1154.7997085514653,63.92355163262093
35,1161.8878101418948,62.98625454831907
36,1168.9759117323244,62.04895746401721
37,1176.0640133227541,61.11166037971532
38,1183.1521149131838,60.17436329541343
39,1190.2402165036135,59.23706621111154
40,1197.3283180940432,58.29976912680968
41,1204.4164196844727,57.36247204250782
42,1211.5045212749023,56.42517495820593
43,1218.592622865332,55.48787787390407
44,1225.6807244557617,54.55058078960218
45,1232.7688260461914,53.61328370530029
46,1239.856927636621,52.6759866209984
47,1246.9450292270508,51.73868953669654
48,1254.0331308174805,50.80139245239465
49,1261.1212324079102,49.86409536809276
50,1268.2093339983396,48.92679828379093
51,1275.2974355887693,47.98950119948904
52,1282.385537179199,47.05220411518715
53,1289.4736387696287,46.11490703088526
54,1296.5617403600584,45.1776099465834
55,1303.649841950488,44.24031286228151
56,1310.7379435409175,43.30301577797965
57,1317.8260451313472,42.36571869367776
58,1324.914146721777,41.4284216093759
59,1332.0022483122066,40.491124525074014
60,1339.0903499026363,39.553827440772125
61,1346.178451493066,38.616530356470264
62,1353.2665530834956,37.679233272168375
63,1360.3546546739253,36.741936187866486
64,1367.442756264355,35.8046391035646
65,1374.5308578547845,34.867342019262765
66,1381.6189594452142,33.930044934960875
67,1388.7070610356438,32.992747850658986
68,1395.7951626260735,32.055450766357126
69,1402.8832642165032,31.118153682055237
70,1409.971365806933,30.180856597753348
71,1417.0594673973624,29.243559513451487
72,1424.147568987792,28.306262429149626
73,1431.2356705782217,27.368965344847737
74,1438.3237721686514,26.431668260545848
75,1445.4118737590811,25.494371176243988
76,1452.4999753495108,24.5570740919421
77,1459.5880769399405,23.61977700764021
78,1466.6761785303702,22.68247992333832
79,1473.7642801207999,21.74518283903646
80,1480.8523817112296,20.80788575473457
81,1487.940483301659,19.87058867043271
82,1495.0285848920887,18.93329158613082
83,1502.1166864825184,17.99599450182896
84,1509.204788072948,17.05869741752707
85,1516.2928896633775,16.12140033322521
86,1523.3809912538072,15.18410324892335
87,1530.469092844237,14.24680616462146
88,1537.5571944346666,13.309509080319572
89,1544.6452960250963,12.372211996017683
90,1551.733397615526,11.434914911715822
91,1558.8214992059557,10.497617827413933
92,1565.9096007963853,9.560320743112044
93,1572.997702386815,8.623023658810183
94,1580.0858039772447,7.685726574508294
95,1587.1739055676744,6.748429490206405
96,1594.2620071581039,5.811132405904544
97,1601.3501087485336,4.873835321602684
98,1608.4382103389632,3.9365382373007947
99,1615.526311929393,2.9992411529989056
