i,j,val,ci,cj
0,11,4.30e-03,0,0
0,90,6.77e-04,0,0
0,113,2.13e-05,0,0
1,1,4.43e-03,0,0
1,33,5.65e-04,0,0
2,69,2.53e-10,0,0
2,75,2.10e-08,0,0
2,115,4.77e-03,0,1
2,150,2.27e-04,0,1
3,9,2.21e-06,0,0
3,114,5.00e-03,0,0
4,17,8.02e-06,0,0
4,117,4.99e-03,0,1
5,5,2.94e-04,0,0
5,6,2.75e-07,0,0
5,77,4.64e-03,0,0
5,83,6.12e-05,0,0
6,5,2.07e-03,0,0
6,6,2.91e-03,0,0
6,22,2.84e-09,0,0
6,44,9.74e-10,0,0
6,48,1.19e-05,0,0
6,77,8.36e-08,0,0
7,7,2.50e-03,0,0
7,31,1.95e-03,0,0
7,32,5.45e-04,0,0
7,172,3.55e-09,0,1
8,13,4.41e-08,0,0
8,40,1.14e-03,0,0
8,125,3.86e-03,0,1
9,56,1.72e-03,0,0
9,71,3.28e-03,0,0
9,114,2.88e-08,0,0
10,10,4.51e-03,0,0
10,46,4.90e-04,0,0
10,88,5.46e-07,0,0
11,38,2.18e-03,0,0
11,128,2.82e-03,0,1
12,12,5.00e-03,0,0
12,51,1.04e-06,0,0
12,52,2.80e-06,0,0
12,93,6.09e-10,0,0
12,112,2.53e-10,0,0
13,13,4.98e-03,0,0
13,40,2.19e-05,0,0
13,42,3.53e-10,0,0
13,125,4.41e-08,0,1
14,3,2.88e-06,0,0
14,4,2.63e-06,0,0
14,20,1.63e-03,0,0
14,29,3.37e-03,0,0
15,15,4.87e-03,0,0
15,73,2.00e-10,0,0
15,140,1.28e-04,0,1
16,16,4.97e-03,0,0
16,86,2.72e-05,0,0
17,1,1.54e-09,0,0
17,17,4.99e-03,0,0
17,117,8.02e-06,0,1
18,18,5.00e-03,0,0
18,143,2.24e-09,0,1
19,19,4.97e-03,0,0
19,54,2.53e-05,0,0
20,45,3.17e-03,0,0
20,58,1.63e-03,0,0
20,68,1.93e-09,0,0
20,79,4.97e-05,0,0
20,85,1.55e-04,0,0
21,3,2.16e-04,0,0
21,4,4.78e-03,0,0
22,22,3.44e-03,0,0
22,44,6.36e-05,0,0
22,48,1.50e-03,0,0
23,23,3.58e-03,0,0
23,95,2.50e-10,0,0
23,176,1.42e-03,0,1
24,53,1.72e-03,0,0
24,56,3.28e-03,0,0
24,71,6.85e-08,0,0
24,81,5.24e-10,0,0
25,11,6.98e-04,0,0
25,90,1.04e-03,0,0
25,113,3.27e-03,0,0
26,15,1.28e-04,0,0
26,73,1.36e-06,0,0
26,140,4.87e-03,0,1
27,18,1.43e-09,0,0
27,70,3.18e-10,0,0
27,143,5.00e-03,0,1
28,5,2.63e-03,0,0
28,6,2.08e-03,0,0
28,22,1.15e-07,0,0
28,44,1.06e-06,0,0
28,48,2.83e-04,0,0
28,77,9.26e-10,0,0
29,55,1.77e-09,0,0
29,91,1.96e-05,0,0
29,145,4.98e-03,0,1
30,69,3.98e-07,0,0
30,115,2.27e-04,0,1
30,150,4.77e-03,0,1
31,7,1.95e-03,0,0
31,31,2.94e-03,0,0
31,32,1.09e-04,0,0
31,172,3.20e-09,0,1
32,7,5.45e-04,0,0
32,31,1.09e-04,0,0
32,32,4.35e-03,0,0
32,172,5.29e-08,0,1
33,1,5.65e-04,0,0
33,33,4.43e-03,0,0
34,10,4.91e-04,0,0
34,46,1.19e-03,0,0
34,78,1.00e-05,0,0
34,117,4.54e-09,0,1
34,153,3.31e-03,0,1
35,35,5.00e-03,0,0
35,128,6.07e-10,0,1
36,36,4.94e-03,0,0
36,45,3.14e-06,0,0
36,63,5.13e-06,0,0
36,78,5.19e-05,0,0
37,37,5.00e-03,0,0
37,54,2.45e-10,0,0
38,38,2.82e-03,0,0
38,128,2.18e-03,0,1
39,21,3.28e-03,0,0
