i,j,val,ci,cj
0,27,8.29e-05,0,0
0,163,3.66e-03,0,1
0,199,1.26e-03,0,1
1,15,1.46e-03,0,0
1,26,1.36e-04,0,0
1,73,3.40e-03,0,0
2,6,3.27e-08,0,0
2,17,2.49e-03,0,0
2,54,1.14e-03,0,0
2,85,1.24e-03,0,0
2,94,1.33e-04,0,0
3,165,3.18e-04,0,1
3,172,4.68e-03,0,1
4,26,1.42e-10,0,0
4,93,4.48e-05,0,0
4,100,4.29e-05,0,0
4,113,4.91e-03,0,0
5,47,3.10e-04,0,0
5,74,3.15e-04,0,0
5,77,3.36e-03,0,0
5,195,1.02e-03,0,1
6,47,1.94e-04,0,0
6,57,7.39e-07,0,0
6,108,4.80e-03,0,0
6,190,5.99e-06,0,1
7,55,2.86e-03,0,0
7,135,5.31e-04,0,1
7,155,4.94e-05,0,1
7,167,1.56e-03,0,1
7,182,2.77e-07,0,1
7,184,6.19e-06,0,1
8,38,2.58e-05,0,0
8,125,2.36e-04,0,1
8,129,4.66e-03,0,1
8,134,8.53e-08,0,1
8,144,8.28e-05,0,1
9,72,2.94e-04,0,0
9,133,4.71e-03,0,1
9,172,4.71e-07,0,1
10,129,1.07e-04,0,1
10,144,4.77e-09,0,1
10,149,4.89e-03,0,1
11,65,1.68e-05,0,0
11,98,1.29e-06,0,0
11,168,3.10e-03,0,1
11,176,6.55e-05,0,1
11,192,1.81e-03,0,1
12,102,6.38e-08,0,0
12,104,9.94e-04,0,0
12,107,4.66e-04,0,0
12,109,3.11e-04,0,0
12,189,3.23e-03,0,1
13,38,3.76e-03,0,0
13,125,1.20e-03,0,1
13,167,3.97e-05,0,1
14,22,1.97e-03,0,0
14,28,3.11e-10,0,0
14,44,2.46e-10,0,0
14,154,3.03e-03,0,1
15,2,6.69e-08,0,0
15,30,4.67e-03,0,0
15,69,3.29e-04,0,0
16,28,1.79e-04,0,0
16,62,4.65e-03,0,0
16,121,1.68e-04,0,1
17,15,5.70e-05,0,0
17,26,4.86e-03,0,0
17,73,6.42e-08,0,0
17,113,8.61e-05,0,0
17,144,6.87e-10,0,1
18,180,5.00e-03,0,1
18,188,6.77e-10,0,1
19,5,1.91e-09,0,0
19,6,2.51e-03,0,0
19,17,2.49e-03,0,0
19,94,2.01e-10,0,0
19,162,6.80e-10,0,1
19,183,2.07e-10,0,1
20,12,4.90e-03,0,0
20,51,3.50e-09,0,0
20,193,9.50e-05,0,1
21,8,9.85e-07,0,0
21,13,1.86e-05,0,0
21,22,2.85e-03,0,0
21,40,2.07e-03,0,0
21,148,4.55e-08,0,1
21,154,5.47e-05,0,1
22,70,3.46e-04,0,0
22,89,4.62e-03,0,0
22,134,2.04e-09,0,1
22,190,3.35e-05,0,1
23,53,3.30e-08,0,0
23,64,2.19e-04,0,0
23,81,3.66e-03,0,0
23,98,1.12e-03,0,0
23,132,7.95e-10,0,1
23,176,1.90e-07,0,1
24,25,6.36e-05,0,0
24,72,4.63e-07,0,0
24,95,4.94e-03,0,0
24,170,9.86e-08,0,1
24,172,2.45e-10,0,1
24,197,2.92e-10,0,1
25,27,5.41e-04,0,0
25,163,7.16e-04,0,1
25,199,3.74e-03,0,1
26,2,3.28e-06,0,0
26,19,4.68e-03,0,0
26,30,3.18e-04,0,0
26,69,6.59e-09,0,0
26,158,1.10e-06,0,1
27,168,2.81e-10,0,1
27,188,5.00e-03,0,1
28,47,4.50e-03,0,0
28,57,1.15e-08,0,0
28,108,1.59e-04,0,0
28,190,3.44e-04,0,1
29,14,4.71e-07,0,0
29,23,2.33e-03,0,0
29,58,1.95e-10,0,0
29,152,2.67e-03,0,1
30,5,1.28e-03,0,0
30,85,2.89e-07,0,0
30,94,3.72e-03,0,0
31,55,5.38e-04,0,0
31,135,4.44e-03,0,1
31,155,3.97e-06,0,1
31,167,2.18e-07,0,1
31,182,1.37e-05,0,1
31,184,2.27e-08,0,1
32,55,7.81e-05,0,0
32,130,5.11e-10,0,1
32,135,3.17e-09,0,1
32,155,1.80e-05,0,1
32,167,3.10e-03,0,1
32,184,1.81e-03,0,1
33,15,3.48e-03,0,0
33,26,5.60e-06,0,0
33,73,1.51e-03,0,0
34,51,4.46e-05,0,0
34,93,6.86e-09,0,0
34,100,4.96e-03,0,0
35,146,1.74e-03,0,1
35,158,3.26e-03,0,1
35,180,4.63e-07,0,1
36,12,9.31e-05,0,0
36,51,4.89e-03,0,0
36,93,1.77e-05,0,0
36,193,2.06e-08,0,1
37,5,6.97e-04,0,0
37,6,6.87e-08,0,0
37,17,2.28e-10,0,0
37,183,4.30e-03,0,1
38,65,1.31e-06,0,0
38,98,1.23e-06,0,0
38,168,1.90e-03,0,1
38,176,1.24e-05,0,1
38,192,3.08e-03,0,1
39,96,3.24e-10,0,0
39,112,4.99e-03,0,0
39,133,1.00e-05,0,1
39,166,3.62e-07,0,1
40,38,1.21e-03,0,0
40,125,3.57e-03,0,1
40,129,2.24e-04,0,1
40,134,3.67e-07,0,1
40,144,1.17e-07,0,1
41,37,1.34e-03,0,0
41,153,3.15e-09,0,1
41,196,3.66e-03,0,1
42,89,2.64e-09,0,0
42,134,1.31e-05,0,1
42,167,8.83e-09,0,1
42,182,4.99e-03,0,1
43,55,2.25e-06,0,0
43,135,1.43e-09,0,1
43,155,2.28e-03,0,1
43,158,3.26e-04,0,1
43,184,2.39e-03,0,1
44,62,3.48e-04,0,0
44,70,4.65e-03,0,0
45,7,3.25e-03,0,0
45,32,1.13e-03,0,0
45,138,6.21e-04,0,1
46,32,1.19e-10,0,0
46,101,4.89e-03,0,0
46,149,1.07e-04,0,1
47,3,3.31e-07,0,0
47,122,7.75e-04,0,1
47,161,4.22e-03,0,1
47,195,2.52e-09,0,1
48,70,2.23e-06,0,0
48,89,3.81e-04,0,0
48,190,4.62e-03,0,1
49,106,2.19e-03,0,0
49,185,2.81e-03,0,1
50,14,3.90e-03,0,0
50,23,1.41e-04,0,0
50,58,8.13e-04,0,0
50,162,1.45e-04,0,1
51,2,3.69e-07,0,0
51,69,4.12e-03,0,0
51,102,2.49e-10,0,0
51,104,1.56e-08,0,0
51,107,5.33e-07,0,0
51,109,1.46e-10,0,0
51,171,1.67e-05,0,1
51,189,8.61e-04,0,1
52,102,3.09e-04,0,0
52,104,1.47e-07,0,0
52,107,4.17e-10,0,0
52,109,4.69e-03,0,0
52,130,1.16e-08,0,1
52,189,1.08e-10,0,1
53,25,7.68e-04,0,0
53,95,6.57e-05,0,0
53,140,1.20e-06,0,1
53,170,4.17e-03,0,1
54,6,2.49e-03,0,0
54,17,2.64e-05,0,0
54,162,2.48e-03,0,1
55,14,1.09e-03,0,0
55,23,2.53e-03,0,0
55,58,1.38e-03,0,0
55,132,6.47e-08,0,1
55,162,4.75e-08,0,1
56,72,4.71e-03,0,0
56,96,3.56e-05,0,0
56,133,2.57e-04,0,1
57,126,1.78e-03,0,1
57,152,1.29e-03,0,1
57,165,1.93e-03,0,1
58,59,2.14e-04,0,0
58,174,4.79e-03,0,1
59,102,2.21e-06,0,0
59,130,4.69e-03,0,1
59,167,3.06e-04,0,1
60,38,3.54e-08,0,0
60,73,8.23e-05,0,0
60,125,1.36e-06,0,1
60,144,4.92e-03,0,1
61,28,2.85e-04,0,0
61,83,8.04e-10,0,0
61,90,1.93e-03,0,0
61,118,2.79e-03,0,1
61,121,7.42e-07,0,1
62,57,4.96e-03,0,0
62,108,4.28e-05,0,0
63,7,7.24e-04,0,0
63,32,3.87e-03,0,0
63,101,1.05e-04,0,0
63,138,3.03e-04,0,1
64,37,3.67e-03,0,0
64,140,2.11e-08,0,1
64,153,1.33e-03,0,1
65,5,2.87e-03,0,0
65,10,7.10e-04,0,0
65,67,1.18e-09,0,0
65,123,1.15e-10,0,1
65,153,3.51e-08,0,1
65,183,6.67e-04,0,1
65,196,7.51e-04,0,1
66,166,4.51e-07,0,1
66,175,3.42e-05,0,1
