i,j,val,ci,cj
0,115,1.08e-03,0,1
0,125,3.89e-03,0,1
0,141,2.31e-05,0,1
0,189,3.04e-06,0,1
0,191,1.23e-09,0,1
1,116,2.65e-03,0,1
1,147,4.34e-07,0,1
1,156,1.73e-09,0,1
1,175,2.35e-03,0,1
2,120,1.73e-10,0,1
2,148,3.24e-03,0,1
2,150,1.70e-03,0,1
2,161,6.05e-05,0,1
3,9,2.07e-10,0,0
3,126,5.00e-03,0,1
3,152,2.77e-06,0,1
3,165,7.37e-09,0,1
4,174,3.14e-03,0,1
4,176,1.86e-03,0,1
5,123,3.02e-03,0,1
5,124,4.31e-07,0,1
5,128,6.30e-09,0,1
5,140,1.98e-03,0,1
5,153,2.07e-08,0,1
5,167,2.42e-10,0,1
5,183,5.56e-06,0,1
5,184,7.19e-10,0,1
6,5,2.19e-05,0,0
6,6,1.75e-03,0,0
6,28,1.12e-03,0,0
6,47,2.11e-03,0,0
6,77,2.23e-08,0,0
6,105,1.47e-08,0,0
7,134,4.46e-03,0,1
7,140,3.27e-07,0,1
7,170,2.53e-06,0,1
7,188,3.38e-06,0,1
7,199,5.37e-04,0,1
8,7,1.38e-06,0,0
8,13,2.86e-04,0,0
8,31,3.82e-07,0,0
8,32,3.51e-08,0,0
8,42,5.58e-04,0,0
8,59,4.15e-03,0,0
9,126,3.51e-06,0,1
9,152,2.75e-10,0,1
9,165,1.35e-06,0,1
9,172,5.00e-03,0,1
10,8,1.67e-04,0,0
10,13,8.48e-05,0,0
10,40,3.47e-03,0,0
10,60,1.27e-03,0,0
11,23,2.92e-08,0,0
11,29,6.20e-04,0,0
11,50,1.45e-04,0,0
11,55,2.07e-03,0,0
11,67,2.17e-03,0,0
11,94,3.97e-10,0,0
11,102,3.33e-10,0,0
12,15,2.35e-08,0,0
12,26,1.95e-06,0,0
12,100,3.37e-05,0,0
12,113,4.96e-03,0,0
13,140,2.30e-10,0,1
13,146,1.02e-10,0,1
13,153,4.51e-04,0,1
13,163,4.54e-03,0,1
13,199,4.77e-06,0,1
14,145,3.94e-07,0,1
14,155,3.99e-10,0,1
14,171,3.30e-07,0,1
14,179,3.30e-04,0,1
14,186,4.67e-03,0,1
15,123,5.21e-05,0,1
15,124,7.48e-04,0,1
15,128,1.58e-10,0,1
15,140,1.73e-04,0,1
15,153,1.94e-06,0,1
15,177,4.68e-10,0,1
15,183,4.02e-03,0,1
15,184,1.78e-06,0,1
16,129,4.82e-03,0,1
16,139,1.11e-04,0,1
16,145,4.67e-05,0,1
16,155,1.89e-05,0,1
16,186,8.05e-06,0,1
17,33,5.35e-08,0,0
17,49,1.43e-03,0,0
17,72,3.57e-03,0,0
18,11,8.60e-04,0,0
18,27,1.59e-06,0,0
18,38,4.14e-03,0,0
18,67,4.47e-08,0,0
19,135,5.00e-03,0,1
19,139,1.39e-06,0,1
19,145,1.31e-09,0,1
19,155,1.97e-06,0,1
19,182,2.36e-08,0,1
20,4,4.53e-03,0,0
20,17,5.59e-09,0,0
20,34,4.72e-04,0,0
21,178,4.88e-03,0,1
21,180,1.15e-04,0,1
22,6,6.54e-09,0,0
22,22,1.51e-04,0,0
22,28,3.18e-08,0,0
22,42,2.07e-03,0,0
22,48,1.23e-04,0,0
22,62,2.66e-03,0,0
23,122,1.50e-09,0,1
23,143,2.43e-04,0,1
23,195,4.76e-03,0,1
24,127,1.23e-05,0,1
24,130,4.99e-03,0,1
24,164,1.40e-08,0,1
25,129,1.33e-05,0,1
25,135,1.94e-09,0,1
25,139,4.80e-03,0,1
25,145,1.41e-05,0,1
25,149,6.75e-10,0,1
25,155,1.77e-04,0,1
25,186,4.42e-10,0,1
26,134,2.98e-04,0,1
26,188,4.59e-03,0,1
26,192,8.34e-07,0,1
26,199,1.10e-04,0,1
27,27,2.75e-08,0,0
27,29,4.97e-04,0,0
27,89,1.68e-04,0,0
27,91,4.33e-03,0,0
28,5,2.80e-05,0,0
28,6,2.49e-03,0,0
28,28,2.48e-03,0,0
28,47,2.81e-06,0,0
28,77,1.60e-10,0,0
29,115,5.91e-05,0,1
29,125,1.78e-04,0,1
29,141,2.85e-03,0,1
29,149,2.81e-10,0,1
29,168,5.29e-05,0,1
29,189,1.38e-07,0,1
29,191,1.86e-03,0,1
30,19,4.68e-04,0,0
30,37,4.53e-03,0,0
30,54,1.99e-07,0,0
31,18,2.84e-04,0,0
31,27,4.52e-03,0,0
31,35,8.22e-10,0,0
31,43,3.15e-05,0,0
31,101,1.68e-04,0,0
32,117,1.76e-03,0,1
32,136,4.41e-05,0,1
32,147,5.81e-05,0,1
32,151,1.06e-04,0,1
32,157,1.64e-06,0,1
32,159,6.60e-08,0,1
32,166,1.21e-06,0,1
32,194,3.03e-03,0,1
33,12,1.65e-05,0,0
33,49,4.75e-07,0,0
33,52,4.95e-03,0,0
33,72,3.34e-08,0,0
33,80,3.33e-05,0,0
34,120,1.72e-03,0,1
34,136,1.09e-08,0,1
34,160,1.03e-04,0,1
34,161,2.37e-06,0,1
34,166,3.17e-03,0,1
35,129,1.61e-04,0,1
35,139,9.02e-07,0,1
35,145,3.06e-03,0,1
35,155,1.70e-03,0,1
35,186,7.92e-05,0,1
36,1,5.18e-08,0,0
36,4,4.71e-04,0,0
36,17,4.53e-03,0,0
37,116,2.36e-03,0,1
37,135,8.33e-10,0,1
37,147,3.79e-09,0,1
37,156,4.95e-09,0,1
37,175,2.64e-03,0,1
37,181,7.67e-09,0,1
38,120,1.28e-08,0,1
38,136,9.70e-10,0,1
38,160,4.60e-03,0,1
38,174,3.97e-04,0,1
38,176,1.90e-09,0,1
39,135,9.35e-07,0,1
39,139,9.15e-05,0,1
39,149,4.91e-03,0,1
40,7,1.94e-03,0,0
40,13,1.72e-06,0,0
40,31,7.56e-04,0,0
40,32,7.28e-05,0,0
40,42,2.21e-03,0,0
40,59,1.17e-05,0,0
41,158,4.99e-03,0,1
41,173,7.39e-06,0,1
42,7,1.74e-04,0,0
42,31,2.75e-03,0,0
42,32,1.69e-07,0,0
42,42,1.32e-07,0,0
42,101,2.07e-03,0,0
43,11,3.84e-03,0,0
43,18,4.38e-08,0,0
43,35,9.48e-04,0,0
43,38,2.08e-04,0,0
44,172,6.92e-06,0,1
44,190,1.78e-04,0,1
44,197,4.82e-03,0,1
45,134,1.13e-08,0,1
45,163,3.21e-05,0,1
45,188,3.79e-04,0,1
45,192,2.38e-04,0,1
45,199,4.35e-03,0,1
46,8,3.68e-03,0,0
46,13,3.66e-09,0,0
46,40,1.30e-03,0,0
46,60,1.06e-05,0,0
47,143,1.35e-09,0,1
47,144,3.63e-04,0,1
47,148,1.76e-03,0,1
47,150,1.09e-03,0,1
47,161,1.79e-03,0,1
47,195,5.80e-09,0,1
48,129,1.11e-05,0,1
48,139,1.04e-06,0,1
48,145,1.88e-03,0,1
48,155,3.10e-03,0,1
48,171,2.25e-10,0,1
48,182,4.68e-10,0,1
48,186,2.89e-06,0,1
49,12,1.81e-03,0,0
49,52,2.50e-06,0,0
49,112,3.18e-03,0,0
50,29,1.40e-07,0,0
50,65,2.05e-04,0,0
50,71,2.06e-03,0,0
50,84,5.41e-04,0,0
50,87,5.56e-04,0,0
50,97,1.70e-08,0,0
50,98,1.62e-03,0,0
50,110,1.52e-05,0,0
51,15,5.12e-06,0,0
51,26,4.99e-03,0,0
51,113,3.83e-06,0,0
52,117,1.03e-03,0,1
52,147,2.26e-03,0,1
52,194,1.71e-03,0,1
53,121,1.30e-09,0,1
53,127,4.56e-03,0,1
53,130,1.72e-07,0,1
53,162,4.40e-04,0,1
54,65,3.98e-04,0,0
54,84,1.55e-03,0,0
54,98,3.05e-03,0,0
55,116,1.63e-06,0,1
55,117,9.26e-08,0,1
55,147,1.04e-04,0,1
55,156,4.89e-03,0,1
55,175,2.32e-06,0,1
55,180,3.43e-07,0,1
56,136,2.34e-07,0,1
56,137,2.30e-06,0,1
56,159,1.74e-03,0,1
56,176,3.14e-03,0,1
56,178,1.17e-04,0,1
57,3,1.56e-03,0,0
57,9,3.44e-03,0,0
57,97,2.75e-08,0,0
58,34,8.13e-05,0,0
58,36,3.71e-05,0,0
58,45,2.29e-05,0,0
58,46,9.27e-07,0,0
58,63,4.86e-03,0,0
58,78,8.76e-07,0,0
59,136,4.96e-03,0,1
59,159,1.54e-09,0,1
59,160,4.07e-05,0,1
59,174,8.32e-10,0,1
59,176,2.93e-06,0,1
60,121,8.63e-05,0,1
60,123,2.49e-07,0,1
60,128,2.36e-03,0,1
60,167,2.55e-03,0,1
61,119,5.00e-03,0,1
61,154,1.12e-09,0,1
62,121,3.05e-03,0,1
62,128,1.95e-03,0,1
63,8,1.15e-03,0,0
63,10,8.05e-04,0,0
63,34,2.51e-07,0,0
63,40,4.69e-06,0,0
63,88,3.04e-03,0,0
64,117,1.35e-03,0,1
64,136,1.49e-06,0,1
64,147,3.87e-04,0,1
64,159,3.26e-03,0,1
64,194,5.65e-09,0,1
65,164,8.14e-06,0,1
65,173,4.99e-03,0,1
66,125,3.91e-08,0,1
66,133,1.10e-04,0,1
66,193,4.89e-03,0,1
67,29,2.43e-06,0,0
67,50,4.64e-03,0,0
67,55,3.55e-04,0,0
67,94,8.92e-08,0,0
68,34,3.67e-07,0,0
68,36,4.03e-03,0,0
68,45,1.37e-10,0,0
68,78,9.68e-04,0,0
69,2,4.06e-04,0,0
69,30,4.59e-03,0,0
69,69,7.58e-09,0,0
70,133,2.70e-04,0,1
