i,j,val,ci,cj
0,97,2.71e-04,0,0
0,111,4.73e-03,0,0
1,49,3.95e-03,0,0
1,52,4.55e-06,0,0
1,72,6.39e-04,0,0
1,80,4.08e-04,0,0
2,19,4.73e-03,0,0
2,37,2.39e-04,0,0
2,54,3.33e-05,0,0
3,39,1.28e-07,0,0
3,56,5.00e-03,0,0
3,114,2.52e-07,0,0
4,1,6.52e-09,0,0
4,33,4.59e-03,0,0
4,49,1.79e-05,0,0
4,72,3.95e-04,0,0
5,5,2.86e-04,0,0
5,6,2.34e-07,0,0
5,74,6.86e-05,0,0
5,77,4.59e-03,0,0
5,83,5.78e-05,0,0
6,5,2.37e-03,0,0
6,6,2.35e-03,0,0
6,77,2.87e-04,0,0
7,18,8.36e-05,0,0
7,35,1.59e-10,0,0
7,43,3.07e-04,0,0
7,143,8.56e-05,0,1
7,172,4.52e-03,0,1
8,7,1.32e-10,0,0
8,13,4.17e-04,0,0
8,42,5.66e-05,0,0
8,59,4.53e-03,0,0
9,39,3.26e-10,0,0
9,71,5.00e-03,0,0
10,13,1.02e-05,0,0
10,40,4.29e-03,0,0
10,60,7.02e-04,0,0
11,23,1.93e-07,0,0
11,55,1.35e-04,0,0
11,67,4.86e-03,0,0
11,145,1.08e-06,0,1
11,161,4.84e-06,0,1
11,176,9.47e-10,0,1
12,15,1.84e-10,0,0
12,100,1.30e-05,0,0
12,140,6.63e-08,0,1
12,197,4.99e-03,0,1
13,7,4.45e-03,0,0
13,31,5.44e-04,0,0
13,32,4.83e-06,0,0
13,42,6.08e-09,0,0
14,14,3.61e-06,0,0
14,76,3.26e-09,0,0
14,92,1.62e-10,0,0
14,98,5.00e-03,0,0
15,23,1.17e-05,0,0
15,95,2.76e-03,0,0
15,106,2.04e-03,0,0
15,176,1.81e-04,0,1
16,16,4.99e-03,0,0
16,44,6.52e-09,0,0
16,86,7.80e-06,0,0
17,33,5.91e-09,0,0
17,49,1.03e-03,0,0
17,72,3.97e-03,0,0
18,38,3.54e-03,0,0
18,128,1.33e-03,0,1
18,143,1.27e-04,0,1
19,84,2.24e-03,0,0
19,164,2.66e-03,0,1
19,171,9.50e-05,0,1
20,36,3.07e-07,0,0
20,78,5.00e-03,0,0
21,14,1.08e-08,0,0
21,58,2.10e-06,0,0
21,68,2.36e-09,0,0
21,76,2.03e-03,0,0
21,92,2.96e-03,0,0
21,98,3.95e-06,0,0
22,22,3.40e-03,0,0
22,42,3.35e-07,0,0
22,48,1.60e-03,0,0
23,75,8.87e-05,0,0
23,115,1.46e-10,0,1
23,168,4.91e-03,0,1
24,101,5.00e-03,0,0
25,90,2.20e-10,0,0
25,97,4.73e-03,0,0
25,111,2.71e-04,0,0
26,23,1.51e-03,0,0
26,95,2.23e-03,0,0
26,106,2.37e-06,0,0
26,176,1.25e-03,0,1
27,89,3.46e-04,0,0
27,91,4.56e-03,0,0
27,143,9.83e-05,0,1
27,145,4.85e-07,0,1
28,5,2.35e-03,0,0
28,6,2.65e-03,0,0
28,77,4.67e-07,0,0
29,57,8.02e-05,0,0
29,108,2.34e-08,0,0
29,110,1.30e-05,0,0
29,145,1.24e-09,0,1
29,165,4.69e-03,0,1
29,170,2.13e-04,0,1
30,19,2.71e-04,0,0
30,37,4.73e-03,0,0
30,54,1.79e-08,0,0
31,18,4.83e-05,0,0
31,43,5.05e-06,0,0
31,143,4.47e-03,0,1
31,172,4.72e-04,0,1
32,18,2.21e-04,0,0
32,35,8.94e-05,0,0
32,43,4.69e-03,0,0
32,143,9.63e-09,0,1
32,172,3.22e-06,0,1
33,12,1.99e-06,0,0
33,49,1.22e-07,0,0
33,52,4.98e-03,0,0
33,72,5.65e-09,0,0
33,80,1.51e-05,0,0
34,1,2.99e-04,0,0
34,33,4.04e-04,0,0
34,60,4.30e-03,0,0
35,23,2.02e-03,0,0
35,38,1.44e-03,0,0
35,67,1.36e-04,0,0
35,128,1.41e-03,0,1
35,176,1.54e-06,0,1
36,1,3.59e-09,0,0
36,10,2.90e-04,0,0
36,17,4.71e-03,0,0
36,46,7.80e-10,0,0
36,78,8.97e-08,0,0
37,41,5.00e-03,0,0
37,171,9.24e-08,0,1
38,55,4.66e-03,0,0
38,67,4.01e-06,0,0
38,145,1.38e-04,0,1
38,161,2.02e-04,0,1
38,168,6.03e-10,0,1
