i,j,val,ci,cj
0,27,3.87e-05,0,0
0,163,3.85e-03,0,1
0,199,1.12e-03,0,1
1,15,1.43e-03,0,0
1,26,8.67e-05,0,0
1,73,3.48e-03,0,0
2,6,5.28e-08,0,0
2,17,3.41e-03,0,0
2,54,1.37e-03,0,0
2,85,2.18e-04,0,0
2,94,3.33e-06,0,0
3,165,7.75e-06,0,1
3,172,4.99e-03,0,1
4,26,3.50e-10,0,0
4,93,8.97e-06,0,0
4,100,1.31e-05,0,0
4,113,4.98e-03,0,0
5,47,3.45e-05,0,0
5,74,4.04e-04,0,0
5,77,3.39e-03,0,0
5,195,1.18e-03,0,1
6,47,2.51e-04,0,0
6,57,1.38e-07,0,0
6,108,4.75e-03,0,0
6,190,3.74e-06,0,1
7,55,2.91e-03,0,0
7,135,5.49e-04,0,1
7,155,4.36e-05,0,1
7,167,1.49e-03,0,1
7,182,1.92e-06,0,1
7,184,5.17e-06,0,1
8,143,2.69e-03,0,1
8,157,2.31e-03,0,1
9,72,3.58e-04,0,0
9,133,4.64e-03,0,1
9,172,2.05e-06,0,1
10,129,4.83e-05,0,1
10,144,8.92e-09,0,1
10,149,4.95e-03,0,1
11,65,1.44e-05,0,0
11,98,1.04e-06,0,0
11,168,3.12e-03,0,1
11,176,5.83e-05,0,1
11,180,1.44e-09,0,1
11,192,1.81e-03,0,1
12,102,4.68e-08,0,0
12,104,9.71e-04,0,0
12,107,4.49e-04,0,0
12,109,2.90e-04,0,0
12,189,3.29e-03,0,1
13,38,2.44e-08,0,0
13,125,4.87e-03,0,1
13,129,3.26e-08,0,1
13,134,2.72e-09,0,1
13,167,1.30e-04,0,1
14,22,6.36e-04,0,0
14,28,2.72e-09,0,0
14,154,4.36e-03,0,1
15,2,5.00e-08,0,0
15,30,4.69e-03,0,0
15,69,3.08e-04,0,0
16,56,7.72e-08,0,0
16,120,4.50e-03,0,1
16,150,4.73e-04,0,1
16,160,2.65e-05,0,1
17,15,7.30e-05,0,0
17,26,4.91e-03,0,0
17,73,6.87e-08,0,0
17,113,1.93e-05,0,0
17,144,3.96e-09,0,1
18,180,5.00e-03,0,1
18,188,1.15e-10,0,1
19,6,2.60e-03,0,0
19,17,1.58e-03,0,0
19,162,5.88e-10,0,1
19,183,8.15e-04,0,1
20,156,6.14e-04,0,1
20,181,4.39e-03,0,1
21,8,2.07e-08,0,0
21,13,1.07e-05,0,0
21,22,4.35e-03,0,0
21,40,3.09e-04,0,0
21,148,2.22e-08,0,1
21,154,3.28e-04,0,1
22,70,1.81e-04,0,0
22,89,4.77e-03,0,0
22,134,9.92e-08,0,1
22,190,4.79e-05,0,1
23,53,4.06e-08,0,0
23,64,1.56e-04,0,0
23,81,3.47e-03,0,0
23,98,1.37e-03,0,0
23,132,2.35e-10,0,1
23,176,1.78e-07,0,1
24,25,6.34e-04,0,0
24,72,5.45e-09,0,0
24,95,4.36e-03,0,0
24,170,4.30e-06,0,1
24,197,5.86e-10,0,1
25,27,3.02e-04,0,0
25,163,8.14e-04,0,1
25,199,3.88e-03,0,1
26,2,2.77e-06,0,0
26,19,4.70e-03,0,0
26,30,3.00e-04,0,0
26,69,4.58e-09,0,0
26,158,8.80e-07,0,1
27,188,5.00e-03,0,1
28,47,4.72e-03,0,0
28,57,1.41e-09,0,0
28,108,1.06e-04,0,0
28,190,1.79e-04,0,1
29,14,1.75e-07,0,0
29,23,1.20e-03,0,0
29,152,3.80e-03,0,1
30,5,2.17e-04,0,0
30,54,6.76e-10,0,0
30,85,1.86e-06,0,0
30,94,4.78e-03,0,0
31,55,4.74e-04,0,0
31,135,4.43e-03,0,1
31,155,2.96e-06,0,1
31,167,1.47e-07,0,1
31,182,9.60e-05,0,1
31,184,1.46e-08,0,1
32,55,7.33e-05,0,0
32,130,3.26e-10,0,1
32,135,2.37e-09,0,1
32,155,1.58e-05,0,1
32,167,3.09e-03,0,1
32,184,1.82e-03,0,1
33,15,3.49e-03,0,0
33,26,3.24e-06,0,0
33,73,1.51e-03,0,0
34,51,1.61e-05,0,0
34,93,3.05e-09,0,0
34,100,4.98e-03,0,0
34,149,8.60e-10,0,1
35,146,1.71e-03,0,1
35,158,3.29e-03,0,1
35,180,1.32e-06,0,1
36,12,5.07e-08,0,0
36,51,4.94e-03,0,0
36,93,2.42e-05,0,0
36,193,3.48e-05,0,1
37,127,9.75e-04,0,1
37,173,4.03e-03,0,1
38,65,1.04e-06,0,0
38,98,9.89e-07,0,0
38,168,1.88e-03,0,1
38,176,1.05e-05,0,1
38,192,3.11e-03,0,1
39,114,2.69e-03,0,0
39,143,2.31e-03,0,1
40,125,1.31e-04,0,1
40,129,4.86e-03,0,1
40,134,7.62e-07,0,1
40,144,1.14e-05,0,1
41,37,2.98e-03,0,0
41,153,2.01e-08,0,1
41,196,2.02e-03,0,1
42,89,2.13e-10,0,0
42,134,9.65e-05,0,1
42,167,6.39e-10,0,1
42,182,4.90e-03,0,1
43,55,1.90e-06,0,0
43,135,1.04e-09,0,1
43,155,2.28e-03,0,1
43,158,3.09e-04,0,1
43,184,2.41e-03,0,1
44,62,1.81e-04,0,0
44,70,4.82e-03,0,0
44,121,1.67e-10,0,1
45,7,3.32e-03,0,0
45,32,1.08e-03,0,0
45,138,6.06e-04,0,1
46,32,1.45e-10,0,0
46,101,4.95e-03,0,0
46,149,4.87e-05,0,1
47,3,1.03e-06,0,0
47,122,7.92e-04,0,1
47,161,4.21e-03,0,1
47,195,1.62e-06,0,1
48,70,6.31e-07,0,0
48,89,2.29e-04,0,0
48,190,4.77e-03,0,1
49,8,4.39e-03,0,0
49,40,2.47e-04,0,0
49,88,3.65e-04,0,0
49,124,4.04e-08,0,1
50,14,3.96e-03,0,0
50,23,1.41e-04,0,0
50,58,7.79e-04,0,0
50,162,1.21e-04,0,1
51,2,2.90e-07,0,0
