i,j,val,ci,cj
0,50,2.08e-07,0,0
0,75,2.42e-03,0,0
0,94,3.50e-05,0,0
0,99,2.37e-03,0,0
0,104,6.78e-10,0,0
0,107,1.72e-04,0,0
1,156,3.69e-03,0,1
1,180,1.07e-03,0,1
1,181,2.40e-04,0,1
2,15,2.61e-08,0,0
2,26,2.44e-04,0,0
2,100,5.81e-06,0,0
2,113,4.75e-03,0,0
3,89,1.07e-03,0,0
3,105,3.93e-03,0,0
4,137,5.00e-03,0,1
4,178,4.21e-07,0,1
5,5,2.06e-03,0,0
5,6,2.76e-07,0,0
5,28,1.38e-05,0,0
5,61,2.22e-09,0,0
5,83,2.20e-03,0,0
5,90,7.30e-04,0,0
6,5,2.08e-03,0,0
6,6,1.11e-05,0,0
6,28,2.27e-03,0,0
6,44,1.71e-07,0,0
6,83,1.43e-07,0,0
6,86,3.03e-06,0,0
6,90,6.32e-04,0,0
7,10,1.49e-08,0,0
7,45,2.84e-03,0,0
7,46,1.13e-04,0,0
7,63,2.02e-03,0,0
7,111,2.00e-05,0,0
8,21,1.40e-03,0,0
8,76,1.72e-04,0,0
8,92,1.83e-04,0,0
8,198,3.25e-03,0,1
9,29,8.03e-09,0,0
9,89,3.82e-08,0,0
9,91,5.00e-03,0,0
9,105,4.28e-07,0,0
10,49,4.45e-03,0,0
10,171,1.35e-05,0,1
10,198,5.39e-04,0,1
11,13,2.23e-03,0,0
11,40,1.58e-03,0,0
11,59,1.18e-03,0,0
11,60,3.59e-10,0,0
11,123,4.16e-06,0,1
12,36,4.40e-03,0,0
12,144,4.60e-04,0,1
12,186,1.36e-04,0,1
13,21,1.07e-08,0,0
13,76,2.28e-03,0,0
13,85,1.39e-04,0,0
13,92,2.58e-03,0,0
13,111,7.20e-10,0,0
14,8,1.33e-03,0,0
14,39,9.00e-04,0,0
14,57,2.69e-03,0,0
14,98,8.45e-05,0,0
15,1,1.32e-04,0,0
15,33,2.26e-03,0,0
15,72,2.59e-03,0,0
15,182,1.25e-05,0,1
16,14,1.11e-03,0,0
16,61,9.25e-07,0,0
16,78,2.70e-10,0,0
16,82,6.97e-10,0,0
16,96,3.89e-03,0,0
17,137,3.89e-06,0,1
17,156,5.96e-08,0,1
17,178,5.00e-03,0,1
17,180,2.46e-10,0,1
18,13,1.94e-09,0,0
18,40,2.98e-03,0,0
18,123,2.02e-03,0,1
19,26,2.30e-05,0,0
19,35,1.74e-09,0,0
19,73,4.97e-03,0,0
19,106,3.22e-06,0,0
20,136,2.48e-03,0,1
20,159,1.51e-10,0,1
20,174,2.52e-03,0,1
21,8,3.67e-03,0,0
21,57,1.33e-03,0,0
22,14,1.11e-04,0,0
22,61,1.28e-05,0,0
22,86,1.71e-04,0,0
22,103,4.70e-03,0,0
23,7,1.81e-10,0,0
23,12,2.03e-08,0,0
23,32,7.85e-04,0,0
23,51,2.98e-08,0,0
23,52,5.39e-06,0,0
23,59,7.27e-04,0,0
23,80,3.48e-03,0,0
24,29,3.41e-03,0,0
24,50,3.51e-07,0,0
24,55,1.59e-03,0,0
24,91,4.11e-09,0,0
25,50,5.87e-05,0,0
25,55,2.30e-08,0,0
25,75,2.49e-03,0,0
25,94,2.36e-03,0,0
25,99,7.91e-05,0,0
25,107,4.36e-06,0,0
26,1,3.74e-03,0,0
26,33,1.26e-03,0,0
27,13,1.60e-08,0,0
27,40,6.72e-05,0,0
27,42,4.93e-03,0,0
27,123,5.92e-07,0,1
28,5,7.96e-04,0,0
28,6,5.79e-07,0,0
28,28,1.58e-04,0,0
28,44,3.03e-07,0,0
28,61,4.50e-08,0,0
28,83,4.05e-05,0,0
28,86,3.67e-04,0,0
28,90,3.64e-03,0,0
29,7,2.41e-08,0,0
29,18,4.88e-03,0,0
29,27,1.22e-04,0,0
29,31,2.44e-07,0,0
29,101,1.41e-09,0,0
30,15,2.89e-04,0,0
30,26,4.71e-03,0,0
30,113,3.41e-06,0,0
31,10,1.82e-08,0,0
31,45,1.86e-03,0,0
31,46,6.98e-05,0,0
31,63,2.81e-03,0,0
31,88,2.17e-09,0,0
31,111,2.63e-04,0,0
32,10,2.83e-06,0,0
32,45,1.65e-05,0,0
32,46,4.82e-03,0,0
32,63,1.64e-04,0,0
33,156,3.24e-04,0,1
33,180,3.93e-03,0,1
33,181,7.50e-04,0,1
34,116,7.58e-09,0,1
34,117,8.36e-10,0,1
34,137,9.99e-08,0,1
34,147,1.28e-07,0,1
34,156,9.91e-04,0,1
34,159,4.00e-03,0,1
34,175,6.54e-08,0,1
34,176,1.64e-08,0,1
34,178,5.71e-06,0,1
35,40,1.44e-04,0,0
35,60,1.92e-03,0,0
35,123,2.94e-03,0,1
36,117,6.08e-10,0,1
36,136,1.53e-03,0,1
36,147,2.35e-10,0,1
36,159,9.97e-04,0,1
36,174,4.74e-04,0,1
36,176,2.00e-03,0,1
37,11,7.16e-09,0,0
37,95,4.30e-09,0,0
37,106,5.00e-03,0,0
38,13,2.77e-03,0,0
38,40,2.30e-04,0,0
38,59,2.00e-03,0,0
38,123,2.01e-07,0,1
39,3,5.00e-03,0,0
39,9,1.83e-09,0,0
40,21,2.16e-04,0,0
40,76,2.55e-03,0,0
40,92,2.23e-03,0,0
40,198,4.13e-07,0,1
41,99,2.50e-09,0,0
41,104,4.14e-03,0,0
41,107,7.15e-04,0,0
41,109,1.45e-04,0,0
42,76,1.12e-10,0,0
42,85,2.31e-08,0,0
42,103,2.83e-04,0,0
42,111,4.72e-03,0,0
43,10,4.21e-04,0,0
43,40,3.60e-10,0,0
43,88,4.55e-03,0,0
43,123,3.37e-05,0,1
44,14,3.32e-03,0,0
44,61,1.68e-03,0,0
45,116,6.22e-06,0,1
45,117,1.17e-03,0,1
45,136,1.42e-10,0,1
45,147,3.82e-03,0,1
45,175,2.84e-07,0,1
46,49,5.35e-04,0,0
46,116,9.82e-04,0,1
46,147,3.78e-08,0,1
46,171,1.37e-05,0,1
46,175,3.47e-03,0,1
47,6,2.90e-03,0,0
47,28,2.10e-03,0,0
48,14,4.49e-08,0,0
48,61,5.28e-04,0,0
48,86,4.46e-03,0,0
48,103,1.26e-05,0,0
49,68,3.99e-03,0,0
49,79,5.96e-05,0,0
49,142,9.51e-04,0,1
50,7,5.16e-05,0,0
50,11,4.54e-10,0,0
50,18,1.21e-04,0,0
50,31,5.87e-06,0,0
50,32,1.31e-05,0,0
50,35,2.66e-05,0,0
50,43,2.25e-03,0,0
50,101,2.53e-03,0,0
51,4,1.31e-10,0,0
51,34,2.69e-03,0,0
51,36,1.13e-04,0,0
51,186,2.20e-03,0,1
52,68,1.13e-05,0,0
52,79,4.83e-03,0,0
52,144,1.61e-04,0,1
53,50,1.76e-03,0,0
53,55,3.24e-03,0,0
53,94,6.43e-07,0,0
54,35,4.97e-03,0,0
54,73,2.93e-05,0,0
55,7,2.70e-03,0,0
55,18,1.55e-06,0,0
55,31,7.00e-04,0,0
55,32,5.61e-05,0,0
55,43,2.91e-06,0,0
55,101,1.54e-03,0,0
56,29,1.59e-03,0,0
56,91,1.38e-07,0,0
56,108,3.41e-03,0,0
57,27,4.81e-03,0,0
57,70,1.85e-04,0,0
57,105,6.07e-09,0,0
58,20,3.95e-03,0,0
58,81,3.61e-05,0,0
58,136,9.97e-04,0,1
58,160,1.95e-05,0,1
59,58,2.41e-04,0,0
59,85,4.76e-03,0,0
60,58,8.76e-04,0,0
60,68,2.62e-07,0,0
60,181,4.01e-03,0,1
60,198,1.13e-04,0,1
61,66,4.01e-03,0,0
61,82,9.88e-04,0,0
62,22,8.51e-10,0,0
62,44,5.00e-03,0,0
62,48,1.32e-08,0,0
63,49,4.10e-09,0,0
63,116,3.48e-03,0,1
63,117,6.13e-08,0,1
63,147,7.26e-06,0,1
63,171,1.18e-07,0,1
63,175,1.51e-03,0,1
64,99,4.41e-06,0,0
64,104,8.59e-04,0,0
64,107,4.07e-03,0,0
64,109,6.79e-05,0,0
65,23,1.23e-04,0,0
65,95,4.84e-03,0,0
65,102,3.61e-05,0,0
65,109,3.09e-08,0,0
66,9,5.00e-03,0,0
66,56,5.60e-08,0,0
66,114,5.98e-10,0,0
67,7,2.17e-03,0,0
67,31,5.33e-07,0,0
67,32,2.83e-03,0,0
68,20,3.58e-05,0,0
68,81,4.96e-03,0,0
69,15,4.71e-03,0,0
69,26,2.96e-05,0,0
69,51,4.27e-06,0,0
69,93,3.30e-08,0,0
69,113,2.51e-04,0,0
70,22,4.68e-03,0,0
70,48,3.17e-04,0,0
71,11,8.89e-05,0,0
