i,j,val,ci,cj
0,34,4.07e-03,0,0
0,45,1.35e-10,0,0
0,46,3.75e-05,0,0
0,63,8.92e-04,0,0
0,111,1.18e-09,0,0
1,51,4.74e-03,0,0
1,93,2.62e-04,0,0
1,100,3.41e-08,0,0
1,112,6.68e-09,0,0
2,24,5.00e-03,0,0
2,58,2.32e-06,0,0
2,101,3.45e-09,0,0
3,3,4.23e-04,0,0
3,9,2.47e-08,0,0
3,74,3.93e-03,0,0
3,77,6.44e-04,0,0
3,114,2.67e-09,0,0
4,52,4.84e-03,0,0
4,112,1.64e-04,0,0
5,14,5.71e-09,0,0
5,21,4.04e-03,0,0
5,76,9.59e-04,0,0
6,6,3.95e-03,0,0
6,28,3.35e-04,0,0
6,47,6.50e-04,0,0
6,48,4.27e-10,0,0
6,105,6.89e-05,0,0
7,11,2.46e-03,0,0
7,35,7.57e-05,0,0
7,38,2.47e-03,0,0
8,31,1.20e-03,0,0
8,32,3.78e-03,0,0
8,43,1.62e-07,0,0
8,100,1.61e-05,0,0
9,24,2.32e-06,0,0
9,58,5.00e-03,0,0
10,13,3.38e-09,0,0
10,31,3.68e-03,0,0
10,32,1.11e-03,0,0
10,42,2.73e-05,0,0
10,59,1.49e-04,0,0
10,80,3.12e-05,0,0
11,29,1.07e-06,0,0
11,50,3.43e-04,0,0
11,55,1.21e-03,0,0
11,94,3.45e-03,0,0
12,15,5.91e-09,0,0
12,26,1.00e-05,0,0
12,73,4.99e-03,0,0
12,106,4.01e-09,0,0
13,35,4.50e-03,0,0
13,43,5.03e-04,0,0
13,100,2.91e-10,0,0
14,10,3.21e-07,0,0
14,16,1.18e-06,0,0
14,22,1.62e-10,0,0
14,44,4.61e-03,0,0
14,88,3.84e-04,0,0
15,99,9.70e-04,0,0
15,107,4.03e-03,0,0
15,109,2.18e-09,0,0
16,16,2.41e-03,0,0
16,34,1.98e-09,0,0
16,46,5.35e-05,0,0
16,63,2.53e-03,0,0
16,111,4.79e-06,0,0
17,51,3.92e-05,0,0
17,52,1.28e-04,0,0
17,93,1.96e-09,0,0
17,112,4.83e-03,0,0
18,29,4.73e-03,0,0
18,50,1.70e-07,0,0
18,55,2.71e-04,0,0
18,67,2.97e-08,0,0
18,94,1.48e-09,0,0
19,4,1.04e-04,0,0
19,36,4.40e-07,0,0
19,78,4.90e-03,0,0
20,1,4.09e-07,0,0
20,33,4.90e-03,0,0
20,49,8.09e-10,0,0
20,60,1.04e-04,0,0
20,72,1.93e-08,0,0
21,21,2.09e-07,0,0
21,79,5.00e-03,0,0
22,42,2.38e-05,0,0
22,62,1.41e-03,0,0
22,70,3.56e-03,0,0
23,18,5.00e-03,0,0
23,25,9.34e-07,0,0
24,9,4.54e-09,0,0
24,74,3.43e-07,0,0
24,114,5.00e-03,0,0
25,7,2.18e-06,0,0
25,39,4.68e-03,0,0
25,56,1.24e-05,0,0
25,66,2.62e-04,0,0
25,82,3.88e-05,0,0
26,99,3.82e-03,0,0
26,107,9.68e-04,0,0
26,109,2.07e-04,0,0
27,14,5.00e-04,0,0
27,21,4.07e-07,0,0
27,76,1.98e-03,0,0
27,103,2.52e-03,0,0
28,4,4.90e-03,0,0
28,17,1.04e-04,0,0
29,57,6.83e-05,0,0
29,71,6.53e-05,0,0
29,87,2.37e-06,0,0
29,97,4.86e-03,0,0
29,108,6.21e-09,0,0
29,110,4.65e-08,0,0
30,104,5.00e-03,0,0
31,34,3.36e-06,0,0
31,45,3.38e-03,0,0
31,46,1.05e-09,0,0
31,63,1.58e-03,0,0
31,111,3.21e-05,0,0
32,11,2.53e-03,0,0
32,35,7.64e-05,0,0
32,38,2.39e-03,0,0
33,51,2.20e-04,0,0
33,93,4.74e-03,0,0
33,100,2.50e-05,0,0
33,112,1.28e-10,0,0
33,113,1.94e-05,0,0
34,52,3.35e-05,0,0
34,80,4.97e-03,0,0
35,23,1.90e-04,0,0
35,75,6.42e-05,0,0
35,102,4.75e-03,0,0
36,33,2.08e-08,0,0
36,49,1.58e-03,0,0
36,60,5.19e-06,0,0
36,72,3.41e-03,0,0
37,16,2.51e-03,0,0
37,103,2.49e-03,0,0
38,29,1.72e-05,0,0
38,50,7.15e-04,0,0
38,55,2.86e-03,0,0
38,94,1.40e-03,0,0
39,21,9.59e-04,0,0
39,68,1.98e-03,0,0
39,76,2.33e-04,0,0
39,79,6.65e-07,0,0
39,92,1.83e-03,0,0
40,31,1.12e-04,0,0
40,32,1.09e-04,0,0
40,43,4.49e-03,0,0
40,100,2.85e-04,0,0
41,12,5.00e-03,0,0
41,58,8.17e-09,0,0
42,27,5.00e-03,0,0
42,35,6.27e-08,0,0
43,23,4.81e-03,0,0
43,67,1.47e-04,0,0
43,102,4.50e-05,0,0
44,22,8.29e-05,0,0
44,42,4.91e-03,0,0
44,48,2.20e-06,0,0
45,8,2.58e-06,0,0
45,13,1.22e-08,0,0
45,40,1.52e-04,0,0
45,60,4.85e-03,0,0
46,13,1.19e-04,0,0
46,42,3.04e-05,0,0
46,59,4.85e-03,0,0
46,60,8.70e-09,0,0
46,80,6.06e-09,0,0
47,20,5.10e-08,0,0
47,34,2.96e-04,0,0
47,36,3.09e-03,0,0
47,45,1.58e-03,0,0
47,63,2.89e-08,0,0
47,78,2.98e-05,0,0
