i,j,val,ci,cj
0,125,6.74e-05,0,1
0,129,3.85e-03,0,1
0,139,6.76e-04,0,1
0,145,2.08e-05,0,1
0,149,3.62e-04,0,1
0,155,2.90e-05,0,1
0,186,3.67e-09,0,1
1,12,3.30e-03,0,0
1,51,1.13e-03,0,0
1,93,2.38e-09,0,0
1,112,5.66e-04,0,0
2,119,1.54e-06,0,1
2,154,1.12e-07,0,1
2,163,1.83e-06,0,1
2,188,2.23e-06,0,1
2,192,4.99e-03,0,1
3,126,4.99e-03,0,1
3,152,1.47e-07,0,1
3,165,5.23e-06,0,1
4,12,3.52e-07,0,0
4,52,4.87e-03,0,0
4,112,1.25e-04,0,0
5,5,1.75e-06,0,0
5,6,3.55e-05,0,0
5,28,1.18e-06,0,0
5,47,2.14e-09,0,0
5,77,4.96e-03,0,0
6,160,6.00e-09,0,1
6,174,5.00e-03,0,1
7,11,1.92e-03,0,0
7,18,1.21e-03,0,0
7,27,2.03e-06,0,0
7,38,1.86e-03,0,0
8,7,4.08e-04,0,0
8,31,3.36e-04,0,0
8,32,4.00e-03,0,0
8,43,4.37e-10,0,0
8,101,2.54e-04,0,0
9,126,2.99e-06,0,1
9,165,5.00e-03,0,1
10,7,3.45e-03,0,0
10,31,7.29e-04,0,0
10,32,8.25e-04,0,0
10,59,3.06e-10,0,0
11,137,1.07e-08,0,1
11,156,6.33e-09,0,1
11,178,4.24e-03,0,1
11,180,7.59e-04,0,1
12,134,2.14e-03,0,1
12,153,5.63e-04,0,1
12,199,2.30e-03,0,1
13,119,1.42e-10,0,1
13,131,3.24e-09,0,1
13,154,5.00e-03,0,1
13,188,8.95e-08,0,1
13,192,1.58e-08,0,1
14,16,2.14e-03,0,0
14,44,1.07e-04,0,0
14,86,2.75e-03,0,0
15,129,1.15e-03,0,1
15,139,3.30e-10,0,1
15,145,3.10e-03,0,1
15,155,1.34e-04,0,1
15,186,6.20e-04,0,1
16,133,3.19e-03,0,1
16,169,1.80e-03,0,1
16,187,1.07e-05,0,1
17,12,1.36e-03,0,0
17,52,1.20e-04,0,0
17,112,3.52e-03,0,0
18,29,4.74e-03,0,0
18,50,6.17e-07,0,0
18,55,2.54e-04,0,0
18,91,7.32e-07,0,0
19,0,3.16e-03,0,0
19,25,1.84e-03,0,0
19,173,4.98e-08,0,1
20,33,5.17e-05,0,0
20,49,1.75e-06,0,0
20,60,4.90e-03,0,0
20,72,4.21e-05,0,0
21,123,1.90e-04,0,1
21,140,2.07e-03,0,1
21,153,9.77e-10,0,1
21,170,2.74e-03,0,1
21,185,2.64e-07,0,1
22,134,1.23e-04,0,1
22,146,6.39e-09,0,1
22,153,2.18e-03,0,1
22,163,5.24e-10,0,1
22,199,2.70e-03,0,1
23,19,1.28e-03,0,0
23,37,1.13e-06,0,0
23,50,1.05e-10,0,0
23,54,3.71e-03,0,0
23,87,1.16e-06,0,0
23,94,1.32e-06,0,0
24,127,6.89e-10,0,1
24,162,7.29e-08,0,1
24,190,1.78e-03,0,1
24,197,3.22e-03,0,1
25,14,1.50e-04,0,0
25,21,1.31e-08,0,0
25,145,2.19e-06,0,1
25,155,5.14e-10,0,1
25,171,2.23e-08,0,1
25,179,4.74e-04,0,1
25,186,4.37e-03,0,1
26,123,1.05e-04,0,1
26,132,4.54e-09,0,1
26,140,3.99e-06,0,1
26,170,2.26e-03,0,1
26,185,2.63e-03,0,1
27,117,2.89e-04,0,1
27,136,4.71e-03,0,1
27,147,1.62e-06,0,1
27,151,1.15e-09,0,1
27,159,1.03e-07,0,1
27,166,1.76e-07,0,1
27,194,4.10e-10,0,1
28,142,1.78e-08,0,1
28,181,4.97e-03,0,1
28,198,3.34e-05,0,1
