i,j,val,ci,cj
0,75,6.97e-04,0,0
0,99,4.28e-03,0,0
0,107,2.67e-05,0,0
1,109,3.87e-03,0,0
1,137,7.11e-10,0,1
1,156,1.13e-03,0,1
1,180,1.09e-07,0,1
1,181,6.00e-10,0,1
2,15,1.46e-08,0,0
2,51,7.56e-07,0,0
2,73,7.19e-10,0,0
2,100,4.34e-05,0,0
2,197,4.96e-03,0,1
3,89,3.71e-06,0,0
3,105,5.00e-03,0,0
4,102,4.99e-03,0,0
4,137,5.86e-06,0,1
5,61,1.20e-05,0,0
5,83,4.99e-03,0,0
6,16,1.89e-03,0,0
6,44,6.04e-08,0,0
6,61,3.94e-08,0,0
6,83,3.77e-06,0,0
6,86,3.11e-03,0,0
6,177,1.71e-06,0,1
7,45,3.31e-03,0,0
7,63,7.46e-04,0,0
7,85,7.23e-05,0,0
7,183,8.73e-04,0,1
8,0,2.23e-09,0,0
8,24,8.86e-07,0,0
8,53,1.22e-03,0,0
8,81,3.69e-03,0,0
8,110,9.20e-05,0,0
9,57,3.42e-05,0,0
9,89,3.97e-10,0,0
9,105,1.75e-06,0,0
9,108,4.96e-03,0,0
10,3,1.44e-03,0,0
10,147,6.42e-09,0,1
10,175,3.56e-03,0,1
11,13,1.19e-03,0,0
11,40,3.61e-03,0,0
11,59,3.48e-10,0,0
11,60,1.54e-07,0,0
11,125,1.97e-04,0,1
12,36,4.49e-04,0,0
12,78,2.64e-08,0,0
12,129,4.55e-03,0,1
13,76,6.02e-04,0,0
13,85,8.96e-09,0,0
13,92,4.40e-03,0,0
13,133,1.16e-06,0,1
14,2,1.48e-03,0,0
14,8,3.46e-03,0,0
14,21,6.17e-05,0,0
15,1,1.42e-03,0,0
15,17,1.33e-05,0,0
15,33,3.57e-03,0,0
15,72,3.79e-09,0,0
16,41,3.63e-09,0,0
16,64,3.27e-10,0,0
16,84,5.00e-03,0,0
17,102,2.61e-06,0,0
17,109,3.43e-06,0,0
17,137,4.99e-03,0,1
18,10,2.06e-07,0,0
18,40,2.18e-04,0,0
18,88,4.43e-04,0,0
18,125,4.34e-03,0,1
19,73,3.96e-03,0,0
19,106,1.04e-03,0,0
20,111,5.00e-03,0,0
