i,j,val,ci,cj
0,20,2.09e-03,0,0
0,81,2.91e-03,0,0
1,12,3.69e-03,0,0
1,51,9.13e-04,0,0
1,112,4.02e-04,0,0
2,65,1.77e-03,0,0
2,84,2.48e-03,0,0
2,193,7.56e-04,0,1
3,66,1.08e-03,0,0
3,74,6.96e-06,0,0
3,82,3.92e-03,0,0
4,12,4.58e-09,0,0
4,52,4.13e-03,0,0
4,80,8.65e-04,0,0
4,112,3.54e-06,0,0
5,5,3.94e-03,0,0
5,6,9.92e-05,0,0
5,28,4.09e-04,0,0
5,90,5.53e-04,0,0
6,5,3.71e-04,0,0
6,6,2.65e-03,0,0
6,28,1.98e-03,0,0
6,90,2.45e-09,0,0
7,11,1.28e-04,0,0
7,18,4.39e-03,0,0
7,27,4.13e-04,0,0
7,35,5.66e-05,0,0
7,38,1.08e-05,0,0
8,7,2.00e-03,0,0
8,31,3.92e-04,0,0
8,32,2.61e-03,0,0
9,66,7.95e-04,0,0
9,78,7.02e-08,0,0
9,82,1.09e-03,0,0
9,96,3.12e-03,0,0
10,7,1.82e-09,0,0
10,13,1.32e-03,0,0
10,42,6.10e-09,0,0
10,59,3.68e-03,0,0
11,29,1.91e-04,0,0
11,50,1.91e-03,0,0
11,55,2.72e-03,0,0
11,94,1.79e-04,0,0
12,15,7.01e-09,0,0
12,26,3.85e-05,0,0
12,73,4.96e-03,0,0
12,106,2.39e-10,0,0
13,7,6.76e-04,0,0
13,31,9.97e-04,0,0
13,32,5.03e-04,0,0
13,43,1.13e-09,0,0
13,101,2.82e-03,0,0
14,45,1.07e-09,0,0
14,76,2.00e-07,0,0
14,85,1.71e-03,0,0
14,92,1.33e-03,0,0
14,111,1.96e-03,0,0
15,99,7.63e-06,0,0
15,104,1.61e-03,0,0
15,107,3.38e-03,0,0
16,10,5.19e-09,0,0
16,22,1.13e-09,0,0
16,44,3.60e-06,0,0
16,46,1.28e-07,0,0
16,63,3.34e-09,0,0
16,88,5.00e-03,0,0
17,12,1.04e-03,0,0
17,52,8.69e-04,0,0
17,80,4.50e-04,0,0
17,112,2.64e-03,0,0
18,29,2.76e-04,0,0
18,55,3.88e-08,0,0
18,67,1.27e-03,0,0
18,89,1.31e-09,0,0
18,91,3.45e-03,0,0
19,53,4.56e-09,0,0
19,64,4.99e-03,0,0
19,192,5.72e-07,0,1
19,193,4.72e-06,0,1
20,1,4.90e-03,0,0
20,17,1.01e-08,0,0
20,33,9.62e-05,0,0
21,36,1.45e-10,0,0
21,45,1.10e-03,0,0
21,63,1.87e-10,0,0
21,85,3.29e-03,0,0
21,111,6.09e-04,0,0
22,6,2.16e-10,0,0
22,22,2.52e-05,0,0
22,28,2.80e-10,0,0
22,42,2.84e-06,0,0
22,48,8.53e-05,0,0
22,62,4.89e-03,0,0
23,19,1.15e-06,0,0
23,50,4.62e-08,0,0
23,54,3.21e-04,0,0
23,75,1.59e-07,0,0
23,87,9.31e-10,0,0
23,94,4.68e-03,0,0
24,37,9.90e-06,0,0
24,78,2.80e-09,0,0
24,98,4.99e-03,0,0
25,20,2.91e-03,0,0
25,81,2.09e-03,0,0
26,99,8.55e-05,0,0
26,104,3.38e-03,0,0
26,107,1.45e-03,0,0
26,109,8.19e-05,0,0
27,29,1.45e-10,0,0
27,89,3.45e-03,0,0
27,91,1.55e-03,0,0
28,5,1.39e-04,0,0
28,6,2.25e-03,0,0
28,28,2.61e-03,0,0
28,90,1.20e-09,0,0
29,3,1.56e-03,0,0
29,9,5.39e-04,0,0
29,24,3.73e-08,0,0
29,97,2.90e-03,0,0
30,41,2.25e-04,0,0
30,64,4.63e-06,0,0
30,65,1.56e-04,0,0
30,84,1.05e-03,0,0
30,193,3.56e-03,0,1
31,11,8.85e-07,0,0
31,18,6.07e-04,0,0
31,27,4.39e-03,0,0
31,35,4.47e-08,0,0
31,38,1.01e-07,0,0
32,11,3.31e-03,0,0
32,18,2.75e-06,0,0
32,35,1.43e-03,0,0
32,38,2.61e-04,0,0
33,12,2.74e-04,0,0
33,51,4.09e-03,0,0
33,112,6.39e-04,0,0
34,59,1.31e-03,0,0
34,60,2.77e-07,0,0
34,80,3.69e-03,0,0
35,23,6.14e-04,0,0
35,67,2.30e-05,0,0
35,75,2.62e-08,0,0
35,102,4.36e-03,0,0
36,1,8.42e-05,0,0
36,33,4.90e-03,0,0
36,60,1.72e-05,0,0
36,72,1.19e-09,0,0
37,0,6.62e-04,0,0
37,25,2.07e-03,0,0
37,53,2.27e-03,0,0
37,192,2.61e-09,0,1
38,29,1.44e-03,0,0
38,50,1.33e-03,0,0
38,55,2.21e-03,0,0
38,94,1.87e-05,0,0
39,14,1.62e-03,0,0
39,49,3.38e-03,0,0
39,78,3.54e-06,0,0
40,7,2.30e-03,0,0
40,31,1.00e-03,0,0
40,32,1.69e-03,0,0
40,101,2.22e-09,0,0
41,16,5.00e-03,0,0
41,39,4.95e-07,0,0
42,7,1.91e-05,0,0
42,27,1.96e-04,0,0
42,31,2.61e-03,0,0
42,32,1.71e-09,0,0
42,43,7.68e-08,0,0
42,62,2.99e-09,0,0
42,101,2.18e-03,0,0
43,11,6.50e-06,0,0
43,38,1.29e-03,0,0
43,67,3.71e-03,0,0
44,22,4.57e-03,0,0
44,42,2.63e-10,0,0
44,48,4.30e-04,0,0
45,1,1.10e-05,0,0
45,10,7.41e-04,0,0
45,17,5.78e-04,0,0
45,34,1.03e-08,0,0
45,40,3.96e-04,0,0
45,46,1.19e-09,0,0
45,60,3.27e-03,0,0
46,13,3.68e-03,0,0
46,40,3.25e-07,0,0
46,59,2.99e-06,0,0
46,60,1.32e-03,0,0
47,5,5.51e-04,0,0
47,77,4.45e-03,0,0
47,90,3.46e-07,0,0
48,6,1.25e-06,0,0
48,22,4.02e-04,0,0
48,28,1.78e-06,0,0
48,48,4.48e-03,0,0
48,62,1.11e-04,0,0
49,51,1.07e-07,0,0
49,93,1.32e-03,0,0
49,100,1.79e-04,0,0
49,112,2.65e-05,0,0
49,113,3.48e-03,0,0
50,24,6.87e-07,0,0
50,71,2.79e-03,0,0
50,87,6.72e-06,0,0
50,97,2.29e-06,0,0
50,110,2.20e-03,0,0
51,73,4.20e-05,0,0
51,95,4.96e-03,0,0
51,106,8.95e-07,0,0
52,15,8.30e-06,0,0
52,26,4.96e-03,0,0
52,73,1.68e-07,0,0
52,113,3.31e-05,0,0
53,37,4.99e-03,0,0
53,57,1.47e-05,0,0
54,24,5.11e-05,0,0
54,53,2.68e-03,0,0
54,64,1.80e-06,0,0
54,71,6.08e-07,0,0
54,110,1.47e-03,0,0
54,192,3.01e-04,0,1
54,193,4.90e-04,0,1
55,24,1.28e-07,0,0
55,71,1.44e-03,0,0
55,87,1.20e-03,0,0
55,97,2.10e-03,0,0
55,110,2.60e-04,0,0
56,37,4.45e-06,0,0
56,78,5.00e-03,0,0
57,9,4.46e-03,0,0
57,74,5.34e-04,0,0
57,77,8.35e-07,0,0
57,114,3.21e-06,0,0
58,17,3.57e-10,0,0
58,34,3.96e-03,0,0
58,36,1.04e-03,0,0
58,46,1.52e-10,0,0
59,35,1.23e-07,0,0
59,43,5.00e-03,0,0
59,100,1.26e-06,0,0
60,32,1.96e-04,0,0
60,100,4.80e-03,0,0
