i,j,val,ci,cj
0,14,9.37e-04,0,0
0,21,5.17e-08,0,0
0,96,1.98e-08,0,0
0,125,2.06e-06,0,1
0,129,3.98e-03,0,1
0,139,5.82e-05,0,1
0,149,2.34e-05,0,1
0,155,3.29e-08,0,1
1,20,2.71e-09,0,0
1,45,9.14e-10,0,0
1,58,1.93e-04,0,0
1,76,2.21e-09,0,0
1,85,4.38e-03,0,0
1,92,4.23e-04,0,0
2,41,3.29e-08,0,0
2,64,1.34e-04,0,0
2,65,5.66e-09,0,0
2,81,1.30e-03,0,0
2,84,6.65e-06,0,0
2,98,3.56e-03,0,0
2,110,2.07e-10,0,0
3,39,1.25e-06,0,0
3,56,5.00e-03,0,0
4,12,4.03e-07,0,0
4,52,4.87e-03,0,0
4,112,1.34e-04,0,0
5,119,8.94e-07,0,1
5,154,1.74e-07,0,1
5,163,1.17e-06,0,1
5,188,3.56e-06,0,1
5,192,4.99e-03,0,1
6,134,2.39e-03,0,1
6,153,4.60e-04,0,1
6,199,2.15e-03,0,1
7,11,1.92e-03,0,0
7,18,1.18e-03,0,0
7,27,1.04e-06,0,0
7,38,1.89e-03,0,0
8,7,4.11e-04,0,0
8,31,3.39e-04,0,0
8,32,3.99e-03,0,0
8,43,4.00e-10,0,0
8,101,2.63e-04,0,0
9,116,3.64e-10,0,1
9,117,2.68e-06,0,1
9,147,6.69e-06,0,1
9,151,1.58e-03,0,1
9,157,2.10e-03,0,1
9,194,1.31e-03,0,1
10,131,3.34e-06,0,1
10,144,1.44e-09,0,1
10,154,5.00e-03,0,1
10,188,1.05e-07,0,1
10,192,1.27e-08,0,1
11,14,4.06e-03,0,0
11,21,5.93e-08,0,0
11,61,1.71e-09,0,0
11,96,9.39e-04,0,0
12,15,5.24e-06,0,0
12,26,4.98e-05,0,0
12,73,2.04e-03,0,0
12,95,1.38e-04,0,0
12,106,2.77e-03,0,0
13,18,3.38e-05,0,0
13,43,4.97e-03,0,0
13,101,2.46e-08,0,0
14,123,1.58e-04,0,1
14,140,2.21e-03,0,1
14,153,1.42e-09,0,1
14,170,2.63e-03,0,1
14,185,2.56e-07,0,1
15,99,9.27e-04,0,0
15,104,1.32e-04,0,0
15,107,3.94e-03,0,0
16,6,1.23e-10,0,0
16,22,1.37e-03,0,0
16,28,2.52e-09,0,0
16,42,6.85e-05,0,0
16,48,3.56e-03,0,0
17,134,1.60e-04,0,1
17,153,1.99e-03,0,1
17,199,2.85e-03,0,1
18,61,5.00e-03,0,0
18,103,3.65e-08,0,0
19,0,1.03e-03,0,0
19,25,3.97e-03,0,0
19,81,1.72e-10,0,0
20,33,5.74e-05,0,0
20,49,2.87e-06,0,0
20,60,4.87e-03,0,0
20,72,6.63e-05,0,0
21,10,2.71e-04,0,0
21,16,5.51e-07,0,0
21,44,4.68e-03,0,0
21,46,2.58e-05,0,0
21,63,7.00e-09,0,0
21,86,1.55e-05,0,0
21,88,4.06e-06,0,0
22,62,1.47e-03,0,0
22,70,3.53e-03,0,0
22,105,2.01e-08,0,0
23,123,9.61e-05,0,1
23,132,7.08e-09,0,1
23,140,4.92e-06,0,1
23,170,2.36e-03,0,1
23,185,2.54e-03,0,1
24,117,2.95e-04,0,1
24,136,4.70e-03,0,1
24,147,1.76e-06,0,1
24,159,1.16e-07,0,1
25,141,6.99e-05,0,1
25,151,7.22e-07,0,1
25,157,1.30e-03,0,1
25,168,1.27e-08,0,1
25,191,3.63e-03,0,1
26,99,3.85e-03,0,0
26,104,1.31e-04,0,0
26,107,1.02e-03,0,0
27,143,5.00e-03,0,1
27,151,1.54e-07,0,1
27,157,3.51e-06,0,1
27,161,2.57e-09,0,1
28,5,1.40e-06,0,0
28,6,8.22e-05,0,0
28,28,2.45e-07,0,0
28,47,2.69e-03,0,0
28,77,1.87e-05,0,0
28,105,2.20e-03,0,0
29,45,5.03e-04,0,0
29,76,9.84e-06,0,0
29,85,1.12e-04,0,0
29,92,2.01e-04,0,0
29,103,5.99e-10,0,0
29,111,4.17e-03,0,0
30,41,3.93e-06,0,0
30,64,4.86e-03,0,0
30,81,1.34e-04,0,0
30,98,3.53e-09,0,0
31,151,3.41e-03,0,1
31,157,1.59e-03,0,1
32,11,2.59e-03,0,0
32,18,1.85e-07,0,0
32,38,2.41e-03,0,0
33,14,7.20e-10,0,0
33,21,4.26e-08,0,0
33,61,3.68e-10,0,0
33,76,3.42e-03,0,0
33,92,7.58e-04,0,0
33,103,8.26e-04,0,0
33,111,1.86e-08,0,0
34,4,5.00e-03,0,0
34,17,1.38e-08,0,0
35,117,2.75e-03,0,1
35,136,2.95e-04,0,1
35,147,1.36e-04,0,1
35,159,1.76e-03,0,1
35,176,6.33e-05,0,1
36,49,1.59e-03,0,0
36,59,4.25e-05,0,0
36,60,7.62e-08,0,0
36,72,3.37e-03,0,0
36,80,3.89e-10,0,0
37,144,4.12e-09,0,1
37,148,4.99e-08,0,1
37,150,5.00e-03,0,1
38,29,2.17e-05,0,0
38,50,2.45e-03,0,0
38,55,2.49e-03,0,0
38,94,3.31e-05,0,0
39,39,2.13e-04,0,0
39,66,4.58e-03,0,0
39,82,2.05e-04,0,0
40,7,2.85e-05,0,0
40,31,4.65e-05,0,0
40,32,1.70e-04,0,0
40,43,1.52e-05,0,0
40,101,4.74e-03,0,0
41,118,1.15e-05,0,1
41,177,4.65e-03,0,1
41,183,8.00e-10,0,1
41,184,3.38e-04,0,1
42,137,4.35e-03,0,1
42,159,1.12e-06,0,1
42,176,5.85e-04,0,1
42,178,6.78e-05,0,1
43,14,1.46e-07,0,0
43,21,9.52e-04,0,0
43,76,1.57e-03,0,0
43,92,2.47e-03,0,0
44,5,9.34e-09,0,0
44,6,4.06e-03,0,0
44,22,1.65e-09,0,0
44,28,9.37e-04,0,0
44,42,1.41e-08,0,0
44,48,2.28e-07,0,0
44,62,2.58e-10,0,0
45,21,4.05e-03,0,0
45,76,5.90e-09,0,0
45,92,9.54e-04,0,0
46,7,2.02e-05,0,0
46,13,4.66e-09,0,0
46,31,5.52e-06,0,0
46,32,2.32e-07,0,0
46,42,1.40e-05,0,0
46,59,4.96e-03,0,0
47,3,2.41e-04,0,0
47,108,1.32e-07,0,0
47,114,4.76e-03,0,0
48,151,1.54e-08,0,1
48,157,2.09e-10,0,1
48,160,4.56e-03,0,1
48,166,4.37e-04,0,1
49,15,5.55e-07,0,0
49,26,2.66e-07,0,0
49,93,2.02e-04,0,0
49,100,3.19e-07,0,0
49,113,4.80e-03,0,0
50,16,1.01e-04,0,0
50,61,1.07e-09,0,0
50,86,1.20e-07,0,0
50,103,4.17e-03,0,0
50,111,7.25e-04,0,0
51,23,1.45e-04,0,0
51,95,4.85e-03,0,0
51,102,7.14e-06,0,0
51,106,2.65e-09,0,0
52,15,2.06e-03,0,0
52,26,2.94e-03,0,0
52,73,2.93e-07,0,0
53,121,2.01e-10,0,1
53,167,3.10e-05,0,1
53,190,3.27e-03,0,1
53,197,1.70e-03,0,1
54,124,1.04e-10,0,1
54,146,6.27e-07,0,1
54,153,7.48e-05,0,1
54,196,4.92e-03,0,1
55,24,1.58e-07,0,0
55,53,2.80e-04,0,0
55,71,3.16e-03,0,0
55,81,9.75e-07,0,0
55,110,1.56e-03,0,0
56,117,2.69e-04,0,1
56,137,4.29e-07,0,1
56,147,7.65e-04,0,1
56,156,3.95e-09,0,1
56,159,3.24e-03,0,1
56,176,2.39e-07,0,1
56,178,7.25e-04,0,1
56,180,1.50e-08,0,1
