i,j,val,ci,cj
0,0,5.00e-03,0,0
1,1,4.53e-03,0,0
1,33,4.69e-04,0,0
2,2,5.00e-03,0,0
2,8,4.70e-10,0,0
3,3,5.00e-03,0,0
4,4,5.00e-03,0,0
5,5,4.91e-03,0,0
5,6,8.75e-05,0,0
6,5,8.75e-05,0,0
6,6,4.91e-03,0,0
7,7,2.59e-03,0,0
7,31,1.94e-03,0,0
7,32,4.68e-04,0,0
8,2,4.65e-10,0,0
8,8,5.00e-03,0,0
9,9,5.00e-03,0,0
10,10,4.99e-03,0,0
10,46,7.71e-06,0,0
10,88,7.98e-08,0,0
11,11,5.00e-03,0,0
12,12,5.00e-03,0,0
12,51,4.38e-07,0,0
12,52,1.31e-06,0,0
12,93,1.17e-10,0,0
13,13,4.99e-03,0,0
13,40,1.46e-05,0,0
13,42,1.15e-10,0,0
14,14,5.00e-03,0,0
14,76,2.30e-09,0,0
15,15,5.00e-03,0,0
16,16,5.00e-03,0,0
16,86,3.26e-06,0,0
17,1,1.68e-10,0,0
17,17,5.00e-03,0,0
18,18,5.00e-03,0,0
19,19,4.99e-03,0,0
19,54,1.47e-05,0,0
20,20,4.98e-03,0,0
20,29,2.44e-05,0,0
21,21,5.00e-03,0,0
22,22,3.50e-03,0,0
22,48,1.50e-03,0,0
23,23,5.00e-03,0,0
23,95,1.70e-10,0,0
24,24,5.00e-03,0,0
25,25,5.00e-03,0,0
26,26,5.00e-03,0,0
26,97,2.30e-07,0,0
27,27,5.00e-03,0,0
28,28,5.00e-03,0,0
29,20,2.44e-05,0,0
29,29,4.98e-03,0,0
29,98,2.01e-09,0,0
30,30,5.00e-03,0,0
30,50,2.66e-10,0,0
31,7,1.94e-03,0,0
31,31,2.98e-03,0,0
31,32,7.83e-05,0,0
32,7,4.68e-04,0,0
32,31,7.83e-05,0,0
32,32,4.45e-03,0,0
33,1,4.69e-04,0,0
33,33,4.53e-03,0,0
34,34,5.00e-03,0,0
35,35,5.00e-03,0,0
36,36,4.96e-03,0,0
36,78,3.60e-05,0,0
37,37,5.00e-03,0,0
38,38,5.00e-03,0,0
39,39,5.00e-03,0,0
39,114,2.23e-08,0,0
40,13,1.46e-05,0,0
40,40,4.99e-03,0,0
41,41,5.00e-03,0,0
41,64,6.81e-07,0,0
42,13,2.98e-10,0,0
42,42,5.00e-03,0,0
43,43,5.00e-03,0,0
44,44,5.00e-03,0,0
45,45,5.00e-03,0,0
45,63,1.19e-08,0,0
45,85,3.97e-09,0,0
46,10,7.71e-06,0,0
46,46,4.99e-03,0,0
46,63,8.55e-10,0,0
47,47,5.00e-03,0,0
48,22,1.50e-03,0,0
48,48,3.50e-03,0,0
49,49,2.75e-03,0,0
49,72,2.25e-03,0,0
50,30,2.73e-10,0,0
50,50,5.00e-03,0,0
51,12,4.43e-07,0,0
51,51,5.00e-03,0,0
52,12,1.31e-06,0,0
52,52,5.00e-03,0,0
52,112,1.45e-10,0,0
53,53,4.71e-03,0,0
53,81,2.94e-04,0,0
54,19,1.47e-05,0,0
54,54,4.99e-03,0,0
55,55,5.00e-03,0,0
56,56,5.00e-03,0,0
57,57,3.59e-03,0,0
57,108,1.41e-03,0,0
58,58,5.00e-03,0,0
58,68,4.20e-07,0,0
58,79,6.75e-08,0,0
59,59,5.00e-03,0,0
60,60,5.00e-03,0,0
61,61,5.00e-03,0,0
61,96,3.63e-08,0,0
62,62,5.00e-03,0,0
63,45,1.06e-08,0,0
63,46,1.44e-09,0,0
63,63,5.00e-03,0,0
64,41,6.57e-07,0,0
64,64,5.00e-03,0,0
64,81,8.45e-08,0,0
65,65,5.00e-03,0,0
66,66,5.00e-03,0,0
67,67,5.00e-03,0,0
68,58,2.85e-07,0,0
68,68,3.38e-03,0,0
68,79,1.61e-03,0,0
69,69,5.00e-03,0,0
69,99,2.33e-09,0,0
70,70,5.00e-03,0,0
71,71,5.00e-03,0,0
72,49,2.25e-03,0,0
72,72,2.75e-03,0,0
73,73,5.00e-03,0,0
74,74,5.00e-03,0,0
74,77,7.41e-10,0,0
74,114,1.21e-09,0,0
75,75,5.00e-03,0,0
76,14,3.20e-10,0,0
76,76,3.21e-03,0,0
76,92,1.79e-03,0,0
77,74,8.50e-10,0,0
77,77,5.00e-03,0,0
78,36,3.60e-05,0,0
78,78,4.96e-03,0,0
79,58,4.58e-08,0,0
79,68,1.61e-03,0,0
79,79,3.39e-03,0,0
80,80,5.00e-03,0,0
81,53,2.94e-04,0,0
81,64,4.73e-08,0,0
81,81,4.71e-03,0,0
82,82,5.00e-03,0,0
