i,j,val,ci,cj
0,65,2.44e-03,0,0
0,84,2.56e-03,0,0
0,110,9.37e-10,0,0
1,36,6.70e-07,0,0
1,45,2.43e-03,0,0
1,58,8.63e-10,0,0
1,68,4.78e-09,0,0
1,79,2.16e-05,0,0
1,85,1.14e-04,0,0
1,144,2.43e-03,0,1
2,95,1.93e-03,0,0
2,104,4.52e-08,0,0
2,106,6.99e-06,0,0
2,109,3.06e-03,0,0
3,29,1.73e-03,0,0
3,91,5.15e-06,0,0
3,108,3.26e-03,0,0
4,58,1.38e-06,0,0
4,68,4.34e-03,0,0
4,79,6.54e-04,0,0
5,5,4.46e-03,0,0
5,6,3.65e-04,0,0
5,28,1.33e-04,0,0
5,77,5.76e-10,0,0
5,90,4.47e-05,0,0
6,5,1.04e-04,0,0
6,6,2.66e-03,0,0
6,28,2.24e-03,0,0
6,90,2.61e-08,0,0
7,13,3.38e-04,0,0
7,40,1.95e-03,0,0
7,42,4.53e-06,0,0
7,88,1.02e-03,0,0
7,123,1.69e-03,0,1
8,45,4.35e-04,0,0
8,63,5.99e-06,0,0
8,85,4.36e-06,0,0
8,111,4.56e-03,0,0
9,71,2.22e-08,0,0
9,97,3.27e-03,0,0
9,108,1.73e-03,0,0
10,76,1.66e-05,0,0
10,85,4.88e-03,0,0
10,92,9.50e-05,0,0
10,103,7.68e-06,0,0
10,111,5.23e-10,0,0
11,7,1.30e-03,0,0
11,31,5.40e-05,0,0
11,32,2.86e-03,0,0
11,101,7.86e-04,0,0
12,1,3.85e-03,0,0
12,4,1.44e-09,0,0
12,17,8.54e-04,0,0
12,33,2.96e-04,0,0
13,10,6.23e-05,0,0
13,46,2.53e-03,0,0
13,63,1.95e-06,0,0
13,88,2.41e-03,0,0
14,8,2.15e-03,0,0
14,39,2.85e-03,0,0
14,57,1.46e-10,0,0
15,12,8.32e-10,0,0
15,52,4.15e-06,0,0
15,112,5.00e-03,0,0
16,61,5.00e-03,0,0
16,82,8.94e-07,0,0
16,96,3.96e-06,0,0
17,58,1.29e-05,0,0
17,68,6.59e-04,0,0
17,79,4.33e-03,0,0
17,85,2.49e-09,0,0
18,7,2.66e-03,0,0
18,31,2.34e-03,0,0
18,32,1.18e-07,0,0
18,42,7.85e-10,0,0
19,23,1.71e-06,0,0
19,99,1.91e-06,0,0
19,102,2.63e-04,0,0
19,104,3.91e-05,0,0
19,107,4.69e-03,0,0
19,109,3.49e-06,0,0
20,49,3.68e-03,0,0
20,180,1.32e-03,0,1
20,181,6.10e-10,0,1
21,8,2.85e-03,0,0
21,57,2.15e-03,0,0
22,5,1.11e-10,0,0
22,22,1.19e-08,0,0
22,28,1.06e-08,0,0
22,44,4.14e-03,0,0
22,48,6.57e-05,0,0
22,86,7.92e-04,0,0
22,90,4.17e-06,0,0
23,35,5.71e-04,0,0
23,43,5.77e-08,0,0
23,100,4.43e-03,0,0
23,113,1.34e-08,0,0
24,71,8.26e-07,0,0
24,87,5.00e-03,0,0
25,65,2.56e-03,0,0
25,84,2.44e-03,0,0
25,110,1.12e-08,0,0
26,12,9.57e-06,0,0
26,52,4.98e-03,0,0
26,80,2.46e-09,0,0
26,112,8.93e-06,0,0
27,7,3.55e-05,0,0
27,31,2.59e-03,0,0
27,42,2.37e-03,0,0
28,5,4.37e-04,0,0
28,6,1.97e-03,0,0
28,28,2.59e-03,0,0
28,90,1.93e-06,0,0
29,11,1.41e-04,0,0
29,18,1.67e-03,0,0
29,27,7.64e-10,0,0
29,38,1.18e-03,0,0
29,67,2.01e-03,0,0
30,104,3.85e-03,0,0
30,107,9.12e-07,0,0
30,109,1.15e-03,0,0
31,13,7.37e-04,0,0
31,40,1.22e-03,0,0
31,42,9.91e-04,0,0
31,88,1.58e-03,0,0
31,123,4.72e-04,0,1
32,13,3.22e-04,0,0
32,40,1.83e-03,0,0
32,42,4.42e-10,0,0
32,60,5.67e-06,0,0
32,88,1.31e-07,0,0
32,123,2.84e-03,0,1
33,36,2.43e-03,0,0
33,45,2.19e-07,0,0
33,144,2.57e-03,0,1
34,58,4.99e-03,0,0
34,68,1.26e-08,0,0
34,76,1.84e-08,0,0
34,85,1.97e-06,0,0
34,92,9.56e-06,0,0
35,7,7.55e-04,0,0
35,31,3.46e-06,0,0
35,32,1.62e-03,0,0
35,59,6.38e-06,0,0
35,80,2.61e-03,0,0
36,21,2.84e-03,0,0
36,49,2.32e-05,0,0
36,76,3.70e-05,0,0
36,92,1.46e-03,0,0
36,142,9.95e-08,0,1
36,180,9.57e-06,0,1
36,181,6.27e-04,0,1
37,99,4.69e-03,0,0
37,107,3.10e-04,0,0
38,7,2.52e-04,0,0
38,31,1.41e-05,0,0
38,32,5.17e-04,0,0
38,43,4.81e-10,0,0
38,101,4.22e-03,0,0
39,24,5.00e-03,0,0
39,53,4.55e-06,0,0
40,45,1.42e-04,0,0
40,46,3.17e-07,0,0
40,63,4.41e-03,0,0
40,85,9.21e-10,0,0
40,111,4.48e-04,0,0
41,30,1.87e-04,0,0
41,69,4.81e-03,0,0
42,22,4.38e-03,0,0
42,44,6.01e-04,0,0
42,48,2.24e-05,0,0
42,88,4.86e-08,0,0
43,13,5.59e-08,0,0
43,42,2.07e-06,0,0
43,59,5.00e-03,0,0
44,83,8.38e-04,0,0
44,86,4.16e-03,0,0
44,90,4.97e-06,0,0
45,14,3.44e-03,0,0
45,21,5.40e-04,0,0
45,49,1.02e-03,0,0
45,76,5.28e-10,0,0
46,21,1.55e-09,0,0
46,76,1.71e-03,0,0
46,92,3.29e-03,0,0
46,103,1.14e-09,0,0
47,47,1.42e-03,0,0
47,105,3.58e-03,0,0
48,5,1.15e-06,0,0
48,6,4.20e-07,0,0
48,22,2.88e-08,0,0
48,28,4.53e-05,0,0
48,44,2.61e-04,0,0
48,48,5.36e-04,0,0
48,86,4.58e-05,0,0
48,90,4.11e-03,0,0
49,4,6.49e-04,0,0
49,34,1.46e-03,0,0
49,36,3.63e-04,0,0
49,186,2.52e-03,0,1
50,11,1.98e-03,0,0
50,18,1.34e-10,0,0
50,23,2.81e-08,0,0
50,38,1.49e-03,0,0
50,67,1.53e-03,0,0
50,102,1.76e-10,0,0
51,1,8.37e-04,0,0
51,33,4.16e-03,0,0
51,60,1.03e-09,0,0
51,72,2.12e-06,0,0
51,182,4.54e-07,0,1
52,4,3.50e-03,0,0
52,17,1.50e-03,0,0
53,65,4.54e-08,0,0
53,71,4.89e-03,0,0
53,84,2.35e-09,0,0
53,87,7.92e-07,0,0
53,110,1.07e-04,0,0
54,23,3.61e-04,0,0
54,102,4.64e-03,0,0
55,11,2.64e-03,0,0
55,18,2.52e-07,0,0
55,38,2.31e-03,0,0
55,67,5.48e-05,0,0
56,71,1.07e-04,0,0
56,110,4.89e-03,0,0
57,29,5.94e-08,0,0
57,89,2.86e-04,0,0
57,91,4.71e-03,0,0
58,37,5.00e-03,0,0
59,10,4.94e-03,0,0
59,34,9.00e-06,0,0
59,46,5.04e-05,0,0
60,34,1.60e-10,0,0
60,36,3.32e-10,0,0
60,45,1.99e-03,0,0
60,46,2.42e-03,0,0
60,63,5.85e-04,0,0
61,66,3.13e-03,0,0
61,82,2.28e-04,0,0
61,114,1.65e-03,0,0
62,22,6.24e-04,0,0
62,48,4.38e-03,0,0
63,14,1.58e-06,0,0
63,21,1.62e-03,0,0
63,76,3.24e-03,0,0
63,92,1.41e-04,0,0
64,19,4.96e-03,0,0
64,30,3.86e-05,0,0
64,54,3.28e-07,0,0
65,2,1.57e-03,0,0
65,30,1.11e-04,0,0
65,69,1.33e-04,0,0
65,75,2.88e-03,0,0
65,99,3.10e-04,0,0
66,24,4.42e-06,0,0
66,53,5.00e-03,0,0
67,43,5.00e-03,0,0
68,20,6.69e-08,0,0
68,81,5.00e-03,0,0
69,104,1.12e-03,0,0
69,106,3.09e-03,0,0
69,107,5.07e-09,0,0
69,109,7.88e-04,0,0
70,42,2.40e-04,0,0
70,62,4.76e-03,0,0
71,50,2.30e-03,0,0
71,54,7.16e-09,0,0
71,55,1.82e-03,0,0
71,94,8.72e-04,0,0
72,4,2.50e-06,0,0
72,34,3.05e-04,0,0
72,36,2.21e-03,0,0
72,186,2.48e-03,0,1
73,12,4.99e-03,0,0
73,51,4.72e-06,0,0
73,52,5.22e-07,0,0
73,80,2.43e-08,0,0
73,112,1.47e-09,0,0
74,3,1.73e-03,0,0
74,9,3.27e-03,0,0
74,108,9.05e-09,0,0
74,114,1.84e-07,0,0
75,23,1.75e-09,0,0
75,35,1.76e-05,0,0
75,73,1.91e-03,0,0
75,95,3.07e-03,0,0
75,102,3.00e-10,0,0
76,57,2.24e-05,0,0
76,66,1.86e-03,0,0
76,78,2.76e-06,0,0
76,82,2.18e-07,0,0
76,96,2.04e-05,0,0
76,98,3.10e-03,0,0
77,47,3.58e-03,0,0
77,77,1.41e-03,0,0
77,108,8.62e-06,0,0
78,76,1.39e-10,0,0
78,92,7.01e-08,0,0
78,142,5.00e-03,0,1
78,181,1.20e-08,0,1
79,20,5.00e-03,0,0
79,81,6.67e-08,0,0
80,4,8.53e-04,0,0
80,17,9.22e-04,0,0
80,34,3.22e-03,0,0
81,19,3.99e-05,0,0
81,54,4.96e-03,0,0
81,87,1.66e-09,0,0
82,9,1.73e-03,0,0
82,24,2.57e-07,0,0
82,53,4.81e-09,0,0
82,56,3.65e-04,0,0
82,114,2.91e-03,0,0
83,74,4.92e-03,0,0
83,77,1.54e-09,0,0
83,114,8.23e-05,0,0
84,2,2.49e-03,0,0
84,30,8.70e-04,0,0
84,69,5.42e-05,0,0
84,75,1.58e-03,0,0
84,99,2.10e-07,0,0
85,14,2.27e-09,0,0
85,49,2.78e-04,0,0
85,78,4.72e-03,0,0
86,61,2.85e-07,0,0
86,82,1.33e-03,0,0
86,83,3.67e-03,0,0
87,23,1.24e-08,0,0
87,50,3.18e-06,0,0
87,55,9.73e-04,0,0
87,67,1.41e-03,0,0
87,75,2.89e-04,0,0
87,94,2.33e-03,0,0
87,102,3.28e-07,0,0
88,85,5.95e-09,0,0
88,86,5.84e-06,0,0
88,103,4.99e-03,0,0
88,111,2.81e-07,0,0
89,18,8.58e-10,0,0
89,27,3.34e-03,0,0
89,70,1.66e-03,0,0
90,5,1.55e-06,0,0
90,74,8.27e-05,0,0
90,77,3.59e-03,0,0
90,83,4.91e-04,0,0
90,90,8.35e-04,0,0
91,18,3.33e-03,0,0
91,27,1.67e-03,0,0
92,57,2.82e-03,0,0
92,66,1.45e-08,0,0
92,78,2.75e-04,0,0
92,96,2.65e-08,0,0
92,98,1.90e-03,0,0
93,72,2.69e-03,0,0
93,182,2.31e-03,0,1
94,11,2.37e-04,0,0
94,23,4.64e-03,0,0
94,38,2.56e-05,0,0
94,67,2.41e-07,0,0
94,102,9.89e-05,0,0
95,51,5.00e-03,0,0
95,93,1.61e-06,0,0
96,56,4.64e-03,0,0
96,114,3.65e-04,0,0
97,29,3.27e-03,0,0
97,50,1.07e-06,0,0
97,55,1.73e-03,0,0
98,2,9.39e-04,0,0
98,19,4.70e-07,0,0
98,30,3.80e-03,0,0
98,54,1.12e-05,0,0
98,69,4.83e-07,0,0
98,75,2.54e-04,0,0
98,94,2.32e-07,0,0
99,15,9.89e-06,0,0
99,26,1.18e-04,0,0
99,73,2.99e-03,0,0
99,106,1.88e-03,0,0
100,59,3.79e-07,0,0
100,60,5.00e-03,0,0
100,72,1.21e-08,0,0
100,182,3.17e-07,0,1
101,13,3.61e-03,0,0
101,40,3.64e-09,0,0
101,42,1.39e-03,0,0
102,35,4.42e-03,0,0
102,100,5.76e-04,0,0
102,113,7.40e-06,0,0
103,66,1.72e-05,0,0
103,82,3.44e-03,0,0
103,96,1.54e-03,0,0
104,15,1.58e-03,0,0
104,26,3.41e-03,0,0
104,73,8.70e-06,0,0
104,113,1.58e-10,0,0
105,62,2.42e-04,0,0
105,70,3.34e-03,0,0
105,89,6.45e-08,0,0
105,105,1.42e-03,0,0
106,51,3.00e-08,0,0
106,93,5.00e-03,0,0
106,112,1.26e-07,0,0
107,15,3.42e-03,0,0
107,26,1.47e-03,0,0
107,73,9.48e-05,0,0
107,106,1.81e-05,0,0
108,89,4.72e-03,0,0
108,91,2.84e-04,0,0
109,26,1.38e-06,0,0
109,73,1.86e-08,0,0
109,113,5.00e-03,0,0
110,50,2.69e-03,0,0
110,54,2.96e-05,0,0
110,55,4.76e-04,0,0
110,94,1.80e-03,0,0
111,14,1.56e-03,0,0
111,61,4.36e-06,0,0
111,96,3.44e-03,0,0
112,1,3.16e-04,0,0
112,4,9.77e-07,0,0
112,17,1.72e-03,0,0
112,33,5.47e-04,0,0
112,72,2.30e-03,0,0
112,182,1.08e-04,0,1
113,52,1.80e-05,0,0
113,72,1.61e-06,0,0
113,80,2.39e-03,0,0
113,182,2.59e-03,0,1
114,3,3.27e-03,0,0
114,9,1.03e-07,0,0
114,24,5.85e-09,0,0
114,97,1.73e-03,0,0
114,108,2.39e-07,0,0
115,115,3.99e-03,1,1
115,125,7.93e-04,1,1
115,141,6.01e-05,1,1
115,187,9.14e-07,1,1
115,189,1.52e-04,1,1
116,117,2.37e-03,1,1
116,136,2.23e-03,1,1
116,147,5.34e-05,1,1
116,151,7.27e-07,1,1
116,157,5.70e-08,1,1
116,159,2.28e-05,1,1
116,166,1.17e-10,1,1
116,194,3.18e-04,1,1
117,143,1.24e-05,1,1
117,151,1.41e-03,1,1
117,157,6.73e-04,1,1
117,166,2.90e-03,1,1
118,158,4.97e-03,1,1
118,173,1.38e-05,1,1
118,177,1.35e-05,1,1
119,146,4.95e-03,1,1
119,196,4.51e-05,1,1
120,119,4.96e-03,1,1
120,154,3.52e-05,1,1
121,0,2.18e-03,1,0
121,25,2.82e-03,1,0
121,64,2.18e-08,1,0
121,192,1.70e-07,1,1
122,122,1.26e-10,1,1
122,132,5.00e-03,1,1
122,141,9.92e-10,1,1
122,168,1.34e-09,1,1
122,189,3.75e-06,1,1
123,127,4.94e-03,1,1
123,130,1.34e-10,1,1
123,162,6.16e-05,1,1
123,190,1.19e-06,1,1
124,121,1.66e-03,1,1
124,128,3.33e-03,1,1
124,158,1.18e-09,1,1
124,162,1.05e-05,1,1
125,129,1.27e-03,1,1
125,139,3.62e-03,1,1
125,145,1.03e-04,1,1
125,155,1.47e-08,1,1
126,124,5.00e-03,1,1
127,126,2.14e-05,1,1
127,165,1.57e-09,1,1
127,192,3.91e-09,1,1
127,193,4.98e-03,1,1
128,0,2.82e-03,1,0
128,25,2.17e-03,1,0
128,64,3.62e-06,1,0
128,192,5.09e-08,1,1
129,135,1.98e-08,1,1
129,139,1.93e-05,1,1
129,145,5.88e-04,1,1
129,155,4.39e-03,1,1
129,171,2.15e-07,1,1
130,126,4.98e-03,1,1
130,165,2.38e-05,1,1
131,134,2.25e-03,1,1
131,140,2.28e-03,1,1
131,146,2.29e-09,1,1
131,153,9.75e-08,1,1
131,170,3.31e-08,1,1
131,199,4.77e-04,1,1
132,133,5.02e-06,1,1
132,169,4.01e-03,1,1
132,172,9.85e-04,1,1
132,187,2.04e-10,1,1
132,197,1.14e-09,1,1
133,125,1.66e-03,1,1
133,129,3.02e-03,1,1
133,133,2.43e-04,1,1
133,169,9.39e-06,1,1
133,187,6.98e-05,1,1
134,16,2.73e-07,1,0
134,39,2.15e-03,1,0
134,140,2.65e-03,1,1
134,170,6.10e-06,1,1
134,183,1.11e-07,1,1
134,190,1.25e-04,1,1
134,197,6.14e-05,1,1
135,117,4.99e-04,1,1
135,147,3.82e-03,1,1
135,194,6.80e-04,1,1
136,143,2.16e-05,1,1
136,148,1.99e-06,1,1
136,161,4.98e-03,1,1
137,120,5.00e-03,1,1
137,148,1.02e-08,1,1
137,160,9.74e-10,1,1
137,174,1.80e-06,1,1
138,140,7.87e-06,1,1
138,170,4.99e-03,1,1
139,116,2.02e-03,1,1
139,117,4.80e-08,1,1
139,135,2.13e-03,1,1
139,139,1.34e-04,1,1
139,145,1.15e-09,1,1
139,147,1.06e-04,1,1
139,155,9.72e-08,1,1
139,175,4.62e-04,1,1
139,194,1.45e-04,1,1
140,39,8.12e-08,1,0
140,121,3.02e-07,1,1
140,127,7.10e-06,1,1
140,162,4.92e-03,1,1
140,190,6.91e-05,1,1
141,115,9.06e-05,1,1
141,141,3.11e-03,1,1
141,187,1.89e-09,1,1
141,189,1.80e-03,1,1
141,191,4.87e-07,1,1
142,137,4.69e-03,1,1
142,178,3.07e-04,1,1
143,122,2.73e-03,1,1
143,138,2.27e-03,1,1
143,168,6.69e-08,1,1
144,134,4.84e-04,1,1
144,199,4.52e-03,1,1
145,116,5.75e-04,1,1
145,135,2.83e-03,1,1
145,139,2.27e-07,1,1
145,145,2.28e-06,1,1
145,147,1.33e-10,1,1
145,155,5.19e-04,1,1
145,171,9.11e-05,1,1
145,175,9.87e-04,1,1
145,198,9.77e-09,1,1
146,177,4.35e-08,1,1
146,183,2.52e-10,1,1
146,184,5.00e-03,1,1
147,136,8.37e-10,1,1
147,143,7.79e-08,1,1
147,151,2.23e-03,1,1
147,157,6.78e-04,1,1
147,166,2.09e-03,1,1
148,134,6.94e-10,1,1
148,154,1.49e-06,1,1
148,163,3.83e-05,1,1
148,188,4.96e-03,1,1
148,199,5.09e-06,1,1
149,135,4.37e-09,1,1
149,139,1.22e-03,1,1
149,147,1.41e-09,1,1
149,194,3.78e-03,1,1
150,146,4.14e-05,1,1
150,163,4.96e-03,1,1
150,199,7.95e-07,1,1
151,122,1.36e-04,1,1
151,143,4.74e-03,1,1
151,168,6.97e-05,1,1
151,195,5.81e-05,1,1
152,167,5.00e-03,1,1
153,121,3.33e-03,1,1
153,128,1.67e-03,1,1
153,162,5.56e-08,1,1
154,140,5.23e-05,1,1
154,146,1.34e-10,1,1
154,153,4.95e-03,1,1
155,116,2.22e-03,1,1
155,135,3.90e-05,1,1
155,147,2.27e-07,1,1
155,155,1.91e-09,1,1
155,175,2.74e-03,1,1
156,136,1.08e-04,1,1
156,137,6.64e-06,1,1
156,159,4.59e-03,1,1
156,176,2.98e-04,1,1
157,122,2.13e-03,1,1
157,143,1.89e-04,1,1
157,168,2.67e-03,1,1
157,195,8.22e-06,1,1
158,41,1.58e-03,1,0
158,64,3.41e-03,1,0
158,193,1.16e-05,1,1
159,143,4.94e-10,1,1
159,160,4.99e-03,1,1
159,161,8.42e-06,1,1
159,166,1.11e-06,1,1
160,119,3.13e-05,1,1
160,131,4.97e-03,1,1
160,148,1.83e-06,1,1
160,150,1.19e-09,1,1
160,154,2.42e-10,1,1
161,154,4.96e-03,1,1
161,188,4.08e-05,1,1
162,0,2.84e-09,1,0
162,25,9.26e-08,1,0
162,152,1.01e-09,1,1
162,192,5.00e-03,1,1
162,193,4.29e-06,1,1
163,118,5.00e-03,1,1
163,183,7.79e-07,1,1
163,196,1.49e-06,1,1
164,185,5.00e-03,1,1
164,193,2.21e-06,1,1
165,145,8.22e-10,1,1
165,179,5.00e-03,1,1
166,131,3.00e-05,1,1
166,143,3.84e-05,1,1
166,195,4.93e-03,1,1
167,127,2.96e-05,1,1
167,130,4.97e-03,1,1
167,152,2.65e-09,1,1
167,164,1.22e-08,1,1
168,122,1.48e-07,1,1
168,141,8.49e-04,1,1
168,168,2.26e-03,1,1
168,189,9.13e-04,1,1
168,191,9.82e-04,1,1
169,125,1.23e-07,1,1
169,133,3.49e-03,1,1
169,169,9.25e-04,1,1
169,187,5.85e-04,1,1
170,190,4.80e-03,1,1
170,197,1.97e-04,1,1
171,116,8.92e-06,1,1
171,147,3.18e-09,1,1
171,156,5.60e-04,1,1
171,175,5.82e-05,1,1
171,181,4.37e-03,1,1
172,133,1.25e-03,1,1
172,165,3.75e-03,1,1
172,169,3.26e-08,1,1
172,172,1.15e-08,1,1
173,149,5.00e-03,1,1
173,193,1.07e-08,1,1
174,148,4.67e-06,1,1
174,150,5.00e-03,1,1
175,117,2.13e-03,1,1
175,136,2.66e-03,1,1
175,147,5.38e-05,1,1
175,151,9.82e-09,1,1
175,157,5.46e-10,1,1
175,159,8.13e-05,1,1
175,194,7.93e-05,1,1
176,120,4.01e-09,1,1
176,148,4.99e-03,1,1
176,161,1.22e-05,1,1
177,41,3.41e-03,1,0
177,64,1.59e-03,1,0
178,160,5.69e-06,1,1
178,174,4.99e-03,1,1
179,171,3.58e-06,1,1
179,198,5.00e-03,1,1
180,137,2.99e-04,1,1
180,176,4.70e-03,1,1
181,137,3.00e-08,1,1
181,159,3.08e-04,1,1
181,178,4.69e-03,1,1
182,116,1.77e-04,1,1
182,117,1.64e-07,1,1
182,147,9.65e-04,1,1
182,156,3.11e-03,1,1
182,175,7.51e-04,1,1
182,180,4.52e-08,1,1
182,181,1.42e-07,1,1
183,127,2.26e-05,1,1
183,162,1.61e-06,1,1
183,164,4.60e-03,1,1
183,173,3.77e-04,1,1
184,164,3.96e-04,1,1
184,173,4.60e-03,1,1
185,172,2.60e-04,1,1
185,197,4.74e-03,1,1
186,145,7.88e-06,1,1
186,155,8.76e-05,1,1
186,171,4.90e-03,1,1
186,198,3.42e-07,1,1
187,115,2.48e-06,1,1
187,125,2.55e-03,1,1
187,129,1.45e-09,1,1
187,133,1.20e-05,1,1
187,169,3.93e-05,1,1
187,187,2.40e-03,1,1
187,189,3.88e-09,1,1
188,16,4.94e-03,1,0
188,140,7.75e-06,1,1
188,153,5.01e-05,1,1
188,196,1.42e-07,1,1
189,115,9.11e-04,1,1
189,125,1.52e-08,1,1
