i,j,val,ci,cj
0,8,2.47e-04,0,0
0,16,4.75e-03,0,0
0,39,2.39e-07,0,0
1,1,4.39e-03,0,0
1,17,8.46e-09,0,0
1,33,6.14e-04,0,0
2,2,4.74e-03,0,0
2,30,2.59e-04,0,0
2,69,5.62e-10,0,0
2,75,3.82e-08,0,0
3,3,9.49e-07,0,0
3,9,5.00e-03,0,0
4,4,4.99e-03,0,0
4,17,1.07e-05,0,0
4,34,5.00e-09,0,0
5,5,2.24e-03,0,0
5,6,4.72e-06,0,0
5,28,3.22e-06,0,0
5,83,5.49e-10,0,0
5,90,2.75e-03,0,0
6,5,1.20e-03,0,0
6,6,2.72e-03,0,0
6,28,1.08e-03,0,0
6,90,3.31e-07,0,0
7,7,2.46e-03,0,0
7,31,1.96e-03,0,0
7,32,5.83e-04,0,0
7,101,7.26e-09,0,0
8,10,1.59e-05,0,0
8,13,2.82e-05,0,0
8,40,2.73e-03,0,0
8,60,2.29e-08,0,0
8,88,2.22e-03,0,0
9,9,2.04e-09,0,0
9,56,5.00e-03,0,0
10,10,2.78e-03,0,0
10,34,2.29e-09,0,0
10,46,2.22e-03,0,0
10,63,3.02e-10,0,0
11,11,2.80e-03,0,0
11,35,1.53e-10,0,0
11,38,2.20e-03,0,0
12,12,4.99e-03,0,0
12,51,1.53e-06,0,0
12,52,3.92e-06,0,0
12,93,1.33e-09,0,0
12,112,5.68e-10,0,0
13,13,2.24e-03,0,0
13,40,7.52e-08,0,0
13,42,2.76e-03,0,0
13,59,3.89e-10,0,0
14,20,4.17e-03,0,0
14,37,8.28e-04,0,0
14,78,1.07e-07,0,0
15,15,4.85e-03,0,0
15,26,1.51e-04,0,0
15,73,4.37e-10,0,0
16,61,5.98e-09,0,0
16,86,2.22e-03,0,0
16,103,2.78e-03,0,0
17,4,1.07e-05,0,0
17,17,4.99e-03,0,0
18,18,5.00e-03,0,0
18,27,1.00e-08,0,0
19,19,4.97e-03,0,0
19,54,3.26e-05,0,0
19,94,4.21e-10,0,0
20,45,7.07e-04,0,0
20,58,2.22e-03,0,0
20,79,1.14e-07,0,0
20,85,2.08e-03,0,0
20,111,2.79e-10,0,0
21,20,8.29e-04,0,0
21,37,4.16e-03,0,0
21,49,1.44e-05,0,0
21,78,1.76e-07,0,0
22,6,2.42e-07,0,0
22,22,1.95e-03,0,0
22,28,4.49e-06,0,0
22,44,1.33e-08,0,0
22,48,3.04e-03,0,0
23,23,3.54e-03,0,0
23,95,5.32e-10,0,0
23,102,1.46e-03,0,0
24,24,3.63e-06,0,0
24,53,5.00e-03,0,0
25,8,4.74e-03,0,0
25,16,2.47e-04,0,0
25,39,1.47e-05,0,0
26,15,1.51e-04,0,0
26,26,4.85e-03,0,0
26,73,1.99e-06,0,0
26,113,1.31e-10,0,0
27,18,1.23e-09,0,0
27,27,5.00e-03,0,0
27,70,4.15e-09,0,0
28,5,1.56e-03,0,0
