i,j,val,ci,cj
0,115,4.70e-03,0,1
0,125,9.71e-06,0,1
0,149,2.63e-04,0,1
0,191,2.68e-05,0,1
1,116,2.69e-03,0,1
1,135,2.33e-07,0,1
1,175,2.31e-03,0,1
1,181,2.32e-08,0,1
2,148,2.93e-03,0,1
2,150,2.07e-03,0,1
2,161,1.09e-08,0,1
3,9,4.10e-03,0,0
3,126,9.00e-04,0,1
4,174,4.99e-03,0,1
4,176,1.26e-05,0,1
5,140,5.61e-08,0,1
5,153,8.63e-07,0,1
5,183,3.47e-03,0,1
5,184,1.53e-03,0,1
6,5,5.20e-04,0,0
6,6,2.73e-03,0,0
6,28,1.74e-03,0,0
6,47,4.88e-10,0,0
6,77,5.57e-06,0,0
7,134,4.99e-03,0,1
7,138,4.12e-09,0,1
7,188,6.92e-06,0,1
7,199,3.49e-09,0,1
8,59,3.42e-03,0,0
8,124,1.58e-03,0,1
9,126,4.10e-03,0,1
9,165,9.03e-04,0,1
10,60,2.25e-04,0,0
10,123,2.45e-05,0,1
10,124,1.55e-03,0,1
10,139,2.25e-10,0,1
10,147,3.20e-03,0,1
11,23,5.02e-10,0,0
11,29,7.10e-04,0,0
11,50,7.37e-05,0,0
11,55,2.55e-03,0,0
11,67,1.67e-03,0,0
11,94,6.75e-10,0,0
12,113,4.99e-03,0,0
12,130,1.13e-06,0,1
12,162,4.13e-06,0,1
13,153,6.89e-09,0,1
13,192,2.64e-10,0,1
13,199,5.00e-03,0,1
14,76,5.95e-04,0,0
14,92,3.85e-06,0,0
14,103,4.40e-03,0,0
14,133,1.55e-08,0,1
14,179,1.29e-08,0,1
15,153,2.48e-08,0,1
15,183,1.53e-03,0,1
15,184,3.47e-03,0,1
16,129,2.59e-03,0,1
16,145,5.52e-06,0,1
16,179,2.88e-06,0,1
16,186,2.40e-03,0,1
17,49,4.22e-05,0,0
17,72,8.06e-05,0,0
17,139,4.88e-03,0,1
18,11,5.46e-04,0,0
18,27,3.07e-07,0,0
18,38,4.45e-03,0,0
18,67,1.04e-09,0,0
19,135,2.02e-08,0,1
19,182,4.92e-03,0,1
19,198,7.82e-05,0,1
20,4,4.90e-03,0,0
20,17,1.40e-10,0,0
20,34,1.03e-04,0,0
21,178,4.97e-03,0,1
21,180,2.70e-05,0,1
22,6,9.59e-09,0,0
22,22,3.52e-04,0,0
22,28,9.22e-08,0,0
22,42,2.32e-10,0,0
22,48,4.02e-04,0,0
22,62,4.25e-03,0,0
23,131,2.45e-10,0,1
23,143,5.00e-03,0,1
23,144,4.38e-08,0,1
24,126,3.08e-06,0,1
24,152,5.00e-03,0,1
24,165,2.08e-09,0,1
25,129,2.34e-03,0,1
25,145,2.65e-03,0,1
25,182,9.43e-09,0,1
25,186,1.16e-05,0,1
26,134,6.29e-06,0,1
26,138,5.21e-07,0,1
26,154,4.96e-09,0,1
26,188,4.97e-03,0,1
26,192,2.16e-05,0,1
27,29,1.90e-05,0,0
27,89,1.09e-06,0,0
27,91,1.65e-03,0,0
27,171,3.33e-03,0,1
28,5,3.56e-04,0,0
28,6,2.16e-03,0,0
28,28,2.49e-03,0,0
28,77,3.74e-09,0,0
29,149,4.73e-03,0,1
29,151,1.18e-08,0,1
29,157,1.99e-05,0,1
29,191,2.48e-04,0,1
30,19,2.15e-04,0,0
30,37,4.78e-03,0,0
30,54,6.55e-09,0,0
31,18,5.92e-10,0,0
31,27,8.87e-08,0,0
31,171,1.67e-03,0,1
31,194,3.33e-03,0,1
32,151,3.75e-05,0,1
32,157,2.68e-07,0,1
32,166,4.96e-03,0,1
33,12,7.16e-09,0,0
33,49,2.08e-08,0,0
33,52,4.99e-03,0,0
33,72,3.35e-10,0,0
33,80,1.10e-06,0,0
33,162,6.75e-06,0,1
34,120,9.23e-06,0,1
34,148,1.03e-08,0,1
34,161,4.99e-03,0,1
34,166,1.49e-07,0,1
35,129,4.07e-07,0,1
35,145,2.17e-05,0,1
35,179,4.23e-03,0,1
35,182,7.51e-10,0,1
35,186,7.51e-04,0,1
36,1,1.23e-09,0,0
36,4,1.03e-04,0,0
