i,j,val,ci,cj
0,66,8.46e-10,0,0
0,96,1.51e-06,0,0
0,121,8.05e-08,0,1
0,128,1.04e-05,0,1
0,158,2.00e-05,0,1
0,162,3.41e-07,0,1
0,177,4.97e-03,0,1
1,12,4.40e-03,0,0
1,51,5.74e-04,0,0
1,52,5.21e-09,0,0
1,112,2.41e-05,0,0
2,65,2.01e-03,0,0
2,84,2.46e-03,0,0
2,98,5.36e-04,0,0
3,74,5.00e-03,0,0
3,83,6.75e-07,0,0
3,114,1.46e-08,0,0
4,49,1.70e-03,0,0
4,52,2.39e-03,0,0
4,72,2.29e-05,0,0
4,80,8.94e-04,0,0
5,5,6.23e-06,0,0
5,6,8.64e-04,0,0
5,22,1.28e-05,0,0
5,28,2.49e-03,0,0
5,44,2.93e-10,0,0
5,48,1.63e-03,0,0
5,90,1.68e-07,0,0
6,5,8.99e-08,0,0
6,6,3.18e-03,0,0
6,22,7.55e-07,0,0
6,28,1.72e-03,0,0
6,48,9.92e-05,0,0
7,11,2.12e-06,0,0
7,18,4.44e-03,0,0
7,27,5.24e-04,0,0
7,35,2.89e-05,0,0
7,38,1.36e-08,0,0
8,7,1.97e-03,0,0
8,31,3.70e-04,0,0
8,32,2.66e-03,0,0
9,61,2.89e-04,0,0
9,82,4.74e-10,0,0
9,83,4.71e-03,0,0
10,13,9.05e-06,0,0
10,40,3.98e-07,0,0
10,59,4.99e-03,0,0
10,60,4.29e-07,0,0
11,29,1.90e-04,0,0
11,50,1.85e-03,0,0
11,55,2.68e-03,0,0
11,94,2.73e-04,0,0
12,15,5.55e-08,0,0
12,26,3.37e-04,0,0
12,73,4.66e-03,0,0
13,7,7.20e-04,0,0
13,31,9.83e-04,0,0
13,32,5.62e-04,0,0
13,43,3.16e-08,0,0
13,101,2.73e-03,0,0
14,45,1.04e-09,0,0
14,58,3.26e-03,0,0
14,85,1.74e-03,0,0
15,99,4.47e-06,0,0
15,104,1.69e-03,0,0
15,107,3.31e-03,0,0
15,109,3.04e-10,0,0
16,8,2.35e-05,0,0
16,10,1.14e-04,0,0
16,40,4.06e-05,0,0
16,46,1.18e-03,0,0
16,63,5.02e-08,0,0
16,88,3.64e-03,0,0
17,12,1.63e-06,0,0
17,52,2.62e-03,0,0
17,80,2.38e-03,0,0
17,112,1.95e-07,0,0
18,29,3.00e-04,0,0
18,55,5.17e-08,0,0
18,67,4.64e-03,0,0
18,91,5.68e-05,0,0
19,64,4.99e-03,0,0
19,98,7.36e-06,0,0
20,1,4.89e-03,0,0
20,17,9.91e-10,0,0
20,33,1.09e-04,0,0
21,20,3.25e-03,0,0
21,36,2.33e-10,0,0
21,45,3.08e-04,0,0
21,58,2.17e-04,0,0
21,85,1.22e-03,0,0
22,22,4.17e-08,0,0
22,42,4.61e-03,0,0
22,48,1.66e-09,0,0
22,62,3.93e-04,0,0
23,19,2.46e-06,0,0
23,50,3.72e-08,0,0
23,54,4.09e-04,0,0
23,75,1.14e-06,0,0
23,94,4.59e-03,0,0
24,39,1.68e-04,0,0
24,66,3.34e-06,0,0
24,82,4.83e-03,0,0
25,66,4.46e-06,0,0
25,96,5.00e-03,0,0
25,128,3.85e-10,0,1
25,158,1.64e-09,0,1
25,162,4.69e-10,0,1
25,177,3.89e-08,0,1
26,99,4.51e-05,0,0
26,104,3.28e-03,0,0
26,107,1.36e-03,0,0
26,109,3.16e-04,0,0
27,29,3.92e-08,0,0
