i,j,val,ci,cj
0,98,5.00e-03,0,0
0,176,1.81e-06,0,1
0,192,1.71e-07,0,1
1,4,1.03e-10,0,0
1,36,3.00e-06,0,0
1,78,4.95e-03,0,0
1,142,4.53e-05,0,1
2,0,3.43e-05,0,0
2,72,2.78e-04,0,0
2,96,4.66e-03,0,0
2,99,2.81e-05,0,0
3,1,4.49e-03,0,0
3,45,5.10e-04,0,0
4,45,1.44e-03,0,0
4,66,3.56e-03,0,0
5,28,2.22e-06,0,0
5,90,5.00e-03,0,0
5,118,1.72e-06,0,1
5,121,6.62e-10,0,1
6,28,5.00e-03,0,0
6,90,1.64e-06,0,0
6,118,1.17e-06,0,1
6,121,1.28e-06,0,1
7,7,1.98e-09,0,0
7,8,4.19e-08,0,0
7,13,4.01e-03,0,0
7,40,8.51e-04,0,0
7,59,4.45e-06,0,0
7,148,1.36e-04,0,1
8,0,4.93e-03,0,0
8,11,5.99e-05,0,0
8,96,1.50e-08,0,0
8,99,4.52e-09,0,0
8,112,1.21e-05,0,0
9,3,2.21e-04,0,0
9,57,3.56e-03,0,0
9,108,1.22e-03,0,0
10,63,5.00e-04,0,0
10,111,3.26e-03,0,0
10,151,1.24e-03,0,1
10,177,8.57e-07,0,1
11,6,6.76e-10,0,0
11,14,4.76e-06,0,0
11,23,1.81e-09,0,0
11,58,4.97e-03,0,0
11,76,2.62e-05,0,0
12,49,1.58e-03,0,0
12,52,2.66e-07,0,0
12,139,5.05e-07,0,1
12,169,3.42e-03,0,1
12,174,1.57e-09,0,1
13,8,1.10e-04,0,0
13,40,8.02e-08,0,0
13,46,1.06e-07,0,0
13,88,4.89e-03,0,0
13,124,4.75e-08,0,1
14,18,3.04e-08,0,0
14,50,5.00e-03,0,0
14,75,2.96e-06,0,0
14,91,1.33e-10,0,0
14,145,8.30e-10,0,1
14,179,6.78e-09,0,1
15,51,4.09e-07,0,0
15,93,5.00e-03,0,0
16,21,4.12e-03,0,0
16,92,6.37e-07,0,0
16,103,8.75e-04,0,0
16,173,4.09e-07,0,1
17,20,8.56e-07,0,0
17,36,5.00e-03,0,0
17,78,5.05e-08,0,0
18,7,8.97e-04,0,0
18,32,2.56e-04,0,0
18,101,3.85e-03,0,0
19,2,4.81e-03,0,0
19,30,1.91e-04,0,0
19,69,7.53e-09,0,0
19,171,2.83e-07,0,1
20,11,4.70e-03,0,0
20,18,3.02e-04,0,0
20,33,6.16e-08,0,0
20,43,1.32e-06,0,0
21,72,4.65e-04,0,0
21,96,2.45e-09,0,0
21,112,1.10e-04,0,0
21,165,4.43e-03,0,1
21,172,1.19e-09,0,1
22,16,2.80e-05,0,0
22,22,1.88e-03,0,0
22,44,3.07e-03,0,0
22,154,1.57e-09,0,1
22,178,1.56e-05,0,1
23,15,7.00e-06,0,0
23,26,2.07e-03,0,0
23,73,2.93e-03,0,0
24,3,6.24e-10,0,0
24,57,1.11e-10,0,0
24,188,5.00e-03,0,1
25,10,7.89e-08,0,0
25,123,4.64e-03,0,1
25,140,9.81e-05,0,1
25,170,2.65e-04,0,1
26,6,1.80e-03,0,0
26,17,2.08e-04,0,0
26,67,2.99e-03,0,0
27,9,4.21e-03,0,0
27,24,4.97e-04,0,0
27,31,6.84e-05,0,0
27,71,1.04e-08,0,0
27,114,2.21e-04,0,0
28,48,8.88e-04,0,0
28,97,9.28e-04,0,0
28,110,3.18e-03,0,0
29,18,4.39e-03,0,0
29,33,6.04e-04,0,0
29,43,8.84e-07,0,0
30,48,3.18e-03,0,0
30,110,1.82e-03,0,0
31,7,6.06e-09,0,0
31,8,4.38e-09,0,0
31,13,9.91e-04,0,0
31,40,1.42e-04,0,0
31,59,4.66e-09,0,0
31,148,3.87e-03,0,1
32,13,9.72e-07,0,0
32,40,1.77e-08,0,0
32,59,5.00e-03,0,0
33,4,4.23e-03,0,0
33,78,4.93e-05,0,0
33,128,4.14e-10,0,1
33,142,7.25e-04,0,1
34,5,4.30e-08,0,0
34,6,6.02e-07,0,0
34,10,2.79e-04,0,0
34,17,1.10e-03,0,0
34,94,3.62e-03,0,0
34,183,6.53e-08,0,1
35,7,5.21e-09,0,0
35,32,1.39e-03,0,0
35,100,2.45e-03,0,0
35,101,1.15e-03,0,0
36,68,4.41e-03,0,0
36,79,5.93e-04,0,0
36,164,5.54e-08,0,1
37,2,1.73e-04,0,0
37,30,4.81e-03,0,0
37,171,1.83e-05,0,1
38,129,3.60e-03,0,1
38,144,1.15e-03,0,1
38,149,2.56e-04,0,1
39,39,4.81e-03,0,0
39,195,1.92e-04,0,1
40,46,4.23e-03,0,0
40,63,7.68e-04,0,0
40,88,5.54e-08,0,0
40,124,6.53e-09,0,1
41,19,2.97e-08,0,0
41,65,7.52e-10,0,0
41,146,5.00e-03,0,1
42,8,6.83e-04,0,0
42,22,1.99e-04,0,0
42,40,4.01e-03,0,0
42,88,1.12e-04,0,0
42,148,2.53e-08,0,1
43,7,1.65e-03,0,0
43,32,3.35e-03,0,0
44,16,4.93e-03,0,0
44,178,7.12e-05,0,1
45,21,7.65e-04,0,0
45,92,4.24e-03,0,0
45,164,2.85e-10,0,1
45,173,1.26e-08,0,1
45,198,4.61e-09,0,1
46,111,4.77e-04,0,0
46,151,1.36e-08,0,1
46,164,1.42e-06,0,1
46,177,4.52e-03,0,1
47,35,4.07e-04,0,0
47,42,4.59e-03,0,0
47,56,2.78e-09,0,0
48,16,2.08e-06,0,0
48,22,2.92e-03,0,0
48,28,1.56e-10,0,0
