i,j,val,ci,cj
0,20,1.66e-09,0,0
0,36,3.11e-03,0,0
0,45,1.84e-03,0,0
0,85,2.46e-10,0,0
0,111,5.77e-05,0,0
1,12,1.61e-04,0,0
1,52,4.77e-03,0,0
1,80,9.58e-10,0,0
1,112,6.81e-05,0,0
2,0,2.33e-05,0,0
2,25,8.86e-05,0,0
2,53,3.68e-03,0,0
2,56,1.20e-03,0,0
2,81,7.82e-07,0,0
3,3,4.16e-08,0,0
3,57,1.92e-03,0,0
3,108,3.08e-03,0,0
4,49,1.78e-03,0,0
4,72,3.22e-03,0,0
5,14,6.80e-06,0,0
5,21,1.92e-05,0,0
5,76,4.97e-03,0,0
5,92,5.87e-07,0,0
5,103,3.63e-10,0,0
6,6,2.66e-08,0,0
6,28,1.02e-09,0,0
6,48,1.12e-10,0,0
6,62,2.87e-03,0,0
6,70,1.86e-03,0,0
6,105,2.63e-04,0,0
7,18,2.03e-03,0,0
7,35,1.91e-06,0,0
7,43,2.97e-03,0,0
7,100,8.92e-08,0,0
8,7,1.39e-04,0,0
8,31,3.78e-06,0,0
8,32,4.64e-05,0,0
8,59,7.61e-05,0,0
8,80,4.73e-03,0,0
9,0,1.62e-03,0,0
9,25,3.28e-03,0,0
9,53,1.02e-04,0,0
9,56,1.03e-07,0,0
9,81,3.96e-08,0,0
10,13,1.75e-04,0,0
10,40,2.73e-10,0,0
10,59,4.82e-03,0,0
10,60,8.88e-08,0,0
11,11,6.35e-10,0,0
11,23,1.36e-03,0,0
11,38,3.81e-08,0,0
11,67,1.73e-03,0,0
11,75,1.53e-09,0,0
11,94,1.30e-08,0,0
11,102,1.91e-03,0,0
12,15,3.48e-08,0,0
12,26,2.44e-06,0,0
12,100,4.33e-04,0,0
12,113,4.56e-03,0,0
13,7,1.50e-03,0,0
13,31,7.08e-05,0,0
13,32,3.40e-03,0,0
13,101,3.27e-05,0,0
14,10,5.75e-10,0,0
14,16,3.13e-07,0,0
14,44,4.96e-03,0,0
14,46,2.56e-06,0,0
14,86,3.82e-05,0,0
14,88,6.19e-08,0,0
15,95,9.59e-05,0,0
15,106,3.58e-03,0,0
15,109,1.32e-03,0,0
16,16,9.97e-04,0,0
16,36,1.22e-08,0,0
16,45,2.59e-05,0,0
16,63,3.56e-08,0,0
16,103,2.56e-08,0,0
16,111,3.98e-03,0,0
17,49,3.21e-03,0,0
17,52,1.25e-04,0,0
17,72,1.65e-03,0,0
17,80,1.35e-05,0,0
18,11,6.73e-04,0,0
18,38,4.33e-03,0,0
18,67,1.09e-10,0,0
19,20,2.07e-04,0,0
19,58,1.87e-06,0,0
19,68,5.79e-05,0,0
19,79,4.73e-03,0,0
20,1,1.30e-10,0,0
20,4,2.35e-05,0,0
20,17,4.98e-03,0,0
21,14,4.99e-03,0,0
21,21,6.82e-06,0,0
22,7,2.42e-05,0,0
22,31,4.37e-03,0,0
22,42,6.02e-04,0,0
22,62,1.48e-07,0,0
23,39,4.99e-03,0,0
23,66,1.49e-05,0,0
23,82,1.12e-09,0,0
24,3,4.94e-03,0,0
24,9,1.13e-06,0,0
24,71,1.97e-06,0,0
24,97,5.52e-05,0,0
24,110,1.65e-06,0,0
25,24,2.05e-04,0,0
25,41,1.37e-05,0,0
25,64,4.78e-03,0,0
25,81,4.70e-09,0,0
26,95,3.73e-03,0,0
26,102,2.22e-10,0,0
26,106,1.27e-03,0,0
26,109,1.93e-08,0,0
27,61,4.95e-03,0,0
27,103,4.69e-05,0,0
28,36,2.78e-05,0,0
28,78,4.97e-03,0,0
29,29,4.84e-03,0,0
29,50,3.39e-07,0,0
29,55,5.20e-05,0,0
29,87,1.12e-04,0,0
30,39,1.49e-05,0,0
30,66,4.99e-03,0,0
31,20,1.77e-05,0,0
31,36,1.16e-06,0,0
31,45,3.13e-03,0,0
31,85,1.79e-03,0,0
31,111,6.24e-05,0,0
32,18,3.95e-04,0,0
32,35,2.46e-03,0,0
32,43,2.03e-03,0,0
32,100,1.16e-04,0,0
33,12,7.86e-05,0,0
33,52,1.03e-04,0,0
33,112,4.82e-03,0,0
34,1,3.86e-08,0,0
34,33,3.94e-05,0,0
34,49,5.50e-06,0,0
34,59,9.71e-05,0,0
34,60,4.73e-03,0,0
34,72,1.32e-04,0,0
34,80,1.18e-09,0,0
35,11,4.98e-05,0,0
35,23,2.98e-03,0,0
35,38,1.61e-04,0,0
35,67,3.83e-07,0,0
35,95,7.11e-04,0,0
35,102,1.10e-03,0,0
36,1,4.50e-03,0,0
36,17,2.22e-05,0,0
36,33,4.56e-04,0,0
36,60,1.86e-05,0,0
37,16,8.79e-04,0,0
37,86,7.56e-05,0,0
37,103,4.05e-03,0,0
38,11,1.21e-10,0,0
38,23,6.58e-04,0,0
38,38,1.04e-08,0,0
38,67,3.26e-03,0,0
38,75,7.39e-08,0,0
38,94,2.48e-05,0,0
38,102,1.05e-03,0,0
39,21,4.97e-03,0,0
39,76,1.84e-07,0,0
39,92,2.94e-05,0,0
40,7,3.32e-03,0,0
40,31,1.22e-04,0,0
40,32,1.56e-03,0,0
40,59,1.59e-08,0,0
40,80,3.41e-06,0,0
40,101,3.01e-10,0,0
41,0,3.36e-03,0,0
41,25,1.64e-03,0,0
41,53,2.75e-10,0,0
41,81,1.33e-10,0,0
42,7,1.66e-05,0,0
42,31,1.63e-05,0,0
42,32,3.06e-07,0,0
42,101,4.97e-03,0,0
43,11,4.28e-03,0,0
43,18,4.54e-09,0,0
43,35,6.76e-05,0,0
43,38,5.11e-04,0,0
43,73,1.45e-04,0,0
44,13,5.93e-05,0,0
44,22,2.54e-03,0,0
44,40,4.54e-10,0,0
44,42,1.94e-03,0,0
44,48,4.59e-04,0,0
45,8,4.61e-03,0,0
45,10,2.93e-06,0,0
45,17,2.47e-09,0,0
45,40,3.88e-04,0,0
45,88,2.15e-07,0,0
46,8,3.58e-08,0,0
46,13,4.72e-03,0,0
46,40,2.31e-05,0,0
46,59,1.48e-06,0,0
46,60,2.54e-04,0,0
47,20,4.77e-03,0,0
47,36,1.12e-09,0,0
47,45,1.69e-09,0,0
47,58,2.02e-04,0,0
47,85,2.44e-05,0,0
48,7,1.08e-06,0,0
48,31,4.14e-04,0,0
48,42,2.46e-03,0,0
48,62,2.13e-03,0,0
48,70,1.41e-09,0,0
49,58,2.51e-04,0,0
49,68,4.74e-03,0,0
49,79,7.94e-06,0,0
50,29,6.15e-09,0,0
50,37,9.93e-07,0,0
50,50,3.25e-03,0,0
50,54,2.03e-05,0,0
50,55,1.70e-03,0,0
50,87,1.11e-07,0,0
50,94,2.85e-05,0,0
51,15,7.95e-06,0,0
51,26,4.98e-03,0,0
51,73,1.06e-10,0,0
51,113,1.52e-05,0,0
52,12,6.51e-06,0,0
52,51,4.41e-03,0,0
52,93,4.31e-04,0,0
52,100,4.30e-05,0,0
52,112,1.13e-04,0,0
53,3,1.21e-10,0,0
53,9,1.04e-04,0,0
53,24,5.42e-05,0,0
53,41,2.22e-08,0,0
53,71,5.44e-06,0,0
53,98,3.65e-08,0,0
53,110,4.84e-03,0,0
54,37,5.00e-03,0,0
54,54,5.11e-08,0,0
55,29,1.71e-07,0,0
55,37,1.69e-10,0,0
55,50,1.75e-03,0,0
55,54,2.24e-08,0,0
55,55,3.25e-03,0,0
55,87,8.40e-09,0,0
55,94,2.06e-06,0,0
56,3,6.22e-05,0,0
56,9,4.89e-03,0,0
56,114,4.85e-05,0,0
57,21,3.62e-06,0,0
57,58,6.47e-08,0,0
57,76,2.64e-05,0,0
57,92,4.97e-03,0,0
58,24,1.48e-10,0,0
58,53,1.20e-03,0,0
58,56,3.80e-03,0,0
58,81,1.13e-06,0,0
58,114,1.69e-06,0,0
59,12,7.22e-07,0,0
59,51,5.92e-04,0,0
59,100,4.41e-03,0,0
60,12,4.75e-03,0,0
60,51,5.43e-09,0,0
60,52,2.23e-07,0,0
60,80,2.48e-04,0,0
61,9,8.33e-06,0,0
61,24,4.74e-03,0,0
61,53,2.15e-05,0,0
61,64,1.19e-10,0,0
61,81,2.26e-04,0,0
62,18,1.68e-05,0,0
62,27,1.85e-03,0,0
62,70,3.14e-03,0,0
63,8,3.72e-04,0,0
63,13,4.37e-05,0,0
63,40,4.58e-03,0,0
63,60,1.26e-09,0,0
64,74,4.85e-05,0,0
64,114,4.95e-03,0,0
65,65,3.18e-03,0,0
65,71,2.34e-10,0,0
65,84,1.76e-03,0,0
65,98,6.68e-05,0,0
66,5,5.22e-04,0,0
66,6,1.38e-08,0,0
66,28,1.11e-07,0,0
66,77,1.50e-10,0,0
66,90,4.48e-03,0,0
67,75,7.55e-05,0,0
67,94,4.92e-03,0,0
68,4,3.17e-04,0,0
68,34,4.66e-03,0,0
68,78,2.63e-05,0,0
69,2,6.88e-04,0,0
69,30,4.31e-03,0,0
69,69,2.28e-09,0,0
70,18,2.95e-05,0,0
70,27,3.15e-03,0,0
70,70,2.08e-09,0,0
70,89,1.82e-03,0,0
70,91,1.70e-10,0,0
71,65,7.76e-07,0,0
71,71,7.41e-04,0,0
71,84,7.19e-07,0,0
71,87,4.39e-07,0,0
71,97,4.25e-03,0,0
71,98,1.75e-07,0,0
71,110,4.31e-06,0,0
72,61,4.67e-05,0,0
72,74,4.95e-03,0,0
72,82,5.92e-10,0,0
72,83,7.18e-06,0,0
73,23,7.76e-06,0,0
73,95,4.63e-04,0,0
73,102,9.37e-04,0,0
73,109,3.59e-03,0,0
74,5,3.57e-05,0,0
74,6,1.74e-03,0,0
74,28,1.45e-04,0,0
74,47,3.08e-03,0,0
74,77,2.97e-06,0,0
75,2,1.69e-06,0,0
75,19,5.00e-03,0,0
75,75,3.52e-09,0,0
76,10,2.55e-03,0,0
76,46,2.41e-03,0,0
76,88,4.30e-05,0,0
77,47,1.92e-03,0,0
77,105,3.08e-03,0,0
78,1,4.96e-04,0,0
78,33,4.50e-03,0,0
78,60,5.14e-07,0,0
78,72,4.20e-09,0,0
79,4,4.66e-03,0,0
79,34,3.41e-04,0,0
79,78,1.04e-07,0,0
80,16,3.12e-03,0,0
80,36,1.08e-07,0,0
80,46,2.86e-06,0,0
80,63,1.87e-03,0,0
80,86,2.88e-06,0,0
81,24,4.40e-09,0,0
81,41,4.99e-03,0,0
81,64,3.56e-08,0,0
81,71,3.34e-09,0,0
81,98,8.78e-08,0,0
81,110,1.02e-05,0,0
82,5,4.44e-03,0,0
82,6,1.18e-05,0,0
82,28,1.02e-04,0,0
82,90,4.44e-04,0,0
83,5,6.37e-09,0,0
83,6,1.39e-03,0,0
83,22,4.62e-10,0,0
83,28,3.61e-03,0,0
83,48,2.01e-06,0,0
84,41,1.69e-09,0,0
84,65,1.75e-03,0,0
84,71,5.02e-09,0,0
84,84,2.61e-03,0,0
