i,j,val,ci,cj
0,65,4.56e-06,0,0
0,98,3.11e-03,0,0
0,168,1.00e-09,0,1
0,176,1.67e-03,0,1
0,192,2.15e-04,0,1
1,4,4.51e-10,0,0
1,36,5.68e-08,0,0
1,78,4.96e-03,0,0
1,142,4.39e-05,0,1
2,2,5.68e-09,0,0
2,30,4.20e-09,0,0
2,69,1.92e-04,0,0
2,102,1.08e-06,0,0
2,104,4.49e-07,0,0
2,107,3.07e-05,0,0
2,109,4.21e-08,0,0
2,189,4.78e-03,0,1
3,57,1.29e-03,0,0
3,108,3.71e-03,0,0
4,20,5.00e-03,0,0
4,36,4.48e-06,0,0
5,28,6.06e-06,0,0
5,90,1.89e-03,0,0
5,118,3.10e-03,0,1
5,121,5.48e-06,0,1
5,178,7.22e-10,0,1
6,22,3.52e-10,0,0
6,28,2.47e-03,0,0
6,90,2.46e-07,0,0
6,118,5.70e-04,0,1
6,121,1.94e-03,0,1
6,154,2.19e-05,0,1
7,8,1.31e-07,0,0
7,13,2.87e-03,0,0
7,40,2.08e-03,0,0
7,59,1.14e-08,0,0
7,148,5.08e-05,0,1
8,6,3.18e-03,0,0
8,17,1.64e-06,0,0
8,67,1.82e-03,0,0
9,3,7.59e-05,0,0
9,57,3.63e-03,0,0
9,108,1.29e-03,0,0
10,63,1.32e-04,0,0
10,111,2.59e-04,0,0
10,151,4.61e-03,0,1
10,177,2.55e-09,0,1
11,129,6.71e-04,0,1
11,144,2.57e-04,0,1
11,149,4.07e-03,0,1
12,49,1.61e-03,0,0
12,52,1.25e-10,0,0
12,117,1.80e-10,0,1
12,139,8.08e-06,0,1
12,169,3.38e-03,0,1
13,8,9.14e-05,0,0
13,40,1.21e-07,0,0
13,46,1.53e-09,0,0
13,88,4.91e-03,0,0
14,18,3.04e-04,0,0
14,33,4.56e-05,0,0
14,50,4.65e-03,0,0
14,75,4.93e-08,0,0
15,12,3.11e-10,0,0
15,51,5.47e-07,0,0
15,93,5.00e-03,0,0
15,193,7.57e-08,0,1
16,5,5.04e-10,0,0
16,6,2.98e-07,0,0
16,10,5.18e-08,0,0
16,17,5.99e-04,0,0
16,85,5.24e-05,0,0
16,94,4.35e-03,0,0
17,20,4.59e-09,0,0
17,36,4.99e-03,0,0
17,78,6.80e-06,0,0
18,7,9.56e-04,0,0
18,32,2.61e-04,0,0
18,101,3.61e-03,0,0
18,138,1.76e-04,0,1
18,149,1.39e-09,0,1
19,2,3.84e-04,0,0
19,30,4.62e-03,0,0
20,48,8.40e-04,0,0
20,97,4.61e-04,0,0
20,110,3.70e-03,0,0
21,29,4.64e-03,0,0
21,33,2.42e-06,0,0
21,50,3.49e-04,0,0
21,75,5.65e-06,0,0
21,82,5.69e-09,0,0
21,91,7.31e-07,0,0
22,16,2.50e-04,0,0
22,22,4.90e-05,0,0
22,44,3.78e-03,0,0
22,154,4.66e-04,0,1
22,178,4.55e-04,0,1
23,15,2.11e-05,0,0
23,26,2.12e-03,0,0
23,73,1.67e-03,0,0
23,125,9.59e-10,0,1
23,144,1.19e-03,0,1
24,188,5.00e-03,0,1
25,65,6.87e-06,0,0
25,98,1.89e-03,0,0
25,168,1.53e-08,0,1
25,176,1.75e-03,0,1
25,192,1.35e-03,0,1
26,12,1.10e-07,0,0
26,51,5.00e-03,0,0
26,93,8.85e-07,0,0
27,7,2.13e-04,0,0
27,32,1.28e-09,0,0
27,101,2.94e-05,0,0
27,129,1.32e-07,0,1
27,134,9.17e-10,0,1
27,138,4.76e-03,0,1
28,22,2.92e-09,0,0
28,28,2.52e-03,0,0
28,90,8.70e-06,0,0
28,118,1.22e-03,0,1
28,121,1.10e-03,0,1
28,154,1.41e-04,0,1
28,178,6.19e-09,0,1
29,38,2.40e-03,0,0
29,55,1.02e-04,0,0
29,89,1.56e-03,0,0
29,125,5.54e-04,0,1
29,134,3.86e-04,0,1
29,155,3.08e-09,0,1
29,167,2.67e-07,0,1
29,182,1.03e-09,0,1
29,184,6.33e-08,0,1
30,69,4.81e-03,0,0
30,104,1.27e-08,0,0
30,107,1.08e-05,0,0
30,189,1.76e-04,0,1
31,8,3.23e-08,0,0
31,13,1.61e-03,0,0
31,40,7.99e-04,0,0
31,148,2.59e-03,0,1
32,8,1.37e-09,0,0
32,13,5.18e-04,0,0
32,40,3.62e-05,0,0
32,59,4.45e-03,0,0
32,148,7.23e-09,0,1
33,4,4.60e-03,0,0
33,78,3.69e-05,0,0
33,128,2.10e-09,0,1
33,142,3.64e-04,0,1
34,20,6.70e-07,0,0
34,68,1.53e-05,0,0
34,79,4.60e-03,0,0
34,151,3.82e-04,0,1
34,177,3.01e-08,0,1
35,7,1.20e-08,0,0
35,32,1.55e-03,0,0
35,100,1.23e-03,0,0
35,101,1.36e-03,0,0
35,149,8.58e-04,0,1
36,68,4.60e-03,0,0
36,79,3.98e-04,0,0
37,0,2.88e-03,0,0
37,11,2.05e-03,0,0
37,71,7.54e-05,0,0
37,99,3.12e-08,0,0
38,129,4.33e-03,0,1
38,144,5.99e-04,0,1
38,149,7.08e-05,0,1
39,14,4.99e-03,0,0
39,23,6.49e-06,0,0
39,58,1.18e-09,0,0
40,46,4.59e-03,0,0
40,63,3.96e-04,0,0
40,88,1.24e-05,0,0
41,65,7.10e-10,0,0
41,146,5.00e-03,0,1
42,8,3.04e-04,0,0
