i,j,val,ci,cj
0,21,1.55e-07,0,0
0,26,3.50e-03,0,0
0,139,1.31e-03,0,1
0,145,7.61e-08,0,1
0,149,2.56e-05,0,1
0,155,1.60e-04,0,1
1,58,4.22e-03,0,0
1,85,7.76e-04,0,0
1,92,1.02e-09,0,0
2,41,2.23e-09,0,0
2,64,8.19e-05,0,0
2,81,1.37e-03,0,0
2,84,1.04e-07,0,0
2,98,3.55e-03,0,0
3,39,2.01e-05,0,0
3,56,4.98e-03,0,0
4,12,7.34e-08,0,0
4,52,4.93e-03,0,0
4,112,7.44e-05,0,0
5,119,6.30e-06,0,1
5,154,1.14e-08,0,1
5,163,1.42e-07,0,1
5,188,2.46e-07,0,1
5,192,4.99e-03,0,1
6,29,3.91e-03,0,0
6,153,4.12e-05,0,1
6,199,1.05e-03,0,1
7,11,2.01e-03,0,0
7,18,9.75e-04,0,0
7,27,8.83e-08,0,0
7,38,2.01e-03,0,0
8,7,3.25e-04,0,0
8,31,2.66e-04,0,0
8,32,4.26e-03,0,0
8,101,1.50e-04,0,0
9,88,1.61e-03,0,0
9,117,1.65e-07,0,1
9,147,4.74e-07,0,1
9,151,1.41e-03,0,1
9,157,1.98e-03,0,1
10,119,1.87e-10,0,1
10,131,2.04e-09,0,1
10,154,5.00e-03,0,1
10,188,8.92e-09,0,1
10,192,2.82e-09,0,1
11,14,1.49e-04,0,0
11,26,1.50e-03,0,0
11,96,1.60e-03,0,0
11,145,4.71e-05,0,1
11,155,1.70e-03,0,1
12,73,2.70e-07,0,0
12,95,6.52e-05,0,0
12,106,4.93e-03,0,0
13,18,2.09e-06,0,0
13,43,5.00e-03,0,0
13,101,6.20e-09,0,0
14,123,8.37e-05,0,1
14,132,5.88e-10,0,1
14,140,3.99e-03,0,1
14,153,1.22e-09,0,1
14,170,9.31e-04,0,1
14,185,2.54e-09,0,1
15,99,7.82e-04,0,0
15,104,5.82e-05,0,0
15,107,4.16e-03,0,0
16,22,1.20e-03,0,0
16,28,3.46e-10,0,0
16,42,2.65e-05,0,0
16,48,3.77e-03,0,0
17,29,4.29e-04,0,0
17,153,6.25e-04,0,1
17,163,1.43e-09,0,1
17,188,1.99e-10,0,1
17,199,3.95e-03,0,1
18,14,2.49e-10,0,0
18,61,5.00e-03,0,0
18,96,5.63e-10,0,0
18,103,7.22e-09,0,0
19,0,4.03e-03,0,0
19,25,9.67e-04,0,0
20,33,2.75e-05,0,0
20,49,6.68e-07,0,0
20,60,4.94e-03,0,0
20,72,2.77e-05,0,0
21,10,5.26e-07,0,0
21,16,4.70e-06,0,0
21,46,2.90e-05,0,0
21,63,3.07e-08,0,0
21,86,4.97e-03,0,0
22,6,7.27e-10,0,0
22,70,4.97e-03,0,0
22,105,2.76e-05,0,0
23,123,2.30e-04,0,1
23,132,1.41e-05,0,1
23,140,1.44e-05,0,1
23,170,4.07e-03,0,1
23,185,6.73e-04,0,1
24,117,1.99e-04,0,1
24,136,4.80e-03,0,1
24,147,4.51e-07,0,1
24,159,1.75e-08,0,1
25,44,3.51e-09,0,0
25,141,7.66e-08,0,1
25,151,9.16e-08,0,1
25,157,6.58e-04,0,1
25,191,4.34e-03,0,1
26,99,4.13e-03,0,0
26,104,5.66e-05,0,0
26,107,8.17e-04,0,0
27,34,3.45e-04,0,0
27,143,3.73e-03,0,1
27,151,2.21e-05,0,1
27,157,9.00e-04,0,1
28,5,1.25e-07,0,0
28,6,1.82e-05,0,0
28,28,1.76e-08,0,0
28,47,2.75e-03,0,0
28,77,4.22e-06,0,0
28,105,2.23e-03,0,0
29,45,1.82e-03,0,0
29,85,2.38e-03,0,0
29,92,9.92e-08,0,0
29,111,8.01e-04,0,0
30,0,3.28e-06,0,0
30,25,1.71e-07,0,0
30,41,5.48e-07,0,0
30,64,4.92e-03,0,0
30,81,7.97e-05,0,0
30,98,2.40e-10,0,0
31,151,3.55e-03,0,1
31,157,1.45e-03,0,1
32,11,2.59e-03,0,0
32,18,2.76e-08,0,0
32,38,2.41e-03,0,0
33,14,9.94e-05,0,0
33,92,6.94e-04,0,0
33,103,4.21e-03,0,0
33,111,5.44e-07,0,0
34,4,5.00e-03,0,0
34,17,4.42e-10,0,0
35,117,3.04e-03,0,1
35,136,1.98e-04,0,1
35,147,8.42e-05,0,1
35,159,1.67e-03,0,1
36,49,1.44e-03,0,0
36,59,1.29e-05,0,0
36,60,1.25e-08,0,0
36,72,3.54e-03,0,0
