i,j,val,ci,cj
0,53,1.36e-07,0,0
0,81,7.58e-07,0,0
0,115,2.76e-03,0,1
0,132,2.24e-03,0,1
1,117,4.50e-03,0,1
1,139,4.97e-04,0,1
2,2,4.81e-03,0,0
2,30,1.85e-04,0,0
2,171,8.46e-09,0,1
3,3,5.00e-03,0,0
3,57,5.41e-10,0,0
3,122,3.35e-10,0,1
3,188,1.06e-09,0,1
4,4,4.99e-03,0,0
4,128,5.11e-06,0,1
5,28,1.00e-04,0,0
5,90,2.91e-06,0,0
5,118,4.82e-03,0,1
5,121,7.39e-05,0,1
6,28,2.09e-03,0,0
6,118,7.38e-05,0,1
6,121,2.84e-03,0,1
7,7,2.56e-03,0,0
7,32,4.91e-04,0,0
7,101,1.28e-09,0,0
7,138,1.94e-03,0,1
8,67,1.50e-07,0,0
8,123,4.44e-03,0,1
8,140,5.60e-04,0,1
8,170,3.62e-06,0,1
9,3,2.60e-10,0,0
9,122,5.00e-03,0,1
10,46,9.46e-06,0,0
10,88,1.28e-07,0,0
10,124,4.99e-03,0,1
11,38,2.16e-03,0,0
11,125,2.84e-03,0,1
12,12,5.00e-03,0,0
12,51,5.71e-07,0,0
12,52,1.65e-06,0,0
12,93,1.90e-10,0,0
13,8,2.02e-08,0,0
13,13,4.98e-03,0,0
13,40,1.55e-05,0,0
14,21,3.00e-05,0,0
14,75,7.84e-05,0,0
14,91,6.77e-10,0,0
14,127,4.89e-03,0,1
14,173,8.38e-09,0,1
15,15,4.90e-03,0,0
15,26,9.99e-05,0,0
16,10,5.00e-03,0,0
16,37,3.76e-10,0,0
16,94,2.21e-10,0,0
17,4,5.11e-06,0,0
17,117,6.62e-10,0,1
17,128,4.99e-03,0,1
18,129,5.00e-03,0,1
18,134,5.44e-10,0,1
19,19,4.98e-03,0,0
19,158,1.74e-05,0,1
20,24,7.88e-09,0,0
20,35,5.00e-03,0,0
21,21,4.93e-03,0,0
21,75,2.92e-05,0,0
21,91,1.72e-07,0,0
21,92,1.20e-05,0,0
21,127,7.26e-07,0,1
21,173,3.23e-05,0,1
22,22,3.48e-03,0,0
22,154,1.52e-03,0,1
23,102,1.36e-03,0,0
23,130,3.64e-03,0,1
24,53,8.90e-04,0,0
24,81,7.41e-07,0,0
24,131,4.11e-03,0,1
25,53,1.35e-05,0,0
25,81,4.38e-05,0,0
25,115,2.24e-03,0,1
25,132,2.70e-03,0,1
26,15,9.99e-05,0,0
26,26,4.90e-03,0,0
26,73,7.46e-07,0,0
27,129,7.38e-10,0,1
27,134,5.00e-03,0,1
28,28,2.81e-03,0,0
28,118,1.00e-04,0,1
28,121,2.09e-03,0,1
29,55,9.36e-08,0,0
29,135,4.99e-03,0,1
29,155,1.52e-10,0,1
29,182,5.74e-06,0,1
30,2,1.85e-04,0,0
30,30,4.81e-03,0,0
30,69,1.99e-07,0,0
31,7,1.94e-03,0,0
31,32,8.68e-05,0,0
31,101,1.13e-09,0,0
31,138,2.97e-03,0,1
32,7,4.91e-04,0,0
32,32,4.42e-03,0,0
32,101,2.26e-08,0,0
32,138,8.68e-05,0,1
33,117,4.97e-04,0,1
33,139,4.50e-03,0,1
34,36,1.29e-08,0,0
34,46,1.34e-08,0,0
34,78,4.97e-03,0,0
34,124,2.56e-07,0,1
34,142,2.94e-05,0,1
35,125,2.11e-10,0,1
35,144,5.00e-03,0,1
36,20,2.30e-08,0,0
36,36,5.00e-03,0,0
36,78,3.24e-06,0,0
37,33,1.33e-08,0,0
37,43,5.00e-03,0,0
38,38,2.84e-03,0,0
38,125,2.16e-03,0,1
39,6,5.08e-08,0,0
39,17,1.15e-10,0,0
39,67,5.00e-03,0,0
39,105,4.79e-08,0,0
40,8,1.06e-03,0,0
40,13,1.50e-05,0,0
40,40,3.92e-03,0,0
41,41,5.00e-03,0,0
41,64,9.12e-07,0,0
42,13,4.83e-07,0,0
42,148,5.00e-03,0,1
43,149,5.00e-03,0,1
44,44,5.00e-03,0,0
45,20,4.88e-03,0,0
45,63,3.16e-08,0,0
45,111,5.07e-08,0,0
45,151,1.16e-04,0,1
45,177,8.59e-10,0,1
46,36,3.68e-07,0,0
46,46,4.99e-03,0,0
46,63,1.55e-08,0,0
46,78,2.69e-08,0,0
46,124,9.06e-06,0,1
47,47,5.00e-03,0,0
47,190,1.37e-08,0,1
48,22,1.52e-03,0,0
48,154,3.48e-03,0,1
