i,j,val,ci,cj
0,0,9.27e-04,0,0
0,11,3.99e-03,0,0
0,99,1.21e-07,0,0
0,141,8.07e-05,0,1
0,191,3.14e-09,0,1
1,29,2.71e-04,0,0
1,82,4.73e-03,0,0
1,116,1.96e-06,0,1
1,181,1.08e-08,0,1
2,19,4.81e-03,0,0
2,146,1.69e-04,0,1
2,158,1.78e-05,0,1
3,122,1.38e-03,0,1
3,161,3.62e-03,0,1
4,49,3.56e-03,0,0
4,139,1.43e-03,0,1
4,169,8.10e-06,0,1
5,5,1.32e-09,0,0
5,37,8.46e-05,0,0
5,196,4.92e-03,0,1
6,10,2.41e-07,0,0
6,17,2.38e-08,0,0
6,67,2.09e-10,0,0
6,123,3.19e-03,0,1
6,140,1.80e-03,0,1
6,183,6.96e-06,0,1
7,101,1.53e-03,0,0
7,129,1.17e-03,0,1
7,134,1.82e-04,0,1
7,144,9.79e-09,0,1
7,149,2.11e-03,0,1
8,7,1.74e-06,0,0
8,13,2.96e-04,0,0
8,32,1.25e-07,0,0
8,59,1.43e-03,0,0
8,138,3.49e-08,0,1
8,148,3.27e-03,0,1
9,45,2.39e-05,0,0
9,71,1.48e-04,0,0
9,143,4.63e-03,0,1
9,157,1.94e-04,0,1
10,10,1.17e-10,0,0
10,37,2.68e-09,0,0
10,140,2.60e-10,0,1
10,153,1.18e-04,0,1
10,163,4.88e-03,0,1
10,199,4.39e-08,0,1
11,11,1.01e-03,0,0
11,18,3.68e-03,0,0
11,33,8.24e-05,0,0
11,43,2.33e-04,0,0
12,26,4.79e-08,0,0
12,100,4.75e-06,0,0
12,113,5.00e-03,0,0
13,7,2.00e-03,0,0
13,32,2.90e-03,0,0
13,101,5.50e-06,0,0
13,138,9.53e-05,0,1
14,6,1.86e-03,0,0
14,17,5.18e-04,0,0
14,67,2.61e-03,0,0
14,105,1.65e-05,0,0
14,197,4.46e-09,0,1
15,102,3.25e-04,0,0
15,106,9.92e-04,0,0
15,130,2.08e-05,0,1
15,185,3.66e-03,0,1
16,22,1.48e-06,0,0
16,44,5.00e-03,0,0
16,154,1.08e-09,0,1
16,178,1.50e-07,0,1
17,10,5.23e-04,0,0
17,94,8.32e-08,0,0
17,123,7.25e-07,0,1
17,140,3.95e-06,0,1
17,183,4.47e-03,0,1
18,18,1.32e-03,0,0
18,50,1.78e-04,0,0
18,145,3.22e-03,0,1
18,186,2.81e-04,0,1
19,65,4.52e-03,0,0
19,98,4.77e-04,0,0
19,176,1.71e-06,0,1
20,4,4.97e-03,0,0
