i,j,val,ci,cj
0,39,9.80e-10,0,0
0,66,2.65e-03,0,0
0,82,9.35e-04,0,0
0,96,1.41e-03,0,0
1,12,3.59e-03,0,0
1,51,2.85e-04,0,0
1,52,5.69e-09,0,0
1,93,1.76e-10,0,0
1,112,1.13e-03,0,0
2,37,9.22e-10,0,0
2,65,2.27e-03,0,0
2,84,2.26e-03,0,0
2,98,4.73e-04,0,0
3,74,7.05e-04,0,0
3,77,4.29e-03,0,0
3,114,2.27e-08,0,0
4,12,3.03e-08,0,0
4,49,1.56e-03,0,0
4,52,2.72e-03,0,0
4,72,4.00e-05,0,0
4,80,6.75e-04,0,0
4,112,4.77e-06,0,0
5,5,1.94e-07,0,0
5,6,7.49e-04,0,0
5,22,5.24e-04,0,0
5,28,2.32e-03,0,0
5,48,1.40e-03,0,0
6,5,9.97e-09,0,0
6,6,2.01e-03,0,0
6,22,7.33e-05,0,0
6,28,1.89e-03,0,0
6,48,2.02e-04,0,0
6,62,8.23e-04,0,0
7,11,6.24e-07,0,0
7,18,3.41e-03,0,0
7,27,3.68e-04,0,0
7,35,9.32e-05,0,0
7,38,1.33e-08,0,0
7,43,1.12e-03,0,0
8,14,2.33e-05,0,0
8,21,2.67e-03,0,0
8,76,1.42e-03,0,0
8,92,8.88e-04,0,0
9,74,4.29e-03,0,0
9,77,5.92e-09,0,0
9,82,3.02e-10,0,0
9,83,7.06e-04,0,0
10,13,3.62e-06,0,0
10,59,3.27e-03,0,0
10,60,2.40e-10,0,0
10,80,1.73e-03,0,0
11,29,3.67e-04,0,0
11,50,1.78e-03,0,0
11,55,2.61e-03,0,0
11,94,2.44e-04,0,0
12,15,5.26e-06,0,0
12,26,2.08e-03,0,0
12,73,2.92e-03,0,0
12,106,5.48e-10,0,0
12,113,5.45e-09,0,0
13,7,8.89e-04,0,0
13,31,4.22e-04,0,0
13,32,1.84e-03,0,0
13,43,2.44e-07,0,0
13,101,1.85e-03,0,0
14,20,3.73e-08,0,0
14,36,1.21e-06,0,0
14,45,2.63e-03,0,0
14,46,1.71e-08,0,0
14,63,2.37e-03,0,0
15,99,1.06e-05,0,0
15,104,2.31e-03,0,0
15,107,2.68e-03,0,0
15,109,1.22e-07,0,0
16,14,2.67e-03,0,0
16,21,2.33e-03,0,0
17,12,4.30e-04,0,0
17,51,1.01e-10,0,0
17,52,2.28e-03,0,0
17,80,1.06e-03,0,0
17,112,1.23e-03,0,0
18,11,1.05e-10,0,0
18,27,1.55e-09,0,0
18,29,2.84e-05,0,0
18,38,1.68e-08,0,0
18,50,2.89e-10,0,0
18,55,6.25e-08,0,0
18,67,4.97e-03,0,0
18,91,2.61e-08,0,0
19,64,4.95e-03,0,0
19,98,4.97e-05,0,0
19,110,3.01e-09,0,0
20,68,2.20e-06,0,0
20,79,5.00e-03,0,0
21,20,1.82e-08,0,0
21,36,4.72e-03,0,0
21,45,5.63e-09,0,0
21,46,5.46e-07,0,0
21,63,2.15e-06,0,0
21,78,2.78e-04,0,0
22,7,4.97e-06,0,0
22,13,3.36e-09,0,0
22,31,1.67e-03,0,0
22,42,3.28e-03,0,0
22,62,4.35e-05,0,0
23,2,1.37e-08,0,0
23,19,5.21e-06,0,0
23,50,1.86e-06,0,0
23,54,6.09e-04,0,0
23,55,1.08e-10,0,0
23,75,5.82e-05,0,0
23,94,4.33e-03,0,0
24,39,2.11e-03,0,0
24,66,1.67e-10,0,0
24,74,3.02e-07,0,0
24,82,1.92e-04,0,0
24,114,2.70e-03,0,0
25,39,2.65e-09,0,0
25,66,2.34e-03,0,0
25,82,1.76e-03,0,0
25,96,8.93e-04,0,0
26,99,3.62e-05,0,0
26,104,2.45e-03,0,0
26,107,9.32e-04,0,0
26,109,1.59e-03,0,0
27,27,1.13e-05,0,0
27,29,2.64e-04,0,0
27,89,1.24e-03,0,0
27,91,3.49e-03,0,0
28,5,1.64e-09,0,0
28,6,5.88e-04,0,0
28,22,1.15e-03,0,0
28,28,7.49e-04,0,0
28,48,1.67e-03,0,0
28,62,8.49e-04,0,0
29,3,8.80e-07,0,0
29,57,3.81e-03,0,0
29,97,4.41e-04,0,0
29,108,7.45e-04,0,0
30,41,6.56e-04,0,0
30,64,1.42e-05,0,0
30,65,5.86e-04,0,0
30,84,1.76e-03,0,0
30,98,1.99e-03,0,0
31,11,3.31e-08,0,0
31,18,1.48e-03,0,0
31,27,3.35e-03,0,0
31,35,1.08e-06,0,0
31,38,8.69e-10,0,0
31,43,1.67e-04,0,0
32,11,3.31e-05,0,0
32,18,1.05e-04,0,0
32,27,4.03e-08,0,0
32,35,4.86e-03,0,0
32,38,6.73e-07,0,0
32,43,3.43e-06,0,0
33,12,9.82e-04,0,0
33,51,1.38e-03,0,0
33,93,1.12e-07,0,0
33,112,2.64e-03,0,0
34,49,2.48e-03,0,0
34,72,9.93e-04,0,0
34,80,1.53e-03,0,0
35,23,2.20e-03,0,0
35,67,5.56e-07,0,0
35,75,1.01e-09,0,0
35,102,2.80e-03,0,0
36,33,6.59e-05,0,0
36,49,9.67e-04,0,0
36,72,3.97e-03,0,0
37,20,1.72e-09,0,0
37,58,4.96e-03,0,0
37,85,3.67e-05,0,0
38,29,1.45e-03,0,0
38,50,1.33e-03,0,0
38,55,2.17e-03,0,0
38,94,4.80e-05,0,0
39,14,2.30e-03,0,0
39,21,5.93e-09,0,0
39,76,1.08e-09,0,0
39,96,2.70e-03,0,0
40,7,1.54e-03,0,0
40,31,3.10e-04,0,0
40,32,3.15e-03,0,0
40,101,7.11e-08,0,0
41,0,3.07e-03,0,0
41,25,1.93e-03,0,0
42,7,1.49e-04,0,0
42,31,1.69e-03,0,0
42,32,5.51e-07,0,0
42,43,9.62e-06,0,0
42,101,3.15e-03,0,0
43,11,8.41e-04,0,0
43,23,2.65e-10,0,0
43,38,4.13e-03,0,0
43,67,2.79e-05,0,0
44,8,5.54e-07,0,0
44,13,2.74e-03,0,0
44,40,2.26e-03,0,0
44,42,4.62e-06,0,0
45,1,3.36e-04,0,0
45,8,2.12e-06,0,0
45,33,4.66e-03,0,0
45,40,1.73e-07,0,0
45,60,3.95e-06,0,0
46,8,5.84e-10,0,0
46,13,5.80e-04,0,0
46,33,1.34e-06,0,0
46,40,1.52e-06,0,0
46,59,1.73e-03,0,0
46,60,2.68e-03,0,0
46,80,4.93e-08,0,0
47,5,1.97e-03,0,0
47,6,1.65e-03,0,0
47,28,3.83e-05,0,0
47,47,1.34e-03,0,0
47,105,2.02e-09,0,0
48,7,6.73e-09,0,0
48,13,2.19e-10,0,0
48,22,1.05e-09,0,0
48,31,4.39e-06,0,0
48,42,1.71e-03,0,0
48,62,3.28e-03,0,0
49,20,5.00e-03,0,0
49,36,1.02e-06,0,0
50,71,3.79e-03,0,0
50,87,9.12e-05,0,0
50,97,2.93e-04,0,0
50,110,8.21e-04,0,0
51,26,1.25e-08,0,0
51,35,2.32e-07,0,0
51,73,2.08e-03,0,0
51,95,2.92e-03,0,0
51,106,3.55e-06,0,0
52,15,3.47e-05,0,0
52,26,2.88e-03,0,0
52,73,9.89e-08,0,0
52,113,2.08e-03,0,0
53,39,2.89e-03,0,0
53,56,1.42e-10,0,0
53,66,3.61e-06,0,0
53,82,2.11e-03,0,0
54,64,3.54e-05,0,0
54,71,4.20e-05,0,0
54,84,6.81e-10,0,0
54,98,2.39e-03,0,0
54,110,2.53e-03,0,0
55,57,2.97e-07,0,0
55,71,2.90e-04,0,0
55,87,4.22e-04,0,0
55,97,4.27e-03,0,0
55,108,1.02e-09,0,0
55,110,2.24e-05,0,0
56,61,5.00e-03,0,0
56,96,1.05e-08,0,0
57,58,3.53e-10,0,0
57,76,1.11e-03,0,0
57,92,3.89e-03,0,0
58,1,3.45e-07,0,0
58,4,3.38e-05,0,0
58,17,1.57e-04,0,0
58,33,2.54e-09,0,0
58,34,4.81e-03,0,0
58,78,8.21e-07,0,0
59,43,3.70e-03,0,0
59,100,1.30e-03,0,0
60,12,2.92e-08,0,0
60,32,1.24e-06,0,0
60,51,3.34e-03,0,0
60,80,3.53e-08,0,0
60,100,1.66e-03,0,0
61,16,1.94e-03,0,0
61,44,4.08e-10,0,0
61,45,3.03e-04,0,0
61,63,2.62e-03,0,0
61,86,1.17e-08,0,0
61,111,1.34e-04,0,0
62,27,4.86e-04,0,0
62,62,6.54e-09,0,0
62,70,4.51e-03,0,0
63,1,4.20e-08,0,0
63,8,1.51e-04,0,0
63,13,9.53e-06,0,0
63,33,3.15e-05,0,0
63,40,2.50e-03,0,0
63,60,2.31e-03,0,0
64,0,1.93e-03,0,0
64,25,3.07e-03,0,0
64,56,2.09e-10,0,0
65,0,4.29e-09,0,0
65,24,9.77e-10,0,0
65,25,7.76e-08,0,0
65,53,1.52e-03,0,0
65,81,3.48e-03,0,0
66,16,2.35e-04,0,0
66,86,1.27e-04,0,0
66,103,4.64e-03,0,0
66,111,1.97e-10,0,0
67,29,2.89e-03,0,0
67,50,1.88e-03,0,0
67,55,2.28e-04,0,0
67,94,2.67e-06,0,0
68,1,5.08e-07,0,0
68,4,3.93e-03,0,0
68,17,1.07e-03,0,0
68,33,1.77e-08,0,0
