i,j,val,ci,cj
0,104,5.55e-04,0,0
0,107,4.45e-03,0,0
0,171,2.09e-09,0,1
1,86,3.91e-03,0,0
1,87,8.02e-08,0,0
1,156,1.09e-03,0,1
2,23,2.58e-05,0,0
2,126,5.61e-04,0,1
2,165,4.41e-03,0,1
2,172,5.82e-08,0,1
3,9,2.83e-03,0,0
3,24,1.20e-04,0,0
3,25,1.11e-03,0,0
3,31,1.38e-04,0,0
3,114,8.03e-04,0,0
4,27,4.89e-03,0,0
4,31,1.25e-05,0,0
4,48,1.10e-05,0,0
4,95,9.34e-10,0,0
4,97,8.92e-05,0,0
5,61,4.87e-03,0,0
5,83,1.10e-04,0,0
5,90,1.63e-05,0,0
6,16,1.15e-03,0,0
6,44,7.33e-10,0,0
6,61,1.06e-04,0,0
6,83,5.17e-07,0,0
6,90,2.76e-03,0,0
6,103,9.76e-04,0,0
6,178,4.63e-06,0,1
7,63,6.92e-04,0,0
7,111,8.79e-04,0,0
7,151,3.08e-03,0,1
7,177,3.52e-04,0,1
8,72,4.42e-03,0,0
8,112,1.56e-09,0,0
8,133,1.26e-09,0,1
8,165,5.84e-04,0,1
8,172,3.42e-07,0,1
9,47,9.78e-04,0,0
9,89,2.26e-10,0,0
9,190,4.02e-03,0,1
10,29,2.12e-05,0,0
10,82,3.66e-03,0,0
10,116,1.32e-03,0,1
10,147,7.86e-09,0,1
11,2,4.96e-04,0,0
11,19,4.50e-03,0,0
12,20,4.38e-03,0,0
12,36,6.20e-04,0,0
12,78,5.01e-08,0,0
13,21,1.67e-06,0,0
13,92,4.56e-03,0,0
13,173,4.36e-04,0,1
13,177,2.13e-09,0,1
14,11,6.74e-04,0,0
14,18,2.58e-03,0,0
14,33,1.06e-03,0,0
14,43,6.79e-04,0,0
15,4,3.56e-04,0,0
15,117,1.08e-03,0,1
15,128,1.91e-06,0,1
15,139,3.56e-03,0,1
16,18,3.64e-07,0,0
16,29,3.04e-08,0,0
16,33,2.28e-03,0,0
16,50,2.69e-03,0,0
16,145,3.04e-05,0,1
16,186,3.27e-09,0,1
17,84,4.98e-03,0,0
17,86,1.06e-05,0,0
17,137,9.40e-06,0,1
17,159,4.21e-09,0,1
18,8,2.33e-03,0,0
18,40,1.17e-05,0,0
18,88,2.66e-03,0,0
18,124,5.10e-07,0,1
19,26,4.99e-03,0,0
19,73,1.46e-05,0,0
20,0,1.04e-04,0,0
20,72,2.82e-05,0,0
20,96,4.79e-03,0,0
