i,j,val,ci,cj
0,8,6.89e-06,0,0
0,16,3.25e-03,0,0
0,81,1.74e-03,0,0
1,52,8.15e-08,0,0
1,72,4.31e-03,0,0
1,80,6.88e-04,0,0
2,2,3.65e-05,0,0
2,19,4.58e-03,0,0
2,30,1.78e-09,0,0
2,54,1.94e-04,0,0
2,149,1.91e-04,0,1
3,74,1.71e-03,0,0
3,114,3.29e-03,0,0
4,1,3.96e-03,0,0
4,33,1.04e-03,0,0
4,60,1.90e-09,0,0
5,5,4.70e-03,0,0
5,6,8.54e-05,0,0
5,28,2.09e-04,0,0
5,90,9.46e-06,0,0
6,5,1.76e-04,0,0
6,6,2.76e-03,0,0
6,28,2.07e-03,0,0
7,7,3.70e-04,0,0
7,18,1.65e-05,0,0
7,27,1.26e-05,0,0
7,31,7.41e-04,0,0
7,32,1.36e-05,0,0
7,43,1.25e-04,0,0
7,101,3.72e-03,0,0
8,13,2.57e-03,0,0
8,40,4.73e-04,0,0
8,42,9.10e-07,0,0
8,59,1.96e-03,0,0
8,60,5.57e-08,0,0
9,66,1.46e-03,0,0
9,74,1.83e-03,0,0
9,114,1.71e-03,0,0
10,10,1.07e-08,0,0
10,40,1.25e-03,0,0
10,60,3.45e-03,0,0
10,88,2.93e-04,0,0
11,11,6.82e-06,0,0
11,23,2.80e-03,0,0
11,38,4.84e-04,0,0
11,55,1.37e-08,0,0
11,67,1.68e-03,0,0
11,102,3.08e-05,0,0
12,26,1.51e-10,0,0
12,100,1.60e-03,0,0
12,113,3.40e-03,0,0
13,7,4.04e-03,0,0
13,31,9.54e-04,0,0
13,32,2.27e-06,0,0
13,42,6.52e-06,0,0
14,21,4.70e-03,0,0
14,49,2.49e-05,0,0
14,76,2.64e-04,0,0
14,92,1.53e-05,0,0
15,23,4.38e-07,0,0
15,95,7.79e-04,0,0
15,102,1.04e-05,0,0
15,106,4.21e-03,0,0
16,44,5.01e-07,0,0
16,86,4.75e-06,0,0
16,103,3.75e-04,0,0
16,111,4.62e-03,0,0
17,1,1.66e-04,0,0
17,33,3.96e-03,0,0
17,60,1.92e-04,0,0
17,72,6.85e-04,0,0
18,11,3.87e-04,0,0
18,27,3.20e-03,0,0
18,38,1.42e-03,0,0
19,65,3.39e-03,0,0
19,84,1.54e-03,0,0
19,149,7.19e-05,0,1
20,34,2.23e-03,0,0
20,36,2.77e-03,0,0
21,21,7.11e-05,0,0
21,58,5.44e-07,0,0
21,76,2.01e-03,0,0
21,92,2.92e-03,0,0
