i,j,val,ci,cj
0,55,1.17e-06,0,0
0,104,3.95e-04,0,0
0,107,4.60e-03,0,0
1,86,3.89e-03,0,0
1,87,9.08e-08,0,0
1,137,1.28e-09,0,1
1,156,1.11e-03,0,1
2,15,4.55e-08,0,0
2,26,2.68e-06,0,0
2,51,2.68e-07,0,0
2,100,1.17e-05,0,0
2,113,4.99e-03,0,0
3,47,1.34e-05,0,0
3,70,4.56e-03,0,0
3,190,4.22e-04,0,1
4,84,5.00e-03,0,0
4,137,4.28e-06,0,1
5,61,2.38e-03,0,0
5,83,1.15e-03,0,0
5,90,1.48e-03,0,0
5,178,2.84e-10,0,1
6,16,1.82e-04,0,0
6,61,4.72e-07,0,0
6,83,5.12e-08,0,0
6,90,1.82e-03,0,0
6,103,7.00e-06,0,0
6,178,2.99e-03,0,1
7,63,7.03e-04,0,0
7,111,9.02e-04,0,0
7,151,3.32e-03,0,1
7,177,7.12e-05,0,1
8,21,1.47e-06,0,0
8,75,1.42e-06,0,0
8,91,2.31e-03,0,0
8,198,2.69e-03,0,1
9,47,2.40e-03,0,0
9,190,2.60e-03,0,1
10,82,3.57e-03,0,0
10,116,1.43e-03,0,1
10,147,5.31e-09,0,1
11,8,2.18e-04,0,0
11,13,1.15e-03,0,0
11,40,3.63e-03,0,0
11,60,1.09e-06,0,0
12,20,4.92e-03,0,0
12,36,7.93e-05,0,0
12,78,8.39e-10,0,0
13,21,1.50e-05,0,0
13,92,4.61e-03,0,0
13,173,3.75e-04,0,1
14,0,5.33e-10,0,0
14,11,5.00e-03,0,0
14,43,2.29e-09,0,0
15,117,1.43e-03,0,1
15,128,5.04e-05,0,1
15,139,3.52e-03,0,1
16,18,3.52e-04,0,0
16,29,7.74e-10,0,0
16,33,4.03e-04,0,0
16,50,3.42e-03,0,0
16,145,8.29e-04,0,1
16,186,1.07e-10,0,1
17,84,2.90e-06,0,0
17,86,1.37e-06,0,0
17,137,5.00e-03,0,1
17,159,1.14e-08,0,1
18,8,4.69e-03,0,0
18,40,1.96e-04,0,0
18,88,9.93e-06,0,0
18,124,9.89e-05,0,1
19,26,4.70e-03,0,0
19,73,2.99e-04,0,0
20,80,1.63e-09,0,0
20,136,1.52e-06,0,1
20,160,5.00e-03,0,1
21,11,1.59e-08,0,0
21,43,5.17e-08,0,0
21,71,4.99e-03,0,0
21,114,5.04e-06,0,0
22,21,2.30e-03,0,0
22,75,2.10e-10,0,0
22,103,2.88e-04,0,0
22,127,2.41e-03,0,1
22,173,1.83e-06,0,1
23,32,2.72e-10,0,0
23,52,6.93e-09,0,0
23,59,4.72e-03,0,0
23,174,2.80e-04,0,1
24,89,5.00e-03,0,0
25,55,4.61e-03,0,0
25,102,1.31e-10,0,0
25,104,6.09e-05,0,0
25,107,3.33e-04,0,0
26,117,1.15e-04,0,1
26,128,4.88e-03,0,1
26,139,4.12e-06,0,1
27,8,5.79e-08,0,0
27,22,8.28e-07,0,0
27,40,2.61e-07,0,0
27,88,4.99e-03,0,0
27,148,9.00e-06,0,1
28,16,2.81e-04,0,0
28,61,3.36e-04,0,0
28,83,8.58e-08,0,0
28,90,4.60e-05,0,0
28,103,2.33e-03,0,0
28,178,2.01e-03,0,1
29,7,4.97e-04,0,0
29,32,1.78e-09,0,0
29,101,2.23e-05,0,0
29,138,4.48e-03,0,1
29,149,7.90e-10,0,1
30,15,4.70e-03,0,0
30,26,2.94e-04,0,0
30,113,9.29e-06,0,0
31,63,2.84e-04,0,0
31,111,4.10e-03,0,0
31,151,5.96e-04,0,1
31,177,2.00e-05,0,1
32,63,3.92e-03,0,0
32,111,5.08e-08,0,0
32,151,1.08e-03,0,1
32,177,7.76e-08,0,1
33,86,1.10e-03,0,0
33,87,1.76e-05,0,0
33,156,3.89e-03,0,1
33,181,2.97e-09,0,1
34,1,1.77e-08,0,0
34,147,1.55e-07,0,1
34,159,5.00e-03,0,1
35,8,6.55e-05,0,0
35,40,6.99e-08,0,0
35,60,4.93e-03,0,0
35,124,2.70e-09,0,1
35,128,4.08e-10,0,1
36,80,1.48e-06,0,0
36,84,1.22e-09,0,0
