i,j,val,ci,cj
0,44,3.56e-10,0,0
0,77,2.05e-10,0,0
0,115,3.56e-05,0,1
0,125,4.77e-03,0,1
0,141,1.98e-04,0,1
0,149,1.89e-10,0,1
0,189,7.19e-09,0,1
0,191,2.66e-07,0,1
1,92,5.16e-05,0,0
1,116,1.79e-03,0,1
1,135,8.24e-05,0,1
1,156,1.37e-09,0,1
1,175,2.90e-03,0,1
1,181,1.75e-04,0,1
2,19,4.65e-03,0,0
2,37,2.93e-04,0,0
2,54,5.27e-05,0,0
3,9,2.37e-03,0,0
3,56,2.63e-03,0,0
4,1,1.68e-08,0,0
4,33,4.39e-03,0,0
4,49,3.66e-05,0,0
4,72,5.73e-04,0,0
5,5,1.31e-10,0,0
5,118,6.33e-08,0,1
5,146,5.48e-05,0,1
5,196,4.95e-03,0,1
6,5,5.89e-06,0,0
6,123,3.04e-03,0,1
6,128,3.59e-09,0,1
6,140,1.87e-03,0,1
6,153,6.64e-08,0,1
6,183,8.23e-05,0,1
6,184,3.00e-09,0,1
7,18,1.18e-04,0,0
7,27,2.24e-04,0,0
7,43,3.32e-04,0,0
7,101,4.33e-03,0,0
8,7,2.40e-04,0,0
8,13,2.36e-04,0,0
8,31,1.42e-04,0,0
8,32,3.26e-06,0,0
8,59,4.38e-03,0,0
9,47,4.15e-03,0,0
9,77,3.67e-04,0,0
9,151,3.13e-05,0,1
9,157,4.49e-04,0,1
10,107,5.00e-03,0,0
10,153,6.17e-08,0,1
10,163,1.71e-07,0,1
11,44,2.30e-03,0,0
11,106,2.85e-06,0,0
11,129,2.70e-03,0,1
12,15,2.87e-09,0,0
12,26,4.63e-07,0,0
12,100,1.72e-05,0,0
12,113,4.98e-03,0,0
13,7,2.12e-03,0,0
13,31,2.55e-03,0,0
13,32,3.35e-04,0,0
13,101,1.03e-07,0,0
14,121,1.85e-03,0,1
14,128,6.18e-04,0,1
14,167,2.51e-03,0,1
14,190,2.73e-05,0,1
14,197,1.16e-07,0,1
15,23,1.11e-04,0,0
15,95,4.06e-03,0,0
15,102,8.09e-04,0,0
15,109,1.78e-05,0,0
16,22,3.40e-03,0,0
16,48,1.29e-03,0,0
16,86,3.15e-04,0,0
17,5,8.10e-04,0,0
17,123,8.32e-07,0,1
17,140,3.26e-06,0,1
17,153,3.28e-07,0,1
17,183,4.18e-03,0,1
17,184,6.17e-07,0,1
18,14,1.69e-07,0,0
18,61,2.37e-10,0,0
18,96,2.31e-03,0,0
18,106,2.69e-03,0,0
19,65,2.41e-03,0,0
19,84,2.43e-03,0,0
19,98,1.62e-04,0,0
