i,j,val,ci,cj
0,115,4.47e-06,0,1
0,125,4.97e-03,0,1
0,141,2.19e-05,0,1
0,149,1.61e-10,0,1
0,189,2.71e-09,0,1
0,191,8.30e-08,0,1
1,21,1.60e-06,0,0
1,58,2.24e-04,0,0
1,68,3.91e-04,0,0
1,79,2.22e-08,0,0
1,92,9.41e-09,0,0
1,116,1.67e-03,0,1
1,135,7.31e-05,0,1
1,156,4.52e-09,0,1
1,175,2.58e-03,0,1
1,181,5.86e-05,0,1
2,19,4.52e-03,0,0
2,37,3.96e-04,0,0
2,54,8.70e-05,0,0
3,9,1.31e-03,0,0
3,24,5.17e-10,0,0
3,56,3.69e-03,0,0
4,1,1.81e-08,0,0
4,33,3.55e-03,0,0
4,49,1.69e-04,0,0
4,72,1.28e-03,0,0
5,118,1.58e-07,0,1
5,124,5.99e-10,0,1
5,146,1.93e-04,0,1
5,196,4.81e-03,0,1
6,123,3.01e-03,0,1
6,124,4.95e-07,0,1
6,128,1.65e-08,0,1
6,140,1.98e-03,0,1
6,153,2.33e-08,0,1
6,167,6.56e-10,0,1
6,177,1.89e-10,0,1
6,183,6.34e-06,0,1
6,184,9.47e-10,0,1
7,18,8.38e-04,0,0
7,27,3.65e-04,0,0
7,35,1.46e-07,0,0
7,43,1.67e-03,0,0
7,101,2.13e-03,0,0
8,7,3.30e-06,0,0
8,13,1.06e-04,0,0
8,31,8.96e-07,0,0
8,32,8.31e-08,0,0
8,42,1.36e-03,0,0
8,59,3.53e-03,0,0
9,122,1.89e-10,0,1
9,143,3.91e-03,0,1
9,151,5.24e-05,0,1
9,157,5.48e-04,0,1
9,168,4.85e-04,0,1
10,140,2.79e-10,0,1
10,146,1.24e-10,0,1
10,153,4.79e-04,0,1
10,163,4.52e-03,0,1
10,199,4.49e-06,0,1
11,96,8.20e-05,0,0
11,125,5.16e-08,0,1
11,129,5.33e-04,0,1
11,139,4.39e-03,0,1
11,149,2.41e-10,0,1
12,15,2.73e-08,0,0
12,26,2.16e-06,0,0
12,100,3.53e-05,0,0
12,113,4.96e-03,0,0
13,7,2.91e-03,0,0
13,31,1.47e-03,0,0
13,32,6.21e-04,0,0
13,42,7.50e-10,0,0
13,101,7.46e-07,0,0
14,121,1.83e-03,0,1
14,128,6.77e-04,0,1
14,167,2.44e-03,0,1
