i,j,val,ci,cj
0,129,4.91e-03,0,1
0,145,8.52e-05,0,1
0,149,7.33e-08,0,1
0,186,6.63e-09,0,1
1,12,1.61e-07,0,0
1,112,5.55e-09,0,0
1,162,5.00e-03,0,1
1,189,6.14e-10,0,1
2,119,5.40e-07,0,1
2,154,8.77e-08,0,1
2,188,3.59e-07,0,1
2,192,5.00e-03,0,1
3,126,3.89e-03,0,1
3,152,1.11e-03,0,1
3,165,2.22e-10,0,1
4,12,8.45e-08,0,0
4,52,4.96e-03,0,0
4,112,4.25e-05,0,0
5,5,3.46e-07,0,0
5,6,7.20e-08,0,0
5,28,1.64e-10,0,0
5,47,2.50e-09,0,0
5,77,5.00e-03,0,0
6,174,5.00e-03,0,1
7,11,2.05e-03,0,0
7,18,8.82e-04,0,0
7,27,9.42e-09,0,0
7,38,2.07e-03,0,0
8,32,4.47e-10,0,0
8,194,5.00e-03,0,1
9,126,1.11e-03,0,1
9,165,3.89e-03,0,1
10,7,3.76e-03,0,0
10,32,5.43e-04,0,0
10,59,1.74e-09,0,0
10,136,6.92e-04,0,1
11,137,2.70e-07,0,1
11,178,1.00e-03,0,1
11,180,4.00e-03,0,1
12,134,4.16e-03,0,1
12,153,1.52e-05,0,1
12,199,8.23e-04,0,1
13,131,3.38e-07,0,1
13,154,5.00e-03,0,1
13,188,5.25e-10,0,1
14,86,1.86e-03,0,0
14,133,5.31e-04,0,1
14,155,2.61e-03,0,1
15,129,7.59e-05,0,1
15,145,3.21e-03,0,1
15,186,1.71e-03,0,1
16,16,2.33e-03,0,0
16,64,2.67e-03,0,0
16,88,1.74e-10,0,0
17,12,2.43e-03,0,0
17,52,4.26e-05,0,0
17,112,2.53e-03,0,0
17,162,2.22e-07,0,1
18,29,4.97e-03,0,0
18,50,1.46e-08,0,0
18,55,2.26e-05,0,0
18,91,7.24e-06,0,0
19,25,1.68e-03,0,0
19,122,3.32e-03,0,1
20,49,1.88e-05,0,0
20,60,3.42e-05,0,0
20,72,8.99e-04,0,0
20,139,4.05e-03,0,1
21,8,5.85e-05,0,0
21,69,6.26e-04,0,0
21,87,3.91e-10,0,0
21,140,4.32e-03,0,1
21,153,7.95e-10,0,1
22,39,9.15e-10,0,0
22,134,4.80e-04,0,1
22,153,3.46e-04,0,1
22,199,4.17e-03,0,1
23,19,6.44e-04,0,0
23,37,3.74e-10,0,0
23,54,3.70e-03,0,0
23,185,6.59e-04,0,1
24,167,5.34e-08,0,1
24,190,5.00e-03,0,1
25,14,7.12e-04,0,0
25,21,4.66e-10,0,0
25,70,2.43e-10,0,0
25,145,5.87e-08,0,1
25,179,1.00e-03,0,1
25,186,3.28e-03,0,1
26,8,2.49e-04,0,0
26,69,4.37e-03,0,0
26,87,3.65e-04,0,0
26,140,1.50e-05,0,1
27,31,7.38e-04,0,0
27,117,1.02e-03,0,1
27,176,3.24e-03,0,1
28,142,7.50e-04,0,1
28,181,3.54e-03,0,1
