i,j,val,ci,cj
0,11,4.99e-03,0,0
0,103,8.04e-06,0,0
1,49,4.16e-03,0,0
1,72,7.42e-04,0,0
1,80,9.34e-05,0,0
2,2,1.41e-09,0,0
2,8,5.00e-03,0,0
2,20,7.39e-07,0,0
3,58,1.09e-04,0,0
3,68,4.78e-03,0,0
3,79,2.87e-05,0,0
3,98,8.16e-05,0,0
4,3,2.39e-05,0,0
4,68,5.70e-05,0,0
4,79,1.95e-08,0,0
4,98,4.92e-03,0,0
5,5,4.45e-03,0,0
5,6,1.53e-05,0,0
5,77,5.30e-04,0,0
6,5,5.44e-04,0,0
6,6,4.46e-03,0,0
6,77,3.06e-07,0,0
7,7,1.47e-05,0,0
7,18,3.55e-03,0,0
7,31,1.72e-05,0,0
7,32,8.54e-07,0,0
7,43,1.38e-03,0,0
7,70,3.65e-05,0,0
8,20,5.00e-03,0,0
8,29,5.54e-07,0,0
9,39,4.94e-07,0,0
9,56,4.99e-03,0,0
9,114,6.16e-06,0,0
10,13,1.88e-06,0,0
10,40,3.47e-04,0,0
10,60,4.65e-03,0,0
11,26,5.00e-03,0,0
11,34,3.43e-10,0,0
11,90,3.71e-08,0,0
11,103,7.06e-07,0,0
11,111,3.93e-08,0,0
12,100,4.92e-03,0,0
12,197,7.96e-05,0,1
13,7,4.54e-03,0,0
13,31,4.55e-04,0,0
13,32,2.16e-06,0,0
13,42,5.64e-09,0,0
14,14,2.46e-09,0,0
14,16,5.78e-09,0,0
14,76,4.74e-03,0,0
14,92,2.65e-04,0,0
15,95,2.16e-10,0,0
15,106,5.00e-03,0,0
16,16,4.87e-03,0,0
16,44,1.25e-04,0,0
16,86,9.10e-07,0,0
16,88,2.02e-10,0,0
17,33,2.37e-06,0,0
17,49,7.45e-04,0,0
17,72,4.25e-03,0,0
18,38,4.94e-03,0,0
18,67,4.65e-08,0,0
18,89,1.66e-05,0,0
18,91,3.92e-05,0,0
19,37,4.43e-03,0,0
19,41,3.15e-06,0,0
19,84,5.66e-04,0,0
20,14,2.51e-07,0,0
20,29,5.00e-03,0,0
20,98,3.76e-08,0,0
21,2,5.00e-03,0,0
21,8,9.05e-07,0,0
22,6,1.64e-07,0,0
22,22,3.22e-03,0,0
22,42,1.37e-04,0,0
22,48,1.64e-03,0,0
23,54,5.75e-04,0,0
23,75,4.43e-03,0,0
24,24,2.18e-10,0,0
24,53,4.99e-03,0,0
24,56,4.63e-06,0,0
24,81,3.89e-06,0,0
25,28,5.00e-03,0,0
26,25,5.00e-03,0,0
26,97,2.23e-08,0,0
27,3,3.12e-05,0,0
27,4,4.95e-03,0,0
27,27,7.10e-06,0,0
27,82,1.57e-05,0,0
28,30,4.95e-10,0,0
28,50,4.29e-03,0,0
28,82,7.14e-04,0,0
29,14,5.00e-03,0,0
29,76,7.05e-08,0,0
29,92,8.18e-08,0,0
29,98,1.49e-09,0,0
30,30,1.70e-10,0,0
30,47,4.28e-03,0,0
30,50,7.17e-04,0,0
31,7,1.03e-07,0,0
31,18,3.76e-05,0,0
31,31,2.42e-07,0,0
31,32,1.07e-09,0,0
31,43,2.95e-07,0,0
31,70,4.96e-03,0,0
32,18,1.37e-03,0,0
32,35,1.36e-06,0,0
32,43,3.62e-03,0,0
33,49,9.13e-05,0,0
33,52,8.27e-05,0,0
33,72,4.12e-06,0,0
33,80,4.82e-03,0,0
34,62,5.00e-03,0,0
35,23,5.57e-04,0,0
35,38,1.19e-05,0,0
35,67,4.41e-03,0,0
35,95,2.59e-05,0,0
36,1,3.38e-07,0,0
36,17,5.00e-03,0,0
37,41,5.00e-03,0,0
37,64,1.74e-06,0,0
38,55,6.89e-08,0,0
38,67,5.97e-04,0,0
38,91,4.40e-03,0,0
39,39,4.46e-03,0,0
39,66,5.44e-04,0,0
40,7,2.84e-06,0,0
40,13,8.89e-05,0,0
40,31,1.93e-07,0,0
40,32,1.22e-10,0,0
40,42,4.82e-03,0,0
40,59,8.39e-05,0,0
41,0,4.90e-03,0,0
41,103,4.41e-09,0,0
41,173,1.04e-04,0,1
42,7,4.36e-04,0,0
42,31,4.53e-03,0,0
42,32,1.34e-10,0,0
42,42,3.70e-05,0,0
43,18,3.45e-05,0,0
43,35,4.92e-03,0,0
43,38,4.61e-05,0,0
44,22,5.46e-04,0,0
44,44,4.34e-03,0,0
44,48,1.15e-04,0,0
45,10,4.90e-03,0,0
45,46,9.74e-05,0,0
45,88,7.91e-08,0,0
46,10,1.40e-09,0,0
46,13,1.13e-10,0,0
46,40,4.56e-03,0,0
46,60,3.47e-04,0,0
46,88,9.36e-05,0,0
47,102,5.00e-03,0,0
47,109,4.85e-06,0,0
48,6,5.27e-04,0,0
48,22,1.23e-03,0,0
48,48,3.24e-03,0,0
49,12,4.40e-05,0,0
49,52,7.50e-04,0,0
49,112,4.21e-03,0,0
50,47,7.20e-04,0,0
50,82,4.27e-03,0,0
50,102,7.70e-06,0,0
51,15,1.35e-09,0,0
51,73,8.20e-05,0,0
51,100,2.74e-08,0,0
51,197,4.92e-03,0,1
52,12,4.76e-03,0,0
52,51,2.42e-04,0,0
52,93,2.31e-09,0,0
53,0,2.30e-07,0,0
53,65,1.39e-04,0,0
53,101,1.24e-06,0,0
53,127,3.07e-10,0,1
53,130,4.86e-03,0,1
54,37,2.68e-09,0,0
54,41,2.22e-10,0,0
54,84,4.44e-03,0,0
54,87,1.08e-08,0,0
54,110,5.64e-04,0,0
55,87,5.00e-03,0,0
55,110,4.50e-10,0,0
56,71,5.00e-03,0,0
57,9,5.59e-04,0,0
57,24,4.43e-03,0,0
57,57,8.29e-09,0,0
57,108,8.61e-09,0,0
57,110,8.77e-06,0,0
58,36,5.22e-10,0,0
58,45,1.01e-04,0,0
58,46,2.24e-08,0,0
58,63,4.90e-03,0,0
59,7,3.21e-06,0,0
59,31,1.54e-09,0,0
59,32,5.00e-03,0,0
60,59,4.92e-03,0,0
60,80,8.46e-05,0,0
