i,j,val,ci,cj
0,4,4.64e-10,0,0
0,34,4.47e-03,0,0
0,36,1.15e-10,0,0
0,45,1.98e-08,0,0
0,46,8.28e-05,0,0
0,63,4.52e-04,0,0
0,111,7.03e-09,0,0
1,12,3.06e-03,0,0
1,51,1.37e-03,0,0
1,93,6.10e-07,0,0
1,100,1.03e-10,0,0
1,112,5.70e-04,0,0
2,66,1.85e-03,0,0
2,82,1.01e-04,0,0
2,96,3.05e-03,0,0
3,3,5.00e-03,0,0
3,9,3.94e-07,0,0
3,57,9.24e-08,0,0
3,97,3.43e-07,0,0
3,108,1.96e-06,0,0
4,12,2.43e-06,0,0
4,52,4.58e-03,0,0
4,112,4.13e-04,0,0
5,76,1.49e-03,0,0
5,85,2.17e-03,0,0
5,92,1.34e-03,0,0
6,6,9.98e-08,0,0
6,28,9.79e-10,0,0
6,47,4.51e-06,0,0
6,62,4.28e-04,0,0
6,70,4.77e-04,0,0
6,105,4.09e-03,0,0
7,11,2.27e-03,0,0
7,18,6.56e-04,0,0
7,35,3.30e-09,0,0
7,38,2.07e-03,0,0
8,7,2.70e-04,0,0
8,31,6.71e-04,0,0
8,32,3.65e-03,0,0
8,43,1.07e-08,0,0
8,101,4.09e-04,0,0
9,66,3.04e-03,0,0
9,82,1.66e-05,0,0
9,96,1.95e-03,0,0
10,7,2.24e-03,0,0
10,31,1.66e-03,0,0
10,32,1.10e-03,0,0
11,29,3.41e-07,0,0
11,50,5.86e-04,0,0
11,55,1.03e-03,0,0
11,75,3.95e-05,0,0
11,94,3.34e-03,0,0
12,15,1.28e-07,0,0
12,26,1.17e-05,0,0
12,73,4.98e-03,0,0
12,95,1.44e-07,0,0
12,106,3.52e-06,0,0
13,18,1.17e-04,0,0
13,43,4.88e-03,0,0
13,101,1.75e-08,0,0
14,10,1.58e-06,0,0
14,22,1.13e-04,0,0
14,44,8.98e-05,0,0
14,48,8.86e-08,0,0
14,88,4.80e-03,0,0
15,99,3.86e-05,0,0
15,104,1.82e-03,0,0
15,107,3.14e-03,0,0
15,109,1.76e-10,0,0
16,16,6.21e-10,0,0
16,34,3.84e-08,0,0
16,45,2.36e-10,0,0
16,46,4.46e-04,0,0
16,63,4.51e-03,0,0
16,111,4.71e-05,0,0
17,12,1.59e-03,0,0
17,51,6.12e-10,0,0
17,52,6.90e-05,0,0
17,112,3.34e-03,0,0
18,23,2.49e-08,0,0
18,29,3.04e-03,0,0
18,50,3.07e-06,0,0
18,55,1.30e-03,0,0
18,67,6.62e-04,0,0
18,94,3.16e-08,0,0
18,102,4.69e-09,0,0
19,4,3.72e-04,0,0
19,36,2.16e-07,0,0
19,78,4.63e-03,0,0
20,1,4.01e-07,0,0
20,33,4.62e-03,0,0
20,49,2.13e-05,0,0
20,60,2.41e-05,0,0
20,72,3.31e-04,0,0
21,76,1.34e-03,0,0
