i,j,val,ci,cj
0,0,2.71e-03,0,0
0,25,2.29e-03,0,0
0,56,3.84e-08,0,0
1,49,2.41e-03,0,0
1,72,2.59e-03,0,0
1,80,2.09e-06,0,0
2,2,1.59e-03,0,0
2,19,1.05e-03,0,0
2,30,1.19e-07,0,0
2,37,4.59e-07,0,0
2,54,2.36e-03,0,0
3,74,2.06e-03,0,0
3,77,1.15e-06,0,0
3,114,2.94e-03,0,0
4,1,3.19e-03,0,0
4,33,1.81e-03,0,0
4,60,2.28e-09,0,0
4,72,3.27e-10,0,0
5,5,4.68e-03,0,0
5,6,9.23e-05,0,0
5,28,2.22e-04,0,0
5,90,7.61e-06,0,0
6,5,1.84e-04,0,0
6,6,2.75e-03,0,0
6,28,2.07e-03,0,0
7,7,4.79e-04,0,0
7,31,1.04e-03,0,0
7,32,7.17e-05,0,0
7,43,1.00e-05,0,0
7,101,3.40e-03,0,0
8,8,2.14e-07,0,0
8,13,1.58e-03,0,0
8,40,1.71e-03,0,0
8,59,1.70e-03,0,0
8,60,3.72e-06,0,0
9,39,1.11e-08,0,0
9,74,2.94e-03,0,0
9,114,2.06e-03,0,0
10,8,3.05e-03,0,0
10,40,4.53e-05,0,0
10,60,1.91e-03,0,0
10,88,2.89e-10,0,0
11,11,4.12e-04,0,0
11,23,2.36e-04,0,0
11,38,3.23e-03,0,0
11,67,1.12e-03,0,0
11,102,5.93e-08,0,0
12,100,4.99e-03,0,0
12,113,1.44e-05,0,0
13,7,3.79e-03,0,0
13,13,5.63e-06,0,0
13,31,1.02e-03,0,0
13,32,9.45e-06,0,0
13,42,1.45e-04,0,0
13,59,3.01e-05,0,0
14,21,6.03e-10,0,0
14,76,6.52e-04,0,0
14,92,4.35e-03,0,0
15,23,9.35e-10,0,0
15,95,2.25e-04,0,0
15,102,4.35e-10,0,0
15,106,4.77e-03,0,0
16,16,8.12e-05,0,0
16,44,2.08e-09,0,0
16,45,2.06e-05,0,0
16,46,1.24e-07,0,0
16,63,2.72e-03,0,0
16,88,5.18e-04,0,0
16,103,3.72e-08,0,0
16,111,1.66e-03,0,0
17,1,6.77e-05,0,0
17,33,3.19e-03,0,0
17,49,7.64e-05,0,0
17,60,8.81e-05,0,0
17,72,1.58e-03,0,0
18,11,2.62e-04,0,0
18,18,1.21e-04,0,0
18,27,4.50e-03,0,0
18,38,1.12e-04,0,0
19,37,4.59e-03,0,0
19,65,4.07e-04,0,0
19,84,1.08e-06,0,0
19,87,3.61e-10,0,0
20,4,5.07e-10,0,0
20,34,1.72e-03,0,0
20,78,3.28e-03,0,0
21,58,5.10e-04,0,0
21,68,3.86e-03,0,0
21,76,4.01e-06,0,0
21,79,3.76e-08,0,0
21,85,1.35e-10,0,0
21,92,6.28e-04,0,0
22,22,3.34e-03,0,0
22,42,1.08e-10,0,0
22,48,1.66e-03,0,0
23,2,1.14e-08,0,0
23,23,5.87e-07,0,0
23,75,1.72e-04,0,0
23,94,2.48e-03,0,0
23,99,1.12e-10,0,0
23,102,2.35e-03,0,0
23,104,3.58e-09,0,0
23,109,1.61e-09,0,0
24,9,1.05e-05,0,0
24,39,4.99e-03,0,0
24,114,1.28e-06,0,0
25,0,2.29e-03,0,0
25,25,2.70e-03,0,0
25,56,1.30e-05,0,0
26,23,2.28e-06,0,0
26,95,4.77e-03,0,0
26,102,6.86e-08,0,0
26,106,2.24e-04,0,0
27,27,4.94e-04,0,0
27,70,1.79e-06,0,0
27,89,4.50e-03,0,0
28,5,1.28e-04,0,0
28,6,2.16e-03,0,0
28,28,2.71e-03,0,0
28,48,4.19e-09,0,0
29,29,9.56e-10,0,0
29,57,4.79e-03,0,0
29,91,1.01e-04,0,0
29,97,1.47e-06,0,0
29,108,1.06e-04,0,0
30,2,5.21e-04,0,0
30,19,3.95e-03,0,0
30,30,9.68e-06,0,0
30,37,4.06e-04,0,0
30,54,1.13e-04,0,0
31,7,7.12e-04,0,0
31,31,2.81e-03,0,0
31,32,2.46e-05,0,0
31,43,7.65e-07,0,0
31,101,1.46e-03,0,0
32,7,2.45e-08,0,0
32,31,1.97e-08,0,0
32,32,9.60e-08,0,0
32,43,4.85e-03,0,0
32,101,1.48e-04,0,0
33,49,2.51e-03,0,0
33,52,1.44e-05,0,0
33,72,8.36e-04,0,0
33,80,1.63e-03,0,0
34,1,1.74e-03,0,0
34,17,2.57e-04,0,0
34,33,4.53e-09,0,0
34,60,3.00e-03,0,0
35,11,4.25e-03,0,0
35,23,2.88e-09,0,0
35,35,2.13e-10,0,0
35,38,7.47e-04,0,0
36,4,4.73e-03,0,0
36,17,9.67e-06,0,0
36,34,2.55e-04,0,0
37,65,5.58e-05,0,0
37,84,4.94e-03,0,0
37,98,1.94e-07,0,0
38,11,7.26e-05,0,0
38,23,1.40e-04,0,0
38,38,9.06e-04,0,0
38,50,1.56e-10,0,0
38,55,1.13e-07,0,0
38,67,3.88e-03,0,0
38,102,4.16e-08,0,0
39,61,1.24e-08,0,0
39,82,1.51e-07,0,0
39,96,5.00e-03,0,0
40,8,7.60e-10,0,0
40,13,3.41e-03,0,0
40,40,5.56e-05,0,0
40,42,8.97e-08,0,0
40,59,1.53e-03,0,0
40,60,1.56e-10,0,0
41,41,1.48e-05,0,0
41,64,4.98e-03,0,0
41,81,1.55e-06,0,0
42,7,9.64e-06,0,0
42,31,1.35e-04,0,0
42,42,4.86e-03,0,0
43,18,2.00e-05,0,0
43,35,4.98e-03,0,0
44,22,4.80e-10,0,0
44,44,4.35e-03,0,0
44,48,1.12e-10,0,0
44,88,6.50e-04,0,0
45,10,2.30e-07,0,0
45,34,2.01e-03,0,0
45,36,2.44e-08,0,0
45,46,2.67e-03,0,0
45,78,3.13e-04,0,0
46,8,1.44e-04,0,0
46,10,1.03e-03,0,0
46,17,9.34e-08,0,0
46,34,2.36e-05,0,0
46,40,1.94e-08,0,0
46,60,9.95e-09,0,0
46,88,3.80e-03,0,0
47,5,3.24e-10,0,0
47,47,4.78e-04,0,0
47,77,4.52e-03,0,0
48,22,1.66e-03,0,0
48,28,1.75e-10,0,0
48,48,3.34e-03,0,0
49,12,6.97e-06,0,0
49,52,9.52e-04,0,0
49,112,4.04e-03,0,0
50,29,4.28e-04,0,0
50,50,1.07e-07,0,0
50,55,5.10e-06,0,0
50,87,4.57e-03,0,0
50,91,3.85e-07,0,0
51,15,5.93e-08,0,0
51,26,1.32e-05,0,0
51,100,1.70e-06,0,0
51,113,4.99e-03,0,0
52,12,4.68e-03,0,0
52,51,3.17e-04,0,0
52,93,7.21e-09,0,0
53,24,4.17e-10,0,0
53,39,1.21e-05,0,0
53,53,2.59e-09,0,0
53,56,4.99e-03,0,0
54,37,1.98e-07,0,0
54,65,4.54e-03,0,0
54,84,5.38e-05,0,0
54,87,4.10e-04,0,0
55,29,4.57e-03,0,0
55,50,6.70e-09,0,0
55,55,1.67e-06,0,0
55,87,2.22e-05,0,0
55,91,4.05e-04,0,0
56,66,5.00e-03,0,0
56,82,4.98e-09,0,0
57,3,3.49e-03,0,0
57,57,5.04e-06,0,0
57,97,1.28e-03,0,0
57,108,2.22e-04,0,0
58,20,4.09e-03,0,0
58,36,7.84e-04,0,0
58,45,6.84e-07,0,0
58,58,1.17e-10,0,0
58,68,4.67e-05,0,0
58,78,8.96e-07,0,0
58,79,7.41e-05,0,0
59,7,5.48e-06,0,0
